Time,Front Axle,Rear Axle,Front Force,Rear Sensor,Rear Force
5159,98.47,81.95,-2.23,31.92,-0.00
5160,98.37,81.12,-2.23,31.57,-0.00
5161,98.32,79.97,-1.60,31.09,0.04
5162,98.12,78.61,-1.60,30.51,0.04
5163,98.03,77.32,-1.43,29.97,-0.85
5164,97.73,76.04,-1.43,29.43,-0.85
5165,97.15,74.84,-1.21,28.93,0.01
5166,96.42,73.64,-1.21,28.43,0.01
5167,95.49,72.88,-1.29,28.11,1.29
5168,94.66,72.88,-1.29,28.11,1.29
5169,94.32,73.46,-1.67,28.35,3.40
5170,94.27,74.13,-1.67,28.63,3.40
5171,94.41,74.75,-6.65,28.89,2.41
5172,94.85,74.93,-6.65,28.97,2.41
5173,95.59,74.57,-5.67,28.82,-0.21
5174,95.98,73.60,-5.67,28.41,-0.21
5175,95.98,72.44,-4.66,27.92,-2.94
5176,95.98,71.37,-4.66,27.48,-2.94
5177,95.49,70.56,-2.02,27.14,-2.89
5178,94.41,70.07,-2.02,26.94,-2.89
5179,92.95,69.89,1.13,26.86,0.05
5180,91.00,69.75,1.13,26.81,0.05
5181,88.95,69.48,4.26,26.70,1.84
5182,86.99,68.81,4.26,26.42,1.84
5183,84.99,67.78,3.07,25.99,0.01
5184,82.94,66.47,3.07,25.45,0.01
5185,80.74,64.94,-0.13,24.82,-0.75
5186,77.91,63.12,-0.13,24.07,-0.75
5187,75.03,61.26,-0.60,23.31,0.41
5188,72.69,59.48,-0.60,22.58,0.41
5189,71.61,58.02,-0.40,21.99,0.62
5190,71.42,56.78,-0.40,21.49,0.62
5191,71.37,55.82,-1.34,21.10,0.52
5192,70.88,55.13,-1.34,20.82,0.52
5193,69.80,54.48,-0.99,20.56,1.54
5194,67.95,54.11,-0.99,20.41,1.54
5195,65.85,54.02,-1.10,20.37,1.76
5196,63.70,53.97,-1.10,20.35,1.76
5197,61.60,53.93,-0.87,20.33,1.35
5198,59.65,53.60,-0.87,20.20,1.35
5199,57.65,52.82,0.03,19.89,1.47
5200,55.50,51.75,0.03,19.46,1.47
5201,53.79,50.87,-0.52,19.11,0.86
5202,53.06,50.27,-0.52,18.86,0.86
5203,53.01,49.71,-2.92,18.64,-1.02
5204,53.25,49.29,-2.92,18.47,-1.02
5205,54.08,48.96,-3.68,18.34,-1.11
5206,55.40,48.64,-3.68,18.21,-1.11
5207,56.62,48.12,-2.04,18.01,-1.41
5208,57.60,47.23,-2.04,17.65,-1.41
5209,57.79,46.11,0.33,17.21,-0.97
5210,57.60,44.61,0.33,16.61,-0.97
5211,56.91,42.86,1.98,15.92,-0.18
5212,55.89,41.01,1.98,15.20,-0.18
5213,54.72,39.11,2.35,14.45,0.14
5214,53.54,37.29,2.35,13.75,0.14
5215,52.71,35.51,0.85,13.06,-0.14
5216,51.88,33.83,0.85,12.41,-0.14
5217,51.25,32.13,-0.20,11.76,1.00
5218,50.42,30.62,-0.20,11.18,1.00
5219,50.08,29.11,-0.09,10.60,0.99
5220,50.13,27.64,-0.09,10.05,0.99
5221,50.81,26.16,-2.10,9.49,0.97
5222,52.23,24.82,-2.10,8.99,0.97
5223,54.08,23.73,-2.76,8.58,-0.27
5224,55.64,22.59,-2.76,8.15,-0.27
5225,56.33,21.54,-3.64,7.76,-0.59
5226,55.99,20.69,-3.64,7.44,-0.59
5227,54.62,19.88,-0.67,7.14,-0.29
5228,52.62,19.03,-0.67,6.83,-0.29
5229,50.42,18.17,1.27,6.51,-0.19
5230,48.17,17.21,1.27,6.16,-0.19
5231,46.07,16.40,1.25,5.86,-0.43
5232,44.02,15.79,1.25,5.64,-0.43
5233,42.07,15.84,0.70,5.66,-1.28
5234,40.21,16.75,0.70,5.99,-1.28
5235,38.41,18.37,0.17,6.59,0.16
5236,36.94,20.39,0.17,7.33,0.16
5237,35.82,21.99,0.32,7.93,1.09
5238,35.09,22.24,0.32,8.02,1.09
5239,34.70,21.79,1.95,7.85,2.03
5240,34.50,20.89,1.95,7.52,2.03
5241,34.26,19.93,2.69,7.16,-1.34
5242,33.77,18.93,2.69,6.79,-1.34
5243,33.28,18.17,-1.96,6.51,-2.32
5244,32.79,17.72,-1.96,6.34,-2.32
5245,32.16,17.51,-1.52,6.27,-1.48
5246,31.67,17.36,-1.52,6.21,-1.48
5247,31.52,17.31,0.63,6.19,-0.58
5248,31.43,17.16,0.63,6.14,-0.58
5249,31.72,16.85,0.19,6.03,1.81
5250,34.36,16.45,0.19,5.88,1.81
5251,41.04,16.19,-4.83,5.79,1.42
5252,50.96,16.35,-4.83,5.84,1.42
5253,61.26,17.01,-6.01,6.08,-1.45
5254,69.71,17.97,-6.01,6.44,-1.45
5255,75.27,19.13,-2.37,6.86,-0.62
5256,78.35,19.93,-2.37,7.16,-0.62
5257,79.47,20.24,-1.10,7.27,1.07
5258,79.67,20.09,-1.10,7.22,1.07
5259,79.57,19.73,1.41,7.09,1.46
5260,79.33,19.28,1.41,6.92,1.46
5261,79.23,18.93,-3.02,6.79,0.27
5262,79.23,18.73,-3.02,6.72,0.27
5263,79.42,18.57,-5.16,6.66,-0.70
5264,79.77,18.32,-5.16,6.57,-0.70
5265,80.50,18.12,-1.06,6.49,-0.37
5266,81.91,17.82,-1.06,6.38,-0.37
5267,83.92,17.41,0.24,6.23,0.51
5268,86.26,17.26,0.24,6.18,0.51
5269,88.95,17.16,-0.21,6.14,0.67
5270,91.29,17.11,-0.21,6.12,0.67
5271,92.51,17.97,-1.55,6.44,0.45
5272,92.27,22.49,-1.55,8.11,0.45
5273,91.68,31.35,-0.92,11.46,1.07
5274,91.19,43.47,-0.92,16.17,1.07
5275,90.90,53.74,-2.24,20.26,5.63
5276,90.85,58.71,-2.24,22.27,5.63
5277,90.85,59.03,0.10,22.40,0.96
5278,90.70,57.47,0.10,21.77,0.96
5279,90.21,55.72,-2.07,21.06,-2.75
5280,89.43,54.39,-2.07,20.52,-2.75
5281,88.36,53.83,-5.62,20.30,-4.85
5282,87.04,54.48,-5.62,20.56,-4.85
5283,85.43,56.74,0.04,21.47,-1.13
5284,84.45,60.08,0.04,22.83,-1.13
5285,84.40,62.85,5.76,23.96,5.31
5286,85.04,64.75,5.76,24.74,5.31
5287,87.09,65.93,2.50,25.23,2.68
5288,89.68,66.43,2.50,25.43,2.68
5289,91.58,66.61,-10.54,25.51,-1.58
5290,92.46,66.47,-10.54,25.45,-1.58
5291,92.90,66.56,-5.34,25.49,-1.94
5292,93.29,66.79,-5.34,25.58,-1.94
5293,93.44,67.51,0.31,25.88,-0.81
5294,93.10,68.50,0.31,26.29,-0.81
5295,91.97,69.08,4.72,26.53,1.57
5296,89.34,69.30,4.72,26.62,1.57
5297,86.26,69.48,4.22,26.70,4.88
5298,85.28,69.39,4.22,26.66,4.88
5299,87.53,69.26,-9.17,26.60,1.71
5300,92.41,68.77,-9.17,26.40,1.71
5301,98.66,68.36,-9.61,26.23,-3.03
5302,104.37,67.60,-9.61,25.91,-3.03
5303,107.70,66.88,-8.18,25.62,-1.73
5304,108.53,65.84,-8.18,25.19,-1.73
5305,108.13,64.48,3.93,24.63,0.09
5306,107.50,62.67,3.93,23.89,0.09
5307,107.06,60.49,2.37,22.99,0.72
5308,106.57,58.34,2.37,22.12,0.72
5309,105.45,56.32,-0.43,21.30,-1.54
5310,104.03,55.49,-0.43,20.97,-1.54
5311,102.47,56.51,-2.77,21.38,-3.06
5312,101.54,59.16,-2.77,22.45,-3.06
5313,101.40,61.99,-2.82,23.61,5.55
5314,101.64,63.35,-2.82,24.17,5.55
5315,102.37,63.26,-1.18,24.13,3.28
5316,102.96,62.03,-1.18,23.63,3.28
5317,103.01,60.30,1.53,22.92,0.40
5318,102.47,58.20,1.53,22.06,0.40
5319,101.64,56.37,-3.63,21.32,-2.49
5320,100.62,54.43,-3.63,20.54,-2.49
5321,99.88,52.63,-2.39,19.81,-2.75
5322,99.59,50.68,-2.39,19.03,-2.75
5323,99.64,48.82,0.33,18.29,-0.88
5324,99.74,46.86,0.33,17.51,-0.88
5325,99.69,45.03,2.56,16.78,-1.60
5326,99.69,44.94,2.56,16.74,-1.60
5327,99.59,47.14,0.01,17.62,3.05
5328,99.25,52.35,0.01,19.70,3.05
5329,98.61,58.29,-2.48,22.10,4.79
5330,97.88,61.22,-2.48,23.29,4.79
5331,97.00,60.85,-1.67,23.14,-3.60
5332,96.37,59.16,-1.67,22.45,-3.60
5333,95.83,56.87,1.65,21.52,-2.56
5334,95.15,54.48,1.65,20.56,-2.56
5335,94.66,52.54,-3.83,19.78,-1.33
5336,94.66,51.47,-3.83,19.35,-1.33
5337,94.90,50.87,-5.02,19.11,0.44
5338,95.63,50.82,-5.02,19.09,0.44
5339,97.29,50.96,-2.09,19.14,3.44
5340,98.86,51.52,-2.09,19.37,3.44
5341,99.15,52.03,1.59,19.57,1.74
5342,98.52,52.54,1.59,19.78,1.74
5343,97.64,52.72,-0.91,19.85,-1.22
5344,96.32,52.77,-0.91,19.87,-1.22
5345,95.05,52.26,-1.02,19.66,-0.28
5346,94.02,51.71,-1.02,19.44,-0.28
5347,93.29,51.01,-2.74,19.16,-0.24
5348,93.10,50.59,-2.74,18.99,-0.24
5349,93.19,50.03,-0.62,18.77,0.76
5350,93.49,49.94,-0.62,18.73,0.76
5351,94.17,49.85,-2.50,18.70,0.72
5352,95.29,50.08,-2.50,18.79,0.72
5353,96.27,50.22,-0.49,18.85,0.33
5354,96.61,50.27,-0.49,18.86,0.33
5355,96.56,50.08,-1.86,18.79,-0.03
5356,96.51,49.62,-1.86,18.60,-0.03
5357,96.42,49.06,-0.60,18.38,-0.07
5358,96.27,48.68,-0.60,18.23,-0.07
5359,96.12,48.40,-1.05,18.12,-0.18
5360,95.88,48.50,-1.05,18.16,-0.18
5361,95.73,48.50,-1.10,18.16,1.29
5362,95.44,48.59,-1.10,18.19,1.29
5363,95.34,48.54,-0.76,18.18,0.07
5364,95.39,48.36,-0.76,18.10,0.07
5365,95.34,47.94,-0.75,17.93,-0.32
5366,95.29,47.33,-0.75,17.69,-0.32
5367,95.24,46.72,-0.93,17.45,-0.57
5368,94.71,46.20,-0.93,17.25,-0.57
5369,93.68,46.44,-1.23,17.34,0.04
5370,92.12,46.95,-1.23,17.54,0.04
5371,89.97,47.52,-0.31,17.77,2.81
5372,87.14,47.94,-0.31,17.93,2.81
5373,83.92,48.22,1.23,18.05,1.77
5374,81.82,48.50,1.23,18.16,1.77
5375,82.89,48.50,-6.71,18.16,-1.38
5376,86.21,48.45,-6.71,18.14,-1.38
5377,89.97,48.08,-7.37,17.99,-1.85
5378,92.66,47.47,-7.37,17.75,-1.85
5379,93.24,46.44,-2.23,17.34,-2.21
5380,93.14,45.12,-2.23,16.82,-2.21
5381,92.02,44.04,1.80,16.39,-1.42
5382,89.14,43.80,1.80,16.30,-1.42
5383,85.48,44.65,2.45,16.63,2.92
5384,81.33,46.34,2.45,17.30,2.92
5385,76.84,48.12,2.37,18.01,4.81
5386,72.49,49.38,2.37,18.51,4.81
5387,69.66,49.66,0.99,18.62,1.41
5388,69.41,49.24,0.99,18.45,1.41
5389,71.17,48.31,-7.04,18.08,-1.70
5390,74.44,47.00,-7.04,17.56,-1.70
5391,78.45,45.73,-8.59,17.06,-2.69
5392,82.11,44.65,-8.59,16.63,-2.69
5393,84.65,43.80,-3.99,16.30,-1.05
5394,85.97,43.33,-3.99,16.11,-1.05
5395,86.46,43.10,1.59,16.02,1.20
5396,86.46,43.24,1.59,16.07,1.20
5397,86.06,43.43,3.77,16.15,1.82
5398,85.33,43.47,3.77,16.17,1.82
5399,84.01,43.43,0.30,16.15,0.51
5400,82.50,43.38,0.30,16.13,0.51
5401,81.28,42.95,-1.82,15.96,-0.09
5402,80.11,42.58,-1.82,15.81,-0.09
5403,79.18,42.20,-1.28,15.66,-0.15
5404,78.25,42.15,-1.28,15.65,-0.15
5405,77.13,42.24,0.50,15.68,1.68
5406,75.96,42.81,0.50,15.91,1.68
5407,74.39,43.10,1.34,16.02,1.18
5408,72.93,43.24,1.34,16.07,1.18
5409,71.37,43.33,0.14,16.11,-0.23
5410,70.05,43.29,0.14,16.09,-0.23
5411,68.54,42.77,0.42,15.89,0.83
5412,66.58,41.91,0.42,15.55,0.83
5413,64.38,40.54,0.03,15.01,0.39
5414,63.02,39.39,0.03,14.57,0.39
5415,63.60,38.63,-4.39,14.27,-1.29
5416,67.07,38.34,-4.39,14.16,-1.29
5417,72.69,38.63,-5.29,14.27,1.02
5418,78.59,39.30,-5.29,14.53,1.02
5419,83.13,39.78,-5.38,14.72,0.65
5420,85.62,40.35,-5.38,14.94,0.65
5421,86.26,40.73,0.33,15.09,0.96
5422,85.67,41.01,0.33,15.20,0.96
5423,84.40,41.25,2.92,15.29,0.51
5424,82.26,41.63,2.92,15.44,0.51
5425,79.62,41.72,-0.13,15.48,-0.36
5426,76.69,41.91,-0.13,15.55,-0.36
5427,73.96,42.01,-0.02,15.59,0.33
5428,71.03,42.06,-0.02,15.61,0.33
5429,68.14,42.01,0.91,15.59,1.15
5430,65.46,42.10,0.91,15.63,1.15
5431,63.46,41.96,1.40,15.57,0.68
5432,62.63,41.82,1.40,15.52,0.68
5433,62.53,41.68,-0.70,15.46,-0.20
5434,62.48,41.39,-0.70,15.35,-0.20
5435,62.43,41.15,-2.33,15.25,-0.35
5436,62.48,41.15,-2.33,15.25,-0.35
5437,62.58,40.96,-3.14,15.18,-0.18
5438,63.12,40.87,-3.14,15.14,-0.18
5439,64.48,40.63,-1.05,15.05,-0.32
5440,67.02,40.16,-1.05,14.86,-0.32
5441,70.15,39.49,-2.05,14.60,-0.91
5442,73.17,38.87,-2.05,14.36,-0.91
5443,75.52,37.82,-3.44,13.95,-1.06
5444,76.98,36.57,-3.44,13.47,-1.06
5445,77.47,35.32,-3.24,12.99,-1.08
5446,77.37,33.83,-3.24,12.41,-1.08
5447,77.42,32.32,-1.78,11.83,-0.83
5448,77.23,31.69,-1.78,11.59,-0.83
5449,76.59,32.28,-0.73,11.81,3.83
5450,75.66,34.89,-0.73,12.82,3.83
5451,74.30,39.25,-0.12,14.51,2.98
5452,72.20,44.46,-0.12,16.56,2.98
5453,69.41,49.06,-0.05,18.38,2.31
5454,66.29,51.71,-0.05,19.44,2.31
5455,63.46,51.84,1.16,19.50,1.07
5456,61.06,50.96,1.16,19.14,1.07
5457,59.26,50.08,-0.84,18.79,-2.41
5458,58.57,49.43,-0.84,18.53,-2.41
5459,59.06,49.52,-4.31,18.57,-1.49
5460,61.41,50.08,-4.31,18.79,-1.49
5461,65.80,50.41,-5.61,18.92,-0.41
5462,71.17,50.59,-5.61,18.99,-0.41
5463,76.45,50.59,-0.86,18.99,0.25
5464,80.69,50.41,-0.86,18.92,0.25
5465,83.38,49.71,1.69,18.64,-0.65
5466,84.21,48.45,1.69,18.14,-0.65
5467,83.62,46.58,0.54,17.39,-2.44
5468,82.30,44.61,0.54,16.61,-2.44
5469,80.60,42.72,-0.60,15.87,-1.16
5470,78.50,42.01,-0.60,15.59,-1.16
5471,76.64,43.71,-1.04,16.26,5.81
5472,75.42,47.94,-1.04,17.93,5.81
5473,74.64,53.56,-0.45,20.18,5.40
5474,74.10,59.25,-0.45,22.49,5.40
5475,73.37,63.62,-0.35,24.28,3.83
5476,72.25,65.52,-0.35,25.06,3.83
5477,70.78,65.43,-0.46,25.02,-0.16
5478,69.12,64.39,-0.46,24.59,-0.16
5479,66.92,63.40,-1.39,24.18,-2.41
5480,64.53,62.76,-1.39,23.92,-2.41
5481,62.33,62.26,-2.77,23.72,-1.41
5482,60.72,61.72,-2.77,23.50,-1.41
5483,59.40,60.85,-1.11,23.14,-2.20
5484,57.99,59.53,-1.11,22.60,-2.20
5485,56.43,58.11,2.09,22.03,-0.24
5486,55.11,56.92,2.09,21.54,-0.24
5487,54.08,56.55,3.92,21.39,3.15
5488,53.84,56.87,3.92,21.52,3.15
5489,54.81,57.93,1.62,21.95,4.81
5490,57.94,59.62,1.62,22.64,4.81
5491,62.33,62.13,-0.85,23.66,5.22
5492,67.12,64.48,-0.85,24.63,5.22
5493,71.27,65.97,-3.68,25.24,-1.07
5494,74.20,66.83,-3.68,25.60,-1.07
5495,75.57,67.37,-5.55,25.82,-0.08
5496,75.66,67.87,-5.55,26.03,-0.08
5497,75.57,68.45,-1.71,26.27,1.30
5498,75.62,68.68,-1.71,26.36,1.30
5499,76.01,68.86,-0.94,26.44,-0.49
5500,76.64,68.86,-0.94,26.44,-0.49
5501,77.81,68.81,-3.35,26.42,-0.82
5502,78.84,68.90,-3.35,26.45,-0.82
5503,79.33,69.39,-2.98,26.66,0.30
5504,79.62,70.25,-2.98,27.01,0.30
5505,80.45,71.23,-1.13,27.42,2.40
5506,82.50,72.26,-1.13,27.85,2.40
5507,85.72,72.97,-1.03,28.15,1.56
5508,89.29,73.20,-1.03,28.24,1.56
5509,92.51,73.42,-2.63,28.33,0.30
5510,94.37,73.28,-2.63,28.28,0.30
5511,94.66,72.97,-1.75,28.15,-0.93
5512,94.61,72.39,-1.75,27.91,-0.93
5513,94.51,71.77,-1.14,27.64,0.01
5514,94.37,70.96,-1.14,27.31,0.01
5515,94.07,70.51,-0.35,27.12,0.51
5516,93.78,69.93,-0.35,26.88,0.51
5517,93.49,69.17,-0.31,26.57,0.45
5518,93.00,68.23,-0.31,26.18,0.45
5519,92.46,67.28,-1.19,25.78,0.77
5520,92.07,66.25,-1.19,25.36,0.77
5521,91.97,65.79,-3.69,25.17,0.99
5522,91.97,65.61,-3.69,25.10,0.99
5523,91.97,65.66,-4.03,25.11,1.72
5524,92.02,65.57,-4.03,25.08,1.72
5525,92.02,65.39,-2.24,25.00,0.55
5526,91.83,64.89,-2.24,24.80,0.55
5527,91.19,64.44,-0.85,24.61,-0.31
5528,89.92,63.49,-0.85,24.22,-0.31
5529,87.92,62.49,0.01,23.81,-1.00
5530,85.09,61.81,0.01,23.53,-1.00
5531,81.38,61.17,1.21,23.27,0.22
5532,77.13,60.62,1.21,23.05,0.22
5533,72.78,60.62,2.61,23.05,1.00
5534,68.49,60.71,2.61,23.09,1.00
5535,64.38,60.62,1.75,23.05,2.35
5536,60.62,60.62,1.75,23.05,2.35
5537,57.74,60.53,0.61,23.01,2.55
5538,56.33,60.44,0.61,22.98,2.55
5539,56.72,60.53,-3.17,23.01,1.53
5540,58.67,60.62,-3.17,23.05,1.53
5541,61.89,60.58,-5.88,23.03,-0.08
5542,65.31,60.67,-5.88,23.07,-0.08
5543,68.14,60.53,-4.92,23.01,-1.00
5544,69.61,60.17,-4.92,22.86,-1.00
5545,70.00,59.71,-0.59,22.68,-0.81
5546,69.80,59.12,-0.59,22.44,-0.81
5547,69.27,58.29,1.80,22.10,-0.48
5548,68.54,57.56,1.80,21.80,-0.48
5549,67.46,56.78,-0.62,21.49,-0.68
5550,65.90,56.00,-0.62,21.17,-0.68
5551,64.58,55.45,-1.42,20.95,-0.25
5552,63.21,55.08,-1.42,20.80,-0.25
5553,62.09,54.99,-0.54,20.76,0.71
5554,61.06,55.22,-0.54,20.85,0.71
5555,60.33,55.59,-0.57,21.00,1.82
5556,59.55,56.09,-0.57,21.21,1.82
5557,58.62,56.55,-1.32,21.39,1.57
5558,57.45,56.83,-1.32,21.51,1.57
5559,56.13,56.74,-1.24,21.47,0.26
5560,54.52,56.28,-1.24,21.28,0.26
5561,52.86,55.45,-2.15,20.95,-1.81
5562,50.96,54.39,-2.15,20.52,-1.81
5563,49.25,53.42,-1.72,20.13,-2.51
5564,47.44,52.26,-1.72,19.66,-2.51
5565,45.83,50.92,-0.99,19.12,-0.83
5566,44.27,49.34,-0.99,18.49,-0.83
5567,43.24,47.56,0.78,17.78,-0.80
5568,42.75,45.69,0.78,17.04,-0.80
5569,42.85,44.04,0.02,16.39,-0.66
5570,43.83,43.19,0.02,16.05,-0.66
5571,45.24,43.76,-1.92,16.28,2.80
5572,46.61,45.45,-1.92,16.95,2.80
5573,47.39,48.17,-2.27,18.03,3.52
5574,47.44,51.15,-2.27,19.22,3.52
5575,47.39,53.56,0.14,20.18,2.79
5576,47.59,54.25,0.14,20.46,2.79
5577,48.32,54.25,-1.23,20.46,0.39
5578,49.88,53.79,-1.23,20.28,0.39
5579,51.54,53.56,-3.90,20.18,-1.67
5580,52.67,53.19,-3.90,20.04,-1.67
5581,52.86,52.96,-4.92,19.94,-1.39
5582,52.96,52.54,-4.92,19.78,-1.39
5583,53.01,52.31,-0.40,19.68,-0.09
5584,53.50,51.98,-0.40,19.55,-0.09
5585,54.33,52.08,1.13,19.59,0.39
5586,55.55,51.98,1.13,19.55,0.39
5587,56.67,52.17,0.12,19.63,1.09
5588,57.45,52.03,0.12,19.57,1.09
5589,57.55,52.12,-0.48,19.61,1.00
5590,57.60,51.71,-0.48,19.44,1.00
5591,57.65,51.24,0.85,19.25,0.78
5592,57.70,50.41,0.85,18.92,0.78
5593,57.79,49.66,-0.94,18.62,0.35
5594,57.89,48.92,-0.94,18.32,0.35
5595,57.94,48.36,-1.69,18.10,0.20
5596,57.89,47.98,-1.69,17.95,0.20
5597,57.89,47.94,-1.19,17.93,1.56
5598,57.99,47.84,-1.19,17.90,1.56
5599,57.99,47.75,-0.56,17.86,2.38
5600,57.99,47.38,-0.56,17.71,2.38
5601,58.18,46.72,-1.57,17.45,1.23
5602,58.38,45.92,-1.57,17.13,1.23
5603,58.38,45.17,-1.91,16.84,-0.20
5604,58.33,44.51,-1.91,16.58,-0.20
5605,57.94,44.23,-1.21,16.46,-0.13
5606,57.11,43.95,-1.21,16.35,-0.13
5607,56.08,43.76,-0.37,16.28,0.85
5608,55.21,43.62,-0.37,16.22,0.85
5609,54.96,43.43,-0.03,16.15,1.53
5610,55.11,43.33,-0.03,16.11,1.53
5611,55.69,43.62,-1.20,16.22,1.16
5612,56.62,43.90,-1.20,16.33,1.16
5613,57.35,44.37,-2.30,16.52,0.88
5614,57.50,44.79,-2.30,16.69,0.88
5615,57.45,45.17,-2.29,16.84,0.07
5616,57.35,45.31,-2.29,16.89,0.07
5617,57.11,45.50,-0.08,16.97,-0.17
5618,56.77,45.50,-0.08,16.97,-0.17
5619,56.52,45.50,0.48,16.97,0.32
5620,56.43,45.45,0.48,16.95,0.32
5621,56.47,45.50,-0.71,16.97,0.68
5622,56.72,45.31,-0.71,16.89,0.68
5623,57.01,45.41,-2.61,16.93,0.30
5624,57.60,45.36,-2.61,16.91,0.30
5625,58.09,45.36,-2.33,16.91,-0.26
5626,58.28,45.41,-2.33,16.93,-0.26
5627,58.33,45.31,-1.40,16.89,0.42
5628,58.33,45.03,-1.40,16.78,0.42
5629,58.48,44.79,-1.24,16.69,0.22
5630,58.48,44.42,-1.24,16.54,0.22
5631,58.48,43.99,0.17,16.37,-0.25
5632,58.04,43.47,0.17,16.17,-0.25
5633,57.01,42.91,0.21,15.94,-0.27
5634,55.50,42.43,0.21,15.76,-0.27
5635,53.79,42.43,-0.29,15.76,-0.21
5636,51.93,42.48,-0.29,15.78,-0.21
5637,50.18,42.34,-0.36,15.72,1.06
5638,48.42,42.01,-0.36,15.59,1.06
5639,46.81,41.39,-0.65,15.35,0.92
5640,46.07,40.49,-0.65,14.99,0.92
5641,46.17,39.63,-3.83,14.66,-0.60
5642,46.61,39.01,-3.83,14.42,-0.60
5643,47.00,38.73,-3.86,14.31,-0.64
5644,47.34,38.77,-3.86,14.32,-0.64
5645,47.34,39.20,-1.30,14.49,0.96
5646,47.39,39.44,-1.30,14.59,0.96
5647,47.25,39.73,0.21,14.70,1.09
5648,46.61,39.63,0.21,14.66,1.09
5649,45.44,39.01,1.48,14.42,-0.12
5650,44.17,38.10,1.48,14.06,-0.12
5651,42.66,37.20,0.34,13.71,-1.09
5652,41.19,36.09,0.34,13.28,-1.09
5653,39.73,35.18,-0.02,12.93,-1.17
5654,38.21,34.26,-0.02,12.58,-1.17
5655,36.75,33.63,1.15,12.33,-0.34
5656,35.58,33.25,1.15,12.19,-0.34
5657,34.65,33.00,1.25,12.09,0.92
5658,33.82,32.66,1.25,11.96,0.92
5659,33.13,32.42,0.75,11.87,1.11
5660,32.40,31.94,0.75,11.68,1.11
5661,31.87,31.40,0.19,11.48,0.07
5662,31.33,30.96,0.19,11.31,0.07
5663,30.89,30.82,-0.79,11.26,0.56
5664,30.45,30.67,-0.79,11.20,0.56
5665,30.11,30.77,-0.04,11.24,1.75
5666,30.06,30.57,-0.04,11.16,1.75
5667,31.28,30.28,-1.37,11.05,2.28
