section,tlv
ResultsVersion,1,2
minTime,1,10
minTravel,1,10
traceTimeStr,1,
indexStart,1,0
indexEnd,1,46383
analyzeCount,1,46384
axleTravelRatio,1,-28.24289012992153
compressionSpeedRatio,1,-29.800607649741583
reboundSpeedRatio,1,-38.63378830869449
section,forkResults
movingCount,1,46383
filterRatio,1,57
timeComp,1,8590
timeReb,1,18173
axleMin,1,24.2375
axleMax,1,154.86
axleAvg,1,66.09715187348934
axleMovingAvg,1,66.31289847339765
segments,1,1
maxCompressionSpeed,1,3910.4999999999995
avgCompressionSpeed,1,1078.987476099427
compressionSpeed95,1,2585.7499999999995
maxReboundSpeed,1,1680.1000000000013
avgReboundSpeed,1,630.6903100775196
reboundSpeed95,1,1084.9000000000008
axleTravelTotal,1,64205.90249999759
totalTravelComp,1,19792.671250000018
totalTravelReb,1,27380.576250000046
histogramLPS,42,20,160.0,0,0,0,2201,3256,4911,7502,5464,5765,4900,4252,3265,2259,1270,671,424,119,73,40,12,0,0,0,2201,3256,4911,7502,5464,5765,4900,4252,3265,2259,1270,671,424,119,73,40,12
gforceTotalComp,1,17018.702245602
gforceTotalReb,1,27894.62902638827
gforceMin,1,-16.0
gforceMax,1,10.32
gforceAbsTotal,1,74086.2782476725
gforceTotalFlat,1,29172.94697568223
travelToForceRatioComp,1,1.1629953309227719
travelToForceRatioReb,1,0.9815716216945588
travelToForceRatioAll,1,0.8666368998231422
vibrationCompression,1,1.9812226129920836
vibrationRebound,1,1.5349490467390232
vibrationOverall,1,1.5972378028559955
forceBreakdownTable,9,1.1868853899607419,70.81518407298873,44.43140781782376,71.2331202031759,28.510760668240927,44.69925293908812,27.57999440686335,0.6740552587703492,10.869339243088124
invalidSamples,1,0
section,ForkStrokeUp
# t1,t2,p1,p2,gforce,slope3,slopeMax,pMaxSpeed
3284,3319,42.01,100.34,1.19,772.35,790.50,65.29
3351,3370,51.64,68.68,0.85,446.30,464.00,58.19
3405,3427,34.07,62.26,1.18,705.65,720.50,49.95
3460,3485,29.52,57.44,1.04,656.20,695.50,38.20
3502,3516,45.85,60.66,1.24,492.15,532.50,52.11
3518,3533,60.63,90.12,1.31,772.65,805.50,80.85
3739,3751,74.28,126.10,5.21,1747.60,1897.00,96.57
3927,3939,63.85,76.12,0.85,407.35,434.50,68.16
4119,4130,78.73,99.75,2.44,727.65,766.50,91.27
4198,4210,41.08,94.81,3.13,1640.10,1782.00,55.19
4237,4251,40.94,96.76,2.37,1226.15,1304.00,53.83
4417,4430,46.88,65.09,2.10,605.80,668.50,51.96
4504,4515,39.13,58.68,2.10,697.15,761.50,45.53
4652,4664,66.43,80.26,1.07,548.10,595.50,75.61
4872,4882,30.46,64.96,0.85,1501.20,1645.50,48.00
4954,4964,50.55,77.59,1.91,1034.90,1098.50,64.40
4989,4999,45.00,92.14,4.37,1772.20,1940.50,60.24
5016,5033,42.41,97.73,4.49,2039.75,2202.50,63.72
5046,5064,69.82,100.13,1.96,617.35,679.00,76.25
5107,5118,30.62,79.24,2.51,1996.85,2141.00,52.77
5226,5237,63.31,81.39,5.00,474.90,552.00,78.42
5262,5272,100.12,111.09,2.69,466.75,535.00,104.76
5348,5361,40.25,57.56,0.50,413.50,439.00,45.53
5367,5378,49.64,87.88,3.63,1191.90,1291.50,77.50
5390,5403,93.65,105.91,2.01,303.15,349.50,96.68
5492,5506,46.66,72.02,1.46,941.30,1055.00,54.35
5555,5567,65.61,93.09,2.15,765.65,803.00,82.67
5603,5618,41.24,79.20,3.62,1600.20,1785.00,54.16
5641,5655,44.56,102.80,3.31,1397.90,1530.50,88.78
5697,5709,40.84,93.71,5.60,1835.25,1984.50,62.99
5727,5739,66.26,76.54,1.18,426.70,481.00,71.20
5763,5775,31.41,46.35,1.31,400.05,444.00,35.41
5784,5807,40.25,102.30,2.29,1038.50,1122.50,59.71
5955,5965,26.06,108.34,4.46,3436.05,3714.00,70.14
6069,6079,31.66,68.25,3.48,1342.85,1436.00,46.73
6094,6113,72.05,104.73,1.34,764.20,815.50,86.98
6177,6187,30.03,58.39,2.25,1135.25,1230.50,43.04
6194,6221,56.49,104.84,2.12,834.05,876.50,81.17
6273,6295,29.46,103.65,1.71,1763.00,1826.00,59.69
6355,6371,31.59,64.45,2.36,815.10,906.00,55.39
6423,6437,61.30,147.10,4.06,2457.95,2541.50,104.43
6507,6523,32.46,76.59,2.14,1089.75,1179.00,43.49
6540,6559,35.00,82.75,0.86,729.75,751.50,57.96
6567,6584,75.26,101.29,2.26,590.55,630.00,94.33
6723,6745,45.78,95.18,1.71,1088.20,1169.50,56.66
6803,6826,28.84,70.76,0.93,715.35,739.50,40.52
6893,6905,40.76,86.94,2.03,1449.35,1506.50,64.94
6994,7009,33.80,74.70,2.00,1277.65,1379.50,49.62
7083,7113,28.35,90.15,0.79,994.75,1033.00,67.52
7115,7133,90.13,119.41,2.42,555.55,566.50,107.45
7174,7195,29.18,80.99,2.07,1204.75,1259.50,44.91
7270,7285,41.13,91.18,2.06,1073.15,1103.00,57.53
7342,7366,34.33,93.35,1.20,804.35,837.50,44.93
7424,7438,28.52,77.24,1.36,1789.85,1911.50,51.11
7450,7465,65.96,80.64,2.64,524.85,576.00,70.82
7492,7521,63.19,100.67,2.04,634.90,679.00,94.07
7585,7607,32.91,120.97,2.30,1312.10,1370.00,48.91
7676,7690,33.98,51.52,0.43,507.55,527.50,42.88
7698,7728,50.18,82.56,0.85,669.10,688.00,63.18
7774,7785,33.39,53.37,1.59,597.55,613.00,44.39
7814,7825,67.69,112.47,3.76,1356.65,1421.00,83.86
7854,7874,38.79,85.86,2.40,995.05,1096.00,47.07
7895,7911,40.92,62.37,1.36,503.85,564.00,45.24
7916,7926,56.96,85.59,2.56,1237.00,1360.00,68.36
7958,7968,42.32,90.09,4.81,1768.80,1909.50,59.02
7999,8009,54.23,77.74,1.32,911.40,976.50,65.73
8074,8086,30.67,49.67,0.71,601.25,635.00,41.96
8266,8276,81.66,108.20,5.62,793.30,803.50,95.74
8383,8396,40.27,52.31,0.45,420.90,451.50,47.99
8404,8440,45.89,125.47,1.71,1340.75,1374.50,93.87
8515,8528,29.92,74.52,1.62,1229.80,1340.50,44.22
8549,8560,34.67,55.64,2.65,523.35,552.00,40.22
8595,8607,49.58,75.97,2.00,801.85,830.50,60.94
8613,8628,68.79,101.86,2.14,896.10,960.00,80.02
8650,8661,44.12,88.66,3.69,1906.95,2085.00,67.06
8684,8697,55.11,76.07,1.56,513.50,566.00,60.46
8726,8737,44.72,92.01,3.78,2060.00,2253.50,69.46
8948,8961,38.88,84.34,2.93,1798.05,1941.00,57.92
8999,9012,62.42,82.37,1.58,467.50,503.50,78.18
9048,9058,44.13,89.28,3.79,1682.75,1806.50,60.53
9102,9112,68.71,111.52,7.87,1782.15,1938.00,88.28
9143,9154,63.03,82.48,3.34,746.90,884.00,69.15
9177,9195,87.91,113.95,3.47,806.70,852.00,97.56
9285,9299,57.85,76.78,1.14,548.30,569.00,68.26
9324,9334,37.62,65.36,2.31,901.25,969.50,46.80
9363,9376,36.09,68.79,2.20,1037.20,1115.50,58.51
9386,9401,61.24,122.73,3.01,1236.80,1308.50,104.47
9435,9445,81.89,101.78,3.90,730.40,771.50,91.68
9579,9593,100.71,111.47,3.27,405.60,459.00,105.36
9768,9797,43.75,86.49,0.93,739.80,778.50,65.44
9811,9834,57.90,92.02,1.23,1052.60,1121.00,72.73
9865,9886,55.61,116.58,2.13,1720.35,1809.00,88.95
9926,9939,39.55,73.64,1.48,806.30,815.00,55.44
9989,10000,30.32,53.70,1.78,839.30,891.50,40.11
10007,10022,52.87,84.05,1.24,1033.40,1106.00,66.10
10135,10149,39.92,97.78,1.37,1366.75,1399.00,61.85
10223,10249,43.96,107.55,1.40,811.40,818.00,88.09
10276,10301,59.23,81.79,0.99,616.45,671.50,73.96
10322,10333,32.86,84.21,2.87,1537.55,1619.00,50.55
10368,10395,58.49,84.71,2.66,578.20,601.00,74.43
10497,10529,32.51,111.57,2.10,1805.40,1957.50,51.34
10623,10634,43.23,57.99,1.98,401.40,432.00,46.70
10648,10658,47.16,60.80,1.04,485.95,508.00,53.74
10684,10714,51.28,75.71,1.26,360.60,370.50,70.29
10744,10754,55.68,81.94,1.73,1138.40,1238.00,68.56
10917,10931,28.46,42.52,1.05,386.45,410.00,33.11
10993,11017,52.74,63.79,0.83,222.70,239.50,61.58
11044,11069,62.20,84.70,0.82,486.10,505.00,69.34
11274,11294,41.45,71.22,0.70,497.25,507.00,50.62
11326,11337,47.83,81.78,2.43,1036.15,1079.50,60.69
11387,11401,35.30,71.94,2.30,1329.75,1423.50,53.06
11454,11467,56.31,70.06,1.74,420.00,462.00,65.27
11471,11484,67.28,79.90,1.23,432.15,474.00,71.67
11585,11598,43.62,65.31,1.85,529.00,566.50,49.74
11615,11639,65.16,103.89,1.79,756.25,812.50,89.67
11780,11790,71.47,91.67,2.10,808.40,884.00,79.46
11820,11836,48.20,89.64,2.70,1410.30,1506.00,73.98
11977,11990,37.62,73.92,1.88,784.95,832.50,47.54
12021,12031,70.75,86.53,1.64,588.75,649.50,78.08
12083,12101,73.19,94.81,2.05,820.25,891.50,85.07
12279,12293,50.98,80.13,1.46,932.20,979.00,64.72
12315,12327,65.71,76.53,0.76,243.70,266.50,68.08
12376,12387,39.19,50.90,1.32,417.50,441.50,44.63
12407,12433,51.21,87.39,1.71,547.70,569.00,80.30
12572,12587,26.10,81.67,2.28,2164.10,2354.00,47.67
12590,12610,81.54,123.72,2.48,1032.00,1069.50,100.98
12692,12712,73.12,104.80,1.95,560.30,576.50,93.32
12764,12775,60.72,80.83,1.45,663.55,710.50,67.21
12913,12926,26.65,107.79,3.70,2842.90,3095.50,59.49
12930,12942,104.93,146.59,3.69,1026.10,1076.50,116.85
13061,13075,78.46,97.01,2.23,483.15,541.50,83.42
13168,13182,27.64,98.69,3.64,2500.15,2714.50,50.85
13195,13208,95.82,114.57,3.14,711.85,769.00,105.36
13247,13263,47.25,103.95,3.47,1886.75,2012.00,81.92
13289,13303,45.25,117.31,5.39,2013.65,2183.00,63.75
13367,13382,39.59,66.48,1.50,934.10,1020.50,48.95
13427,13439,33.05,87.21,4.33,1832.90,1982.00,52.45
13454,13466,64.35,93.41,2.93,821.20,901.00,83.13
13532,13548,61.03,100.93,1.96,886.15,910.00,89.62
13949,13971,39.22,68.12,1.32,479.05,503.50,61.70
13987,14008,45.61,70.91,1.16,623.85,657.00,62.82
14083,14102,39.96,99.91,2.25,2381.30,2646.50,61.27
14172,14185,49.46,77.05,1.83,967.20,1050.00,58.78
14249,14261,83.55,105.91,2.02,766.30,842.50,99.50
14374,14384,66.05,84.16,1.08,539.30,549.50,75.65
14389,14405,74.59,109.12,3.77,1449.30,1594.50,86.08
14526,14546,38.48,83.41,2.82,1978.50,2194.50,61.37
14572,14586,39.79,57.01,1.53,831.50,947.00,47.94
14602,14627,52.02,98.14,1.52,713.60,771.50,91.73
14787,14800,36.76,51.74,0.88,375.20,422.00,49.03
14832,14844,29.83,82.10,2.78,2021.50,2170.00,57.13
14858,14872,81.06,110.84,2.73,836.70,883.50,92.42
14983,14994,64.63,79.61,1.27,548.55,580.50,71.71
15069,15080,26.08,86.89,2.42,2526.85,2717.50,58.92
15124,15136,82.69,102.37,2.89,906.95,1013.00,91.70
15263,15273,41.57,59.30,1.95,545.75,608.00,45.63
15305,15315,49.14,104.66,5.06,2073.60,2221.50,73.82
15371,15381,49.62,98.27,7.25,1791.95,1965.50,67.82
15470,15482,76.76,87.60,3.18,431.65,493.00,83.32
15529,15541,59.76,96.40,2.17,1321.45,1430.50,72.91
15611,15630,28.48,72.29,1.70,776.60,822.50,54.28
15650,15661,59.34,118.67,4.68,1939.85,2105.00,77.96
15693,15707,43.70,64.81,1.64,595.20,666.00,48.55
15715,15736,54.72,98.67,2.04,675.00,700.50,64.32
15790,15811,65.05,96.21,2.28,780.60,832.50,73.95
15855,15865,97.51,136.10,2.83,1353.25,1418.50,114.23
15988,16000,27.47,60.11,2.05,1012.80,1057.50,41.03
16071,16096,30.15,102.92,1.56,1197.65,1262.00,44.65
16106,16124,85.91,149.80,4.00,1829.50,1889.50,116.73
16216,16234,95.34,108.45,0.74,383.30,398.00,102.87
16338,16350,54.14,73.13,1.26,459.50,464.00,63.61
16541,16568,38.36,71.32,0.55,424.25,432.50,58.59
16695,16705,33.62,94.01,2.13,2186.65,2290.00,67.81
16737,16752,32.78,76.70,3.51,1477.15,1609.00,50.07
16880,16892,71.85,109.03,3.23,1628.85,1809.00,86.40
16979,16990,28.39,69.84,1.53,1395.35,1487.00,46.03
16996,17013,61.14,109.35,2.84,1332.45,1408.50,91.61
17037,17053,94.56,140.86,2.38,1357.05,1411.50,122.15
17213,17223,39.98,75.82,2.56,1375.85,1467.50,58.23
17345,17356,87.33,102.21,2.75,394.65,459.00,90.90
17484,17501,70.55,108.64,2.41,1186.90,1262.50,83.18
17788,17798,38.04,78.13,3.28,1524.60,1621.50,58.45
17863,17895,46.27,104.83,1.91,1261.80,1389.00,92.53
17984,17997,55.97,74.43,1.04,554.00,581.00,66.51
18012,18032,69.89,91.48,2.06,585.65,647.00,76.87
18103,18124,41.63,101.92,3.52,1894.10,2075.00,61.88
18139,18149,87.79,123.64,4.22,1452.60,1548.00,107.23
18166,18184,55.28,100.37,2.89,783.50,818.00,68.19
18246,18263,32.02,69.18,1.95,1234.15,1309.00,49.41
18269,18291,67.70,86.37,1.41,470.30,507.50,73.88
18439,18452,40.69,53.64,1.33,371.45,393.50,49.46
18588,18598,59.40,80.46,5.04,896.50,983.50,71.41
18599,18611,80.42,99.99,2.59,713.40,781.50,87.54
18667,18679,38.43,88.56,1.96,1490.55,1633.50,53.63
18696,18709,54.20,108.57,3.29,1816.40,2051.00,74.44
18782,18793,56.95,130.18,4.88,2936.70,3240.00,82.91
18829,18839,40.12,104.58,3.38,2464.70,2615.00,73.51
19233,19245,47.77,97.77,3.17,1413.05,1460.00,65.67
19286,19305,68.76,103.56,2.29,697.65,735.00,77.99
19410,19422,56.33,89.75,1.48,1240.10,1328.00,78.51
19457,19474,30.25,136.48,3.43,3596.80,3889.00,72.14
19515,19527,78.21,101.82,3.19,906.85,967.00,90.45
19717,19770,48.77,87.72,0.55,308.80,322.00,82.11
19866,19906,59.37,91.10,0.49,356.00,366.50,66.78
20051,20065,25.24,86.84,1.81,2060.05,2231.50,44.34
20087,20101,88.58,108.32,0.97,538.60,590.50,102.24
20314,20330,32.86,125.77,2.72,3123.25,3305.50,81.58
20442,20453,54.09,69.28,1.43,503.90,534.50,60.66
20456,20467,69.07,85.16,0.92,532.25,561.50,75.69
20494,20507,79.59,92.46,1.53,333.95,386.00,89.65
20577,20596,87.28,130.34,3.38,885.40,928.00,98.06
20667,20681,63.57,101.36,1.47,1204.20,1249.50,80.84
20764,20780,30.02,107.69,2.28,2502.55,2695.00,54.66
20876,20892,30.06,98.94,2.70,1880.40,2046.00,47.37
20950,20962,68.64,80.65,1.12,271.20,295.50,71.00
21047,21064,28.46,113.20,4.22,2841.95,3012.50,67.17
21213,21230,72.05,114.97,4.36,1092.35,1152.50,93.25
21251,21263,68.52,127.12,4.62,2049.70,2224.00,88.12
21296,21315,53.08,78.73,1.71,483.90,493.50,65.66
21323,21345,73.39,100.11,0.92,406.05,420.00,85.65
21448,21458,36.22,80.94,4.11,1523.90,1623.50,52.95
21488,21502,29.30,116.55,3.16,3225.55,3491.50,66.62
21518,21532,56.50,98.12,3.88,1142.75,1227.50,79.86
21582,21596,33.73,80.70,2.12,1608.05,1733.00,51.53
21693,21704,52.28,93.31,2.59,1219.70,1262.00,72.68
21769,21786,56.39,70.61,1.09,344.45,366.50,65.76
21881,21900,60.63,72.82,1.06,363.40,403.00,63.76
21938,21952,54.81,87.47,1.50,858.75,901.50,65.37
21982,21993,54.08,85.42,1.73,1076.75,1137.50,67.91
22026,22036,37.25,83.80,3.44,1824.30,1960.50,59.69
22083,22096,48.11,97.20,2.01,1312.15,1387.00,63.02
22188,22208,59.92,146.39,2.72,2302.95,2478.00,89.76
22345,22361,41.38,56.29,1.01,374.00,402.50,45.64
22481,22501,42.74,83.56,1.02,849.15,886.50,71.46
22571,22585,53.54,81.81,1.08,848.70,906.00,68.63
22587,22598,81.60,92.79,2.60,475.80,525.00,85.69
22637,22659,55.80,103.30,1.47,922.75,944.50,77.20
22763,22776,31.69,80.68,1.90,1745.50,1912.00,49.61
22790,22812,75.18,106.86,2.13,772.75,842.50,84.57
22942,22963,46.65,100.64,1.42,1192.35,1269.00,62.70
23030,23049,37.16,67.27,1.21,906.70,959.50,48.46
23158,23183,37.25,81.87,1.56,661.50,696.00,44.61
23226,23253,43.99,79.02,0.80,606.95,620.00,60.91
23319,23334,29.57,73.98,1.78,935.55,984.00,41.25
23358,23375,30.98,117.23,3.19,2703.65,2969.00,55.11
23501,23513,59.28,104.58,1.80,1557.90,1650.00,82.21
23648,23658,28.85,87.58,3.07,2170.30,2309.50,53.96
23826,23836,29.48,102.58,4.02,2685.05,2873.00,59.46
23851,23866,88.91,113.47,2.98,948.25,1037.50,103.76
23890,23900,50.38,79.59,3.41,1363.25,1526.00,62.60
23917,23940,57.94,91.94,1.73,538.35,564.00,75.14
24032,24043,47.11,60.44,2.03,438.65,468.50,52.01
24074,24090,57.75,81.76,1.42,653.30,698.00,72.55
24183,24215,50.58,73.08,0.89,556.35,607.50,60.32
24301,24312,38.34,60.50,1.63,608.15,639.50,45.26
24342,24363,52.17,96.92,1.22,822.35,884.00,87.68
24397,24412,37.97,59.09,0.94,472.60,503.50,44.99
24437,24450,31.96,65.47,2.40,1068.40,1162.00,46.10
24459,24482,47.86,124.87,3.58,1155.75,1221.00,109.03
24578,24591,45.17,67.73,1.63,561.90,588.00,60.79
24755,24765,35.56,58.56,1.83,856.25,908.00,48.22
24809,24822,27.94,106.05,3.66,2874.65,3098.00,63.90
24837,24849,80.27,99.09,2.48,565.15,605.50,86.19
24904,24915,31.83,92.53,3.36,2234.15,2397.50,59.08
24949,24959,32.72,86.84,3.83,1989.05,2094.50,56.88
25039,25056,53.69,87.75,1.18,671.90,713.00,61.98
25149,25166,30.21,69.24,1.92,1104.70,1165.00,55.52
25191,25214,30.94,95.33,2.33,1677.20,1821.50,46.49
25315,25341,40.75,69.28,0.77,460.45,481.00,46.61
25378,25416,44.77,91.38,0.42,592.55,608.00,59.01
25466,25496,44.67,85.22,0.90,466.75,469.00,74.46
25553,25576,49.01,76.60,0.53,569.55,576.00,60.71
25598,25615,74.75,87.92,0.83,255.40,266.50,78.11
25705,25719,38.03,70.10,0.98,1210.90,1306.00,51.19
25758,25782,47.05,82.82,0.64,577.65,591.00,61.33
25837,25863,32.90,80.03,0.80,613.20,637.50,51.21
25892,25930,50.10,90.86,1.13,516.05,537.50,60.81
25962,25972,49.67,83.31,4.04,1128.25,1181.50,62.70
26023,26038,31.52,77.48,1.60,1136.90,1211.00,43.67
26215,26233,36.06,96.37,2.18,2150.20,2348.50,55.51
26244,26258,73.76,88.74,2.33,494.15,527.00,81.67
26278,26295,83.52,105.23,1.68,519.85,547.00,92.34
26368,26381,42.07,86.70,2.04,1377.30,1474.50,57.19
26426,26454,43.09,60.94,0.62,382.10,402.50,56.38
26462,26473,50.96,71.05,3.14,644.40,681.00,58.00
26642,26653,31.91,87.19,3.40,2091.50,2238.50,57.14
26826,26845,88.92,128.07,3.04,653.40,688.50,113.60
26906,26917,32.35,80.05,2.50,1816.30,1948.00,54.02
26945,26968,36.84,97.76,3.23,1306.15,1414.00,52.71
27006,27020,34.00,102.58,2.52,2682.80,2891.00,69.14
27046,27063,63.16,102.71,1.69,899.05,940.00,82.75
27122,27149,41.85,90.78,1.67,748.65,762.00,78.59
27236,27259,68.36,117.91,1.27,696.70,742.00,109.20
27323,27338,26.98,73.58,2.27,1324.70,1374.50,46.34
27354,27388,35.83,105.29,1.85,1200.65,1328.00,45.39
27461,27474,48.45,71.45,1.63,588.00,615.00,56.46
27566,27578,41.05,64.42,0.76,658.90,688.00,56.48
27606,27627,54.57,65.35,0.79,219.65,243.50,62.16
27683,27693,56.04,83.06,4.77,969.20,1010.00,68.79
27764,27785,38.95,74.28,2.10,834.95,891.50,47.80
27850,27860,51.43,89.37,4.08,1185.20,1238.00,66.86
27901,27914,42.76,95.80,2.32,1802.50,1948.00,61.36
28016,28031,54.50,86.02,1.97,765.00,825.00,75.26
28085,28099,27.08,125.06,3.32,3542.00,3794.00,67.86
28118,28129,62.89,103.65,4.19,1459.85,1553.00,81.75
28155,28167,53.54,82.83,3.19,1190.25,1311.00,63.82
28191,28201,39.55,90.29,5.85,1800.95,1919.00,58.62
28275,28286,28.08,56.44,1.48,977.95,1033.00,41.50
28311,28325,43.35,92.52,2.23,1222.20,1272.00,61.29
28412,28424,45.34,97.21,4.21,2144.40,2392.50,67.68
28449,28462,41.38,99.56,4.06,2359.75,2605.00,61.41
28796,28807,53.48,78.06,1.66,851.30,903.50,64.27
29077,29087,54.31,108.65,4.78,1837.95,1921.50,83.83
29134,29148,58.57,79.35,1.75,561.10,586.00,66.83
29201,29215,38.84,92.40,3.44,1496.75,1592.00,54.03
29281,29296,35.97,48.85,0.91,313.45,337.00,38.92
29362,29372,42.78,60.22,2.25,433.40,468.50,56.37
29377,29387,53.77,80.44,2.20,836.75,861.50,66.82
29396,29409,69.17,84.80,1.99,380.45,422.00,81.63
29435,29447,77.03,93.16,1.97,702.15,766.50,86.10
29516,29526,28.30,93.25,3.59,2692.60,2932.00,58.40
29544,29563,33.09,109.98,1.70,1617.05,1721.00,57.82
29635,29650,36.04,90.12,1.92,1031.20,1084.00,72.88
29733,29745,63.25,75.59,1.41,292.95,315.00,72.18
29892,29904,56.82,96.83,2.10,1340.60,1425.50,74.64
30019,30034,67.35,112.86,3.87,1497.60,1579.50,91.06
30095,30108,33.30,81.98,2.84,1526.25,1660.50,48.21
30141,30151,32.05,75.20,3.31,1630.85,1763.00,49.20
30170,30182,76.85,105.53,3.58,714.75,747.00,96.93
30242,30266,41.14,88.27,1.53,861.40,908.50,55.68
30320,30353,40.11,86.11,1.34,790.80,840.00,66.63
30481,30499,54.77,91.91,1.03,795.50,830.00,66.63
30518,30545,70.01,85.51,1.14,259.35,288.00,72.61
30657,30668,43.39,69.11,2.40,794.85,828.00,55.42
30770,30780,57.12,88.16,3.23,1085.30,1133.00,72.73
30850,30864,28.83,85.66,3.07,2101.80,2302.50,50.06
30882,30899,56.44,109.06,1.67,1434.70,1516.00,73.58
30976,30994,39.58,101.17,3.45,1554.75,1645.50,61.33
31133,31164,36.56,67.50,0.33,340.20,351.00,42.23
31267,31280,28.49,104.79,3.34,2312.10,2466.00,58.78
31300,31321,55.61,112.25,2.57,1207.70,1230.50,80.84
31359,31369,33.00,66.79,2.45,1351.40,1455.50,48.75
31391,31426,59.20,114.08,1.43,1175.40,1237.50,79.54
31504,31517,27.13,59.30,2.08,1257.25,1345.00,43.75
31528,31539,36.60,55.76,2.02,549.20,569.00,47.07
31553,31566,37.25,86.85,1.85,1486.40,1557.50,60.82
31584,31608,62.53,103.53,2.49,973.25,1032.50,83.90
31685,31702,45.86,69.89,0.75,603.55,644.50,52.14
31784,31801,60.26,85.76,1.21,640.75,713.50,66.55
31807,31818,84.22,106.78,2.06,781.70,822.50,98.06
31845,31860,37.57,125.72,3.77,3127.50,3376.50,71.60
31960,31978,80.22,105.23,0.88,832.10,891.50,92.33
32070,32080,30.44,77.35,1.44,1711.05,1809.00,53.90
32081,32101,77.31,91.82,1.83,286.00,317.50,87.38
32111,32121,90.51,106.28,1.29,720.00,786.00,98.95
32130,32162,76.53,112.16,1.76,664.95,739.50,83.58
32249,32261,54.96,79.51,0.74,652.30,664.00,67.18
32270,32280,67.12,78.95,0.98,468.55,505.00,73.94
32411,32421,52.20,75.94,2.14,855.85,905.50,63.21
32429,32442,71.03,81.19,1.64,334.90,361.00,77.41
