section,tlv
ResultsVersion,1,2
minTime,1,10
minTravel,1,10
traceTimeStr,1,
indexStart,1,0
indexEnd,1,47547
analyzeCount,1,47548
axleTravelRatio,1,-37.62633295179727
compressionSpeedRatio,1,-29.870657280108663
reboundSpeedRatio,1,-39.422895356781964
section,forkResults
movingCount,1,47547
filterRatio,1,59
timeComp,1,9389
timeReb,1,18887
axleMin,1,20.137500000000003
axleMax,1,156.2775
axleAvg,1,63.09507822360089
axleMovingAvg,1,63.37338111580193
segments,1,1
maxCompressionSpeed,1,3660.300000000001
avgCompressionSpeed,1,953.0762681159422
compressionSpeed95,1,2370.149999999999
maxReboundSpeed,1,1740.6
avgReboundSpeed,1,593.6481042654026
reboundSpeed95,1,1035.6499999999992
axleTravelTotal,1,66088.75499999363
totalTravelComp,1,19274.47500000001
totalTravelReb,1,28190.503749999985
histogramLPS,42,20,160.0,0,0,479,3904,3168,4771,7518,5884,5704,5187,4001,3022,1932,1143,556,196,33,17,23,2,0,0,479,3904,3168,4771,7517,5885,5704,5187,4001,3022,1932,1143,556,196,33,17,23,2
gforceTotalComp,1,16983.764209220175
gforceTotalReb,1,28541.079762345365
gforceMin,1,-16.0
gforceMax,1,12.11
gforceAbsTotal,1,73803.34690165667
gforceTotalFlat,1,28278.50293009113
travelToForceRatioComp,1,1.1348765069133644
travelToForceRatioReb,1,0.987716792242461
travelToForceRatioAll,1,0.8954709748875919
vibrationCompression,1,1.808900224648011
vibrationRebound,1,1.5111494553049911
vibrationOverall,1,1.552186146665615
forceBreakdownTable,9,2.615849063408544,72.9374141551076,46.70284032358141,78.2481176066243,26.981951448466923,46.10760684850907,19.136033329967148,0.08063439642547426,7.18955282790952
invalidSamples,1,8
section,ForkStrokeUp
# t1,t2,p1,p2,gforce,slope3,slopeMax,pMaxSpeed
28121,28150,42.48,78.82,1.31,720.45,759.00,52.02
28205,28222,41.41,53.84,0.95,324.90,334.50,47.06
28223,28252,53.84,75.84,0.53,260.05,278.50,73.40
28296,28318,32.48,82.25,1.72,930.40,964.00,45.39
28345,28365,57.36,80.33,1.29,561.40,590.50,72.05
28436,28448,28.21,88.94,4.20,1913.70,2050.50,50.60
28492,28506,83.92,103.86,2.85,710.25,774.00,90.97
28562,28572,25.16,74.81,3.49,1730.40,1821.00,46.12
28601,28616,32.46,83.16,3.31,1171.35,1291.50,42.43
28660,28676,26.40,93.93,1.83,2356.00,2546.50,49.99
28703,28720,57.63,107.39,1.72,1162.55,1203.50,85.91
28781,28803,37.14,56.46,0.77,617.00,654.50,46.54
28808,28821,50.53,72.71,1.39,463.25,488.00,55.83
28875,28888,51.80,79.68,1.57,881.15,950.00,59.86
28890,28909,79.65,104.03,2.19,491.25,525.00,85.33
28971,28986,21.98,65.95,2.48,1166.15,1238.00,34.51
29019,29035,60.77,99.94,2.19,850.15,878.50,72.71
29105,29124,37.45,61.87,0.81,566.35,601.00,54.81
29210,29223,35.16,55.63,0.66,554.70,579.00,48.85
29241,29269,43.56,64.69,0.62,427.35,444.00,51.24
29303,29313,47.72,63.58,1.31,548.85,579.00,54.92
29323,29333,46.96,63.14,2.24,618.15,654.00,54.40
29400,29423,38.64,78.67,3.16,739.45,757.00,58.99
29486,29496,40.92,78.73,2.76,1374.00,1459.50,59.24
29535,29548,39.19,78.31,1.89,1271.95,1336.00,58.11
29787,29798,46.84,77.41,4.86,885.20,969.50,53.78
29825,29838,33.01,87.96,3.32,1497.90,1533.00,56.24
29911,29923,26.10,59.04,1.24,1046.35,1103.50,38.18
29942,29960,42.44,91.58,2.13,1137.40,1177.00,69.43
30005,30020,26.71,73.64,1.41,1599.05,1709.00,46.82
30088,30101,36.37,90.95,2.07,2152.10,2331.50,55.87
30257,30271,23.69,104.74,2.05,2813.30,3030.50,55.42
30284,30297,54.18,102.09,2.12,1511.75,1611.50,76.13
30378,30398,44.82,78.81,2.28,662.70,715.50,52.71
30454,30465,33.73,61.41,1.28,926.65,991.00,43.36
30733,30744,45.28,110.55,2.47,2483.20,2674.00,73.67
30819,30829,33.55,64.41,1.21,1180.45,1259.50,49.38
30857,30883,55.66,96.52,1.64,946.35,988.50,69.70
30991,31002,31.10,55.35,1.28,832.65,895.50,39.54
31032,31047,47.16,79.70,1.98,1124.35,1201.00,66.95
31054,31072,77.07,96.10,1.65,463.85,515.00,82.40
31096,31107,84.71,98.21,2.35,495.15,522.00,91.45
31204,31229,27.46,88.88,2.54,1297.25,1359.50,70.02
31244,31254,36.74,91.22,4.95,2085.05,2261.00,55.89
31295,31308,47.06,82.34,1.41,1139.40,1213.50,64.71
31357,31370,42.26,67.89,1.87,806.30,884.00,50.52
31561,31573,48.36,84.49,1.77,1270.45,1352.50,62.46
31691,31707,49.72,112.03,5.26,1958.65,2080.00,73.48
31762,31775,38.46,73.89,3.09,1006.90,1069.00,61.60
31849,31861,76.11,108.94,2.24,910.15,937.00,95.34
31919,31933,52.80,79.45,1.46,619.65,646.50,70.55
32002,32036,44.23,74.18,0.64,417.95,444.50,69.41
32152,32184,41.63,88.42,0.82,661.75,688.00,78.48
32217,32237,64.98,75.13,1.17,201.55,212.50,68.13
32254,32265,56.18,76.31,2.07,654.80,698.00,63.00
32303,32315,27.88,43.33,2.14,399.10,437.50,31.53
32352,32365,39.69,61.07,1.39,673.15,703.00,50.37
32369,32381,60.58,73.93,0.89,328.70,344.00,70.28
32468,32481,61.09,79.79,2.27,652.75,694.00,68.74
32536,32553,22.81,87.81,2.40,2175.20,2334.50,50.72
32573,32589,62.86,90.58,2.63,582.50,615.50,82.34
32612,32624,79.80,104.06,2.56,743.20,769.00,91.15
32727,32751,58.71,95.14,2.17,693.25,722.50,68.78
32834,32859,37.63,83.13,0.48,554.05,563.50,54.76
32961,32976,23.49,91.62,1.75,2063.90,2202.50,52.34
32990,33013,58.02,111.91,2.74,1186.25,1250.00,81.22
33047,33057,37.80,50.34,1.23,455.00,483.50,45.16
33061,33072,48.64,65.87,2.00,455.85,478.50,61.06
33081,33114,53.80,99.99,1.00,1057.90,1099.00,79.89
33215,33227,27.07,46.57,1.52,737.40,798.00,34.13
33235,33245,43.03,70.95,1.26,931.05,969.00,57.85
33268,33281,34.92,90.88,3.83,1207.40,1308.50,45.39
33357,33383,35.78,57.34,1.02,284.20,305.50,48.85
33387,33405,55.91,91.48,1.28,626.50,667.00,84.97
33462,33482,56.36,79.92,1.31,434.40,474.00,60.82
33523,33539,33.37,107.16,5.76,2494.20,2692.50,57.91
33564,33585,62.74,83.02,1.55,450.15,459.00,70.61
33726,33747,21.35,100.98,1.82,2221.45,2363.50,49.98
33778,33789,81.65,125.26,3.98,1596.30,1704.00,96.69
33880,33908,57.01,96.32,1.77,791.85,828.00,70.01
33970,33989,20.14,89.14,1.18,1649.55,1699.50,55.71
34009,34022,67.40,80.57,3.04,495.30,544.50,73.28
34031,34041,63.65,96.51,3.97,1124.35,1174.00,80.18
34382,34395,24.20,90.46,3.29,2394.25,2554.00,51.62
34437,34451,30.22,99.81,5.22,2219.60,2405.00,53.48
34484,34499,52.96,77.07,1.78,515.55,556.50,58.71
34519,34541,42.44,73.10,1.19,737.85,769.50,61.94
34600,34616,59.87,78.26,1.33,527.65,574.00,67.48
34690,34700,30.59,64.98,3.78,1299.50,1386.50,47.28
34788,34803,59.42,70.54,2.55,260.45,281.00,67.15
34845,34860,52.41,67.74,1.05,364.10,393.50,64.48
34880,34896,37.47,58.41,1.12,469.30,505.00,43.05
34997,35011,48.48,88.43,1.70,1305.40,1372.00,65.69
35041,35056,41.59,63.29,0.89,453.05,488.00,46.83
35130,35141,32.65,84.77,3.18,1434.35,1460.00,53.24
35158,35170,38.23,60.55,3.00,830.35,920.50,48.03
35178,35191,45.86,76.51,2.22,800.45,825.50,57.22
35206,35216,52.36,66.86,2.05,475.90,488.50,60.59
35300,35311,66.58,79.77,1.48,423.05,444.50,72.32
35366,35382,68.74,91.29,1.70,616.60,671.50,74.56
35457,35468,22.87,98.98,1.76,2834.45,3005.00,61.77
35505,35518,54.97,115.50,3.74,1761.90,1894.50,71.82
35581,35607,39.74,87.34,1.70,630.20,674.00,48.43
35670,35701,32.77,100.33,1.52,1001.20,1033.00,86.28
35759,35770,42.27,56.45,2.06,430.65,439.50,48.55
35775,35789,53.52,84.26,1.91,784.00,823.00,62.48
35790,35803,84.26,122.94,3.11,989.75,1055.00,112.37
35885,35907,39.07,81.73,0.91,809.05,823.00,65.76
35947,35970,36.98,66.51,0.41,391.95,412.50,60.90
36003,36034,29.21,72.32,0.60,567.55,578.50,50.72
36073,36096,54.09,87.51,0.76,572.95,577.00,69.60
36145,36156,24.80,35.65,1.55,274.40,296.00,28.12
36170,36183,24.09,52.48,1.94,1052.25,1113.00,38.38
36223,36246,51.49,78.00,1.21,367.00,379.00,59.92
36326,36342,43.28,58.45,0.59,375.05,383.00,50.90
36360,36388,58.29,73.34,0.57,215.05,224.50,62.71
36428,36452,40.47,71.67,1.43,470.90,476.00,52.90
36492,36505,28.71,48.17,1.37,515.45,554.00,34.51
36510,36526,46.57,64.23,0.55,365.45,383.00,58.73
36557,36569,36.55,69.80,2.30,985.25,1023.50,49.90
36668,36686,51.60,72.18,1.06,648.65,678.50,60.27
36716,36733,48.94,68.51,0.82,445.95,466.50,60.06
36744,36754,61.70,76.77,1.26,489.05,510.50,70.90
36806,36845,35.44,80.06,0.51,607.25,615.50,54.41
36891,36916,35.04,68.87,0.37,398.50,403.00,43.69
36973,36994,36.83,52.90,0.49,427.50,451.50,46.94
37003,37026,49.45,75.43,1.08,475.00,490.00,56.82
37064,37109,33.41,65.15,0.27,403.90,418.00,48.72
37202,37216,45.80,67.41,0.55,505.15,515.50,59.10
37270,37307,45.72,79.63,0.70,532.35,556.50,70.80
37386,37397,29.93,60.04,2.00,788.15,806.00,48.98
37422,37437,27.72,79.50,2.73,1804.90,1936.00,50.23
37463,37483,66.08,95.00,1.44,689.75,752.00,73.96
37512,37524,47.04,69.38,2.98,699.40,737.50,61.72
37602,37618,41.23,66.19,0.77,466.85,471.50,52.78
37683,37699,55.05,88.83,1.10,823.35,879.00,62.66
37782,37801,52.95,75.95,0.84,646.60,679.00,63.19
37814,37828,40.24,78.24,2.36,1013.60,1106.00,48.51
37925,37941,26.27,94.75,2.77,2568.20,2802.50,52.17
37953,37971,59.41,78.30,3.09,470.15,500.00,71.54
38073,38083,58.86,78.31,2.31,630.60,664.50,67.05
38092,38102,57.83,71.44,3.70,508.50,544.50,63.34
38160,38172,48.20,102.96,2.71,1546.60,1601.50,80.80
38251,38270,37.80,107.58,5.41,1801.85,1916.00,61.45
38331,38356,34.88,82.83,1.50,1042.25,1079.00,63.98
38373,38392,58.41,84.66,0.77,524.10,541.50,74.92
38436,38474,52.20,78.78,0.76,370.80,378.00,69.32
38506,38516,31.98,71.49,1.99,1373.55,1474.50,46.23
38530,38544,38.80,101.58,2.38,1462.75,1531.00,83.85
38614,38629,39.18,77.34,1.27,808.15,857.50,67.89
38667,38681,34.95,79.62,1.48,963.70,979.00,57.33
38720,38739,38.12,60.62,0.49,475.15,512.50,55.94
38751,38761,57.81,74.32,0.90,556.85,581.00,66.36
38831,38842,51.53,92.38,1.18,1257.75,1291.50,70.56
38867,38881,29.35,52.43,1.77,702.10,764.50,35.63
38893,38909,54.51,70.57,0.79,492.25,512.50,64.75
39075,39097,48.39,60.33,0.26,240.65,246.50,54.44
39138,39149,65.34,78.55,0.85,426.10,446.50,72.61
39327,39373,37.77,58.67,0.18,222.85,227.50,49.13
39445,39484,38.82,56.96,0.24,313.65,322.50,43.89
39504,39516,64.55,79.16,0.93,440.70,459.00,71.37
39548,39572,48.03,70.50,1.11,523.25,546.50,63.24
39639,39652,42.37,71.83,1.83,957.25,1018.00,51.94
39746,39760,45.71,74.14,2.60,1020.90,1089.00,60.83
39776,39788,34.22,81.95,1.56,1942.65,2097.00,59.17
40007,40020,56.54,76.16,1.31,672.30,739.50,64.27
40190,40214,70.49,147.37,4.82,2061.70,2239.00,89.14
40304,40321,29.12,80.66,3.34,1475.45,1550.00,52.01
40535,40551,84.05,117.55,2.27,816.05,864.50,93.35
40591,40608,28.68,67.44,1.30,1031.00,1083.50,44.16
40614,40635,59.44,88.37,1.76,648.05,686.00,72.56
40671,40692,43.56,78.80,2.01,710.95,761.50,71.17
40793,40803,27.92,67.35,2.59,1631.35,1787.50,42.61
40909,40925,37.09,65.44,1.38,647.35,703.00,42.88
40959,40973,24.19,96.23,3.21,2370.15,2497.50,56.14
41115,41130,44.95,107.31,2.00,1779.65,1853.00,73.04
41278,41291,34.87,44.94,0.87,236.55,249.00,42.13
41301,41314,40.14,75.87,0.97,1087.30,1130.50,60.39
41366,41388,20.44,118.34,2.81,2633.20,2741.50,61.41
41413,41432,46.78,96.01,3.10,1580.50,1679.50,71.29
41449,41459,43.54,82.94,3.13,1487.40,1587.00,59.49
41483,41494,50.95,66.66,1.98,628.55,681.50,59.18
41605,41616,41.31,91.01,5.63,1321.25,1386.50,73.94
41673,41694,72.32,124.90,3.78,1047.35,1154.00,81.39
41755,41768,63.71,93.53,2.59,935.90,1008.50,74.64
41832,41857,37.97,86.53,1.72,1126.15,1196.50,51.46
41858,41880,86.50,103.39,1.17,384.85,400.00,92.23
41972,41982,29.37,68.35,3.62,1357.15,1423.00,49.31
42010,42022,26.80,69.51,2.62,1479.30,1579.50,43.63
42055,42065,68.49,96.62,1.62,1013.65,1073.50,82.46
42110,42121,55.94,68.56,1.58,346.30,364.00,60.00
42136,42147,34.09,46.56,1.46,533.40,579.00,40.10
42162,42173,40.88,55.79,0.90,535.85,561.50,48.65
42241,42264,42.77,66.70,1.35,459.40,500.50,62.07
42411,42427,24.58,114.26,2.79,3194.55,3396.00,71.56
42462,42475,44.67,133.22,5.15,3555.65,3930.50,76.07
42509,42519,29.56,102.66,4.14,2983.15,3232.00,60.93
42552,42563,42.70,133.17,6.07,2593.70,2681.00,76.24
42598,42609,62.57,117.77,3.20,2037.85,2216.50,80.41
42683,42698,29.73,122.93,4.23,3660.30,3862.50,80.41
42887,42897,42.94,66.01,2.07,799.05,837.00,54.44
43004,43014,30.47,50.92,1.74,768.55,823.00,39.88
43040,43064,69.22,96.21,2.26,573.70,608.50,77.79
43168,43183,64.27,91.18,1.63,784.25,810.50,77.97
43220,43272,31.10,93.68,0.91,512.00,542.00,85.95
43383,43398,40.81,68.34,0.78,786.60,813.00,56.98
43456,43483,39.67,55.18,0.59,173.30,195.50,53.68
43575,43614,43.55,54.23,0.34,141.45,156.00,46.01
43842,43858,30.45,57.83,1.43,597.75,622.50,47.27
43909,43943,43.12,74.00,0.65,355.70,371.00,50.56
44339,44351,49.57,59.60,0.84,304.20,319.50,56.27
section,ForkStrokeDown
# t1,t2,p1,p2,gforce,slope3,slopeMax,pMaxSpeed
12,22,41.18,53.28,1.71,439.45,461.50,45.60
33,47,33.91,59.38,2.07,496.15,508.00,51.66
85,100,49.73,100.58,2.17,939.70,952.00,80.80
108,125,91.73,104.30,3.42,249.90,264.00,100.54
131,151,61.87,96.98,1.56,586.65,606.00,87.37
158,190,27.97,78.90,1.87,639.45,661.50,65.42
206,236,52.74,114.53,1.26,905.25,937.50,64.03
319,368,61.19,108.57,0.67,363.60,396.00,64.66
377,399,31.80,61.35,1.85,503.80,512.50,51.52
424,441,63.84,78.49,0.91,316.45,329.50,67.06
516,542,85.14,107.25,0.59,272.95,274.00,96.47
551,581,56.93,88.23,0.67,429.65,437.00,79.12
625,647,65.15,96.67,1.23,578.80,586.00,79.26
683,718,49.18,77.07,0.65,447.40,454.00,67.74
761,775,42.62,58.65,1.37,304.55,320.00,54.60
812,855,29.12,76.22,1.50,582.95,608.00,64.80
870,890,68.85,94.73,1.79,669.95,728.00,74.71
895,907,52.75,76.19,4.04,544.95,564.00,68.81
917,929,72.14,112.89,3.09,1108.75,1135.00,94.98
936,951,58.24,101.34,2.81,822.30,840.00,83.34
969,985,56.30,69.84,2.37,236.85,240.00,59.56
995,1007,55.13,67.86,2.18,379.95,400.50,63.36
1044,1069,68.97,98.53,0.86,505.65,544.50,92.20
1076,1124,25.52,69.51,1.21,650.45,666.50,57.53
1140,1155,55.80,78.04,1.73,631.05,673.50,67.78
1176,1199,68.42,114.43,1.84,902.60,927.50,83.29
1216,1230,38.39,70.59,2.08,747.85,766.00,57.06
1251,1262,51.25,83.03,1.06,809.05,820.00,70.86
1298,1315,36.58,65.26,3.08,504.50,518.00,58.32
1330,1344,55.77,104.48,2.16,1046.05,1057.00,78.58
1361,1377,47.05,97.19,2.60,946.25,957.50,77.32
1383,1407,33.84,87.97,3.42,724.35,730.50,63.79
1452,1468,44.55,93.22,2.47,836.15,845.00,61.67
1489,1501,69.86,86.87,1.77,495.30,537.00,75.07
1519,1529,82.73,101.34,1.87,508.85,527.00,88.13
1560,1573,72.21,98.83,3.13,838.45,865.00,83.33
1574,1588,59.50,72.21,1.81,284.60,297.50,62.83
1593,1640,29.08,64.86,1.29,467.20,478.00,44.53
1661,1672,61.15,83.95,2.11,609.45,622.50,73.80
1693,1726,91.09,110.60,1.73,264.45,280.50,104.60
1744,1762,85.73,99.05,1.54,262.25,285.50,88.05
1781,1800,46.41,79.30,2.07,616.30,625.00,60.03
1808,1820,55.74,81.25,1.56,746.40,771.00,64.64
1853,1876,67.41,89.59,2.26,463.00,469.00,78.50
1903,1914,51.00,75.97,1.98,717.75,730.50,63.76
1921,1937,61.66,80.90,2.12,333.95,351.50,75.10
1948,1967,60.80,75.25,1.96,244.10,255.50,71.65
2002,2015,48.54,64.28,1.08,489.00,517.50,56.77
2036,2049,36.61,61.14,2.64,517.25,522.50,50.70
2073,2087,37.36,63.90,2.07,569.45,588.50,53.24
2095,2111,47.46,78.86,2.49,623.90,635.00,54.36
2144,2163,79.66,92.93,2.06,213.05,227.00,88.79
2175,2232,25.36,79.53,1.21,569.05,571.00,51.01
2302,2318,42.13,92.41,2.69,862.15,877.00,65.37
2324,2334,59.12,90.54,4.24,867.60,891.00,69.37
2341,2366,33.59,93.97,3.50,1089.55,1138.00,80.57
2377,2393,60.66,89.53,2.84,762.90,790.50,73.20
2445,2457,64.64,86.14,2.97,689.70,708.00,75.14
2479,2490,63.91,77.68,2.36,454.40,480.50,71.06
2504,2530,53.09,74.02,2.22,350.30,366.50,68.78
2545,2567,47.26,60.25,1.45,376.95,409.50,50.77
2573,2605,28.65,60.36,1.54,414.90,427.50,43.15
2638,2667,38.52,86.87,0.74,544.05,549.00,66.77
2750,2798,23.48,100.21,1.19,954.30,964.50,69.54
2869,2886,44.67,82.55,2.65,631.00,640.00,52.75
2907,2950,68.63,109.64,0.91,427.70,441.50,92.93
2957,2991,41.89,68.87,0.55,290.05,295.00,58.21
3077,3101,39.49,55.91,1.05,337.90,344.50,48.21
3133,3148,34.04,74.25,2.69,779.40,793.50,63.59
3177,3189,70.79,84.12,1.59,404.80,422.50,78.94
3236,3267,58.44,82.90,1.20,292.70,312.50,62.36
3285,3315,44.34,65.70,0.64,303.55,314.50,56.34
3359,3393,35.25,87.22,0.78,558.70,571.00,77.31
3459,3498,37.23,73.07,0.58,389.85,396.00,58.35
3505,3525,28.14,38.91,1.63,209.25,217.50,36.25
3558,3570,52.44,71.39,2.04,501.70,527.50,64.95
3596,3638,31.01,76.50,1.16,446.25,471.00,71.39
3702,3719,39.83,90.11,1.73,923.50,925.00,70.88
3724,3737,39.75,50.71,2.03,321.20,339.50,46.64
3805,3843,29.85,89.09,0.99,784.80,801.00,72.22
3948,3976,39.51,106.09,1.85,676.15,683.50,66.36
4015,4026,36.00,50.96,2.94,337.50,342.00,45.39
4048,4058,52.79,66.47,1.58,397.80,405.00,60.31
4095,4107,57.09,97.96,3.33,1030.35,1047.00,78.40
4114,4125,52.90,69.56,2.00,407.30,425.00,57.52
4164,4191,31.93,77.88,1.11,651.15,657.00,56.50
4246,4284,28.54,89.43,0.69,689.25,696.00,68.75
4335,4363,37.32,89.54,1.90,691.40,732.50,78.25
4425,4467,26.45,88.17,1.28,536.75,542.00,53.72
4542,4552,69.27,93.92,2.79,881.50,923.50,81.83
4584,4615,91.01,116.92,1.64,388.45,410.50,98.66
4632,4680,41.30,91.25,0.76,697.00,722.50,76.80
4743,4775,39.38,58.56,0.39,234.05,239.00,45.06
4808,4839,53.40,70.40,0.37,180.00,186.00,64.14
4875,4906,50.71,78.78,0.42,328.90,337.00,66.69
4928,4969,35.91,72.34,0.56,328.65,334.50,45.32
4996,5021,28.86,63.84,1.06,496.45,505.00,45.98
5059,5075,38.81,51.81,0.89,312.80,327.50,46.13
5122,5145,37.39,73.85,0.98,715.00,718.00,54.95
5168,5198,57.56,92.95,1.47,635.30,654.50,65.97
5266,5293,26.71,63.54,2.26,465.40,473.50,54.95
5302,5331,75.18,116.22,1.41,549.80,569.00,101.54
5368,5381,92.88,115.52,1.13,603.05,647.00,100.01
5416,5457,74.29,108.39,0.93,405.75,415.50,88.70
5473,5525,30.37,77.27,0.88,331.40,339.50,56.29
5557,5570,36.25,52.41,1.04,405.65,410.00,45.60
5766,5798,48.16,87.50,0.98,533.85,549.00,56.63
5814,5849,35.55,86.94,1.78,635.10,661.50,53.86
5860,5873,67.67,104.19,2.47,930.65,977.00,76.97
5882,5892,64.39,82.68,1.81,561.95,581.00,69.82
5900,5913,77.04,93.18,2.68,591.35,647.00,86.13
5922,5934,55.59,87.22,2.00,839.80,862.00,67.58
6065,6095,46.28,58.98,0.85,140.25,144.00,49.84
6122,6133,41.23,65.40,2.44,569.80,578.50,55.82
6192,6218,56.64,77.47,0.63,397.20,412.50,71.89
6229,6247,42.01,58.72,1.19,299.80,310.00,45.97
6322,6332,43.05,54.09,1.55,354.75,361.50,49.27
6340,6353,56.19,74.25,1.39,434.60,449.00,61.58
6373,6397,33.99,62.09,2.46,499.60,509.50,54.41
6413,6433,74.49,116.56,4.34,757.45,776.50,100.97
6452,6512,24.59,84.41,1.06,773.85,793.50,61.78
6564,6602,33.10,120.76,2.25,1020.70,1054.00,84.16
6631,6644,41.68,65.90,3.04,529.30,539.50,58.43
6655,6674,41.95,91.99,2.14,1026.35,1055.00,67.74
6688,6702,68.69,92.73,1.53,727.20,771.00,79.51
6721,6741,36.60,106.81,2.12,1075.65,1081.50,87.78
6749,6770,25.73,57.12,2.19,487.30,500.50,49.87
6779,6791,41.16,82.38,2.62,975.70,991.00,67.08
6855,6881,37.87,87.81,3.59,684.40,730.00,66.34
6939,6980,29.11,103.30,1.64,992.25,1012.50,79.38
7082,7094,65.40,77.95,1.76,491.00,530.00,70.22
7098,7108,41.41,66.16,2.52,622.60,628.00,53.45
7129,7142,44.07,64.53,1.46,683.00,729.50,57.41
7178,7194,38.42,76.86,3.07,612.90,622.50,55.19
7228,7244,44.17,82.50,2.69,643.90,652.00,52.64
7261,7280,42.08,82.78,1.11,707.60,732.50,67.75
7293,7306,51.19,109.19,5.18,1161.55,1201.00,95.01
7313,7331,41.92,84.25,2.47,888.00,918.00,50.60
7343,7359,54.62,79.56,1.59,571.20,591.00,62.00
7369,7381,41.44,66.85,2.27,580.80,598.50,54.76
7399,7412,40.88,51.00,1.02,277.60,302.50,47.69
7463,7527,23.88,97.89,1.19,935.65,947.50,72.21
7629,7657,41.35,119.53,2.44,966.95,1013.00,104.06
7665,7682,37.07,70.94,2.27,703.80,715.50,58.13
7752,7779,28.27,91.45,1.72,911.80,928.00,57.38
7834,7855,68.25,88.58,0.90,525.40,542.50,76.74
7858,7873,33.33,68.78,1.32,703.00,713.50,54.23
7880,7890,33.27,50.15,2.59,473.65,488.50,44.02
7909,7919,51.69,72.36,1.19,610.35,627.00,61.58
7939,7956,29.81,66.78,1.51,742.65,778.50,57.81
7978,7994,36.39,50.70,2.56,236.90,239.00,39.02
8002,8023,65.75,84.62,3.55,457.80,474.00,71.19
8041,8057,85.94,156.28,3.44,1695.75,1731.00,122.79
8065,8097,31.98,96.43,1.90,854.45,876.50,69.54
8115,8130,34.76,52.43,1.17,450.55,461.50,45.45
8181,8208,45.62,88.41,1.01,706.80,736.50,77.87
8229,8251,33.17,75.78,1.05,749.90,767.00,60.99
8280,8294,29.41,42.86,1.33,307.90,310.00,37.16
8355,8409,52.80,91.06,0.90,410.15,441.50,68.95
8416,8437,41.16,54.36,0.61,227.55,237.00,50.24
8477,8488,64.90,76.04,0.97,343.20,361.50,71.83
8490,8502,54.67,64.96,0.81,302.30,312.50,59.55
8523,8554,32.23,82.60,1.59,766.20,778.50,65.00
8584,8598,43.50,68.32,1.21,646.20,672.00,58.61
8624,8647,45.99,57.16,0.71,226.05,237.00,52.59
8665,8681,33.65,46.59,1.06,293.40,303.00,41.68
8743,8774,36.03,89.08,1.53,703.50,708.00,67.09
8788,8802,53.91,65.50,0.80,430.25,456.50,58.66
8807,8818,43.06,60.62,1.75,426.15,432.00,53.80
8840,8860,55.33,81.05,0.74,629.85,657.00,64.73
8870,8883,45.56,63.03,0.89,380.40,385.50,52.63
8930,8948,31.04,80.38,2.64,866.85,894.00,68.03
8969,8982,57.59,72.70,0.90,356.75,359.00,62.91
8998,9011,69.36,86.35,1.07,476.20,500.50,76.14
9060,9089,42.94,94.21,1.34,925.20,937.50,73.81
9093,9115,28.16,43.43,1.62,249.90,256.50,37.67
9132,9153,59.44,105.02,1.57,890.30,903.50,82.89
9169,9191,46.83,73.53,0.70,476.05,493.00,57.98
9210,9240,26.19,56.34,1.22,474.15,486.00,49.63
9263,9287,56.82,73.65,0.87,286.95,300.00,69.69
9288,9333,26.42,56.82,1.73,344.90,351.50,42.23
9353,9372,40.99,92.07,2.36,835.20,852.00,77.22
9396,9420,33.92,99.04,0.96,918.10,929.50,69.99
9470,9484,40.29,73.46,1.91,665.95,691.00,65.34
9508,9520,55.02,71.39,1.41,488.95,500.50,62.72
9538,9556,56.13,79.13,1.16,487.70,510.50,69.67
9575,9595,42.24,72.92,0.98,497.55,510.00,61.84
9634,9655,31.62,80.99,2.48,727.45,742.00,66.83
9666,9692,58.59,86.86,1.54,462.80,468.50,69.46
9772,9789,35.42,72.10,2.62,537.10,551.50,64.69
9796,9809,86.21,115.72,2.10,638.85,661.50,93.62
9815,9825,72.51,98.84,2.76,733.80,747.00,85.46
9837,9862,48.63,108.34,1.87,736.20,754.50,76.88
9882,9902,38.32,59.77,0.77,419.35,439.00,52.13
9920,9943,31.21,49.60,1.28,384.05,390.50,42.66
9997,10011,76.52,125.00,2.76,1198.55,1211.00,101.48
10037,10077,26.41,77.50,1.55,663.05,705.50,57.51
10092,10108,33.61,66.84,2.70,600.40,613.00,53.65
10115,10126,33.26,50.30,2.35,481.15,488.50,43.02
10195,10217,44.36,89.96,1.74,835.20,844.50,66.91
10236,10256,50.53,67.84,0.93,403.05,420.00,56.60
10283,10297,37.01,72.28,2.33,698.45,710.00,58.01
10325,10346,59.85,93.29,2.38,755.70,774.00,68.57
10355,10366,62.46,88.82,3.69,662.65,671.50,75.73
10376,10394,78.13,99.73,1.25,490.70,518.00,92.85
10443,10481,59.29,100.96,0.82,439.45,478.00,63.17
10502,10527,30.07,58.68,1.03,486.00,493.50,46.49
10538,10554,45.88,58.89,1.78,435.45,459.00,50.17
10585,10605,32.37,78.09,2.11,783.65,798.50,62.25
10612,10623,38.70,65.59,3.29,656.90,666.50,51.70
10631,10644,54.52,83.31,1.72,837.20,857.00,68.87
10685,10700,90.73,116.01,3.79,541.65,583.50,96.72
10793,10811,91.25,104.03,0.56,350.10,373.50,97.26
10827,10851,69.85,91.37,0.52,474.75,495.00,77.66
10868,10891,51.89,90.28,1.18,546.50,549.50,67.10
10917,10934,44.64,68.05,1.29,451.85,476.00,60.97
10960,10972,37.25,55.35,2.10,463.20,478.50,41.41
10980,10994,60.41,119.69,3.91,1073.30,1094.00,103.07
11022,11043,59.71,86.86,2.21,502.55,549.50,79.92
