Time (s), Distance (m), Latitude (deg), Longitude (deg), Elevation (m), Speed (km/h), Front Brake Power (W), Rear Brake Power (W), Front Brake Torque (Nm), Rear Brake Torque (Nm)
12.1,0,-38.17084,176.30219,633,0.0,0.0,0.0,0.0,0.0
12.2,0,-38.17084,176.30218,633,0.0,0.0,0.0,0.0,0.0
12.3,0,-38.17084,176.30218,633,0.0,0.0,0.0,0.0,0.0
12.4,0,-38.17084,176.30218,633,0.0,0.0,0.0,0.0,0.0
12.5,0,-38.17084,176.30218,633,0.0,0.0,0.0,0.0,0.0
12.6,0,-38.17084,176.30218,633,0.0,0.0,0.0,0.0,0.0
12.7,0,-38.17084,176.30218,633,0.0,0.0,0.0,0.0,0.0
12.8,0,-38.17084,176.30218,633,0.0,0.0,0.0,0.0,0.0
12.9,0,-38.17084,176.30218,633,0.0,0.0,0.0,0.0,0.0
13.0,0,-38.17084,176.30218,633,0.0,0.0,0.0,0.0,0.0
13.1,0,-38.17084,176.30218,633,0.0,0.0,0.0,0.0,0.0
13.2,0,-38.17084,176.30218,633,0.0,0.0,0.0,0.0,0.0
13.3,0,-38.17084,176.30218,633,0.0,0.0,0.0,0.0,0.0
13.4,0,-38.17084,176.30218,633,0.0,0.0,0.0,0.0,0.0
13.5,0,-38.17084,176.30218,633,0.0,0.0,0.0,0.0,0.0
13.6,0,-38.17084,176.30218,633,0.0,0.0,0.0,0.0,0.0
13.7,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
13.8,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
13.9,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
14.0,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
14.1,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
14.2,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
14.3,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
14.4,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
14.5,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
14.6,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
14.7,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
14.8,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
14.9,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
15.0,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
15.1,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
15.2,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
15.3,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
15.4,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
15.5,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
15.6,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
15.7,0,-38.17084,176.30218,632,0.0,0.0,0.0,0.0,0.0
15.8,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
15.9,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
16.0,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
16.1,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
16.2,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
16.3,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
16.4,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
16.5,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
16.6,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
16.7,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
16.8,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
16.9,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
17.0,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
17.1,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
17.2,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
17.3,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
17.4,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
17.5,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
17.6,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
17.7,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
17.8,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
17.9,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
18.0,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
18.1,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
18.2,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
18.3,0,-38.17084,176.30217,632,0.0,0.0,0.0,0.0,0.0
18.4,0,-38.17083,176.30217,632,0.0,0.0,0.0,0.0,0.0
18.5,0,-38.17083,176.30217,632,0.0,0.0,0.0,0.0,0.0
18.6,0,-38.17083,176.30217,632,0.0,0.0,0.0,0.0,0.0
18.7,0,-38.17083,176.30217,632,0.0,0.0,0.0,0.0,0.0
18.8,0,-38.17083,176.30217,632,0.0,0.0,0.0,0.0,0.0
18.9,0,-38.17083,176.30216,632,0.0,0.0,0.0,0.0,0.0
19.0,0,-38.17083,176.30216,632,0.0,0.0,0.0,0.0,0.0
19.1,0,-38.17083,176.30216,632,0.0,0.0,0.0,0.0,0.0
19.2,0,-38.17083,176.30216,632,0.0,0.0,0.0,0.0,0.0
19.3,0,-38.17083,176.30216,632,0.0,0.0,0.0,0.0,0.0
19.4,0,-38.17083,176.30216,632,0.0,0.0,0.0,0.0,0.0
19.5,0,-38.17083,176.30216,632,0.0,0.0,0.0,0.0,0.0
19.6,0,-38.17083,176.30216,632,0.0,0.0,0.0,0.0,0.0
19.7,0,-38.17083,176.30216,632,0.0,0.0,0.0,0.0,0.0
19.8,0,-38.17083,176.30216,632,0.0,0.0,0.0,0.0,0.0
19.9,0,-38.17083,176.30216,632,0.0,0.0,0.0,0.0,0.0
20.0,0,-38.17083,176.30216,632,0.0,0.0,0.0,0.0,0.0
20.1,0,-38.17083,176.30216,632,0.0,0.0,0.0,0.0,0.0
20.2,0,-38.17083,176.30216,632,0.1,0.0,0.0,0.0,0.0
20.3,0,-38.17083,176.30216,632,0.1,0.0,0.0,0.0,0.0
20.4,0,-38.17083,176.30216,632,0.1,0.0,0.0,0.0,0.0
20.5,0,-38.17083,176.30216,632,0.1,0.0,0.0,0.0,0.0
20.6,0,-38.17083,176.30215,632,0.1,0.0,0.0,0.0,0.0
20.7,0,-38.17083,176.30215,632,0.1,0.0,0.0,0.0,0.0
20.8,0,-38.17083,176.30215,632,0.1,0.0,0.0,0.0,0.0
20.9,0,-38.17083,176.30215,632,0.1,0.0,0.0,0.0,0.0
21.0,0,-38.17083,176.30215,632,0.1,0.0,0.0,0.0,0.0
21.1,0,-38.17083,176.30215,632,0.1,0.0,0.0,0.0,0.0
21.2,0,-38.17083,176.30215,632,0.1,0.0,0.0,0.0,0.0
21.3,0,-38.17083,176.30215,633,0.2,0.0,0.0,0.0,0.0
21.4,0,-38.17083,176.30215,633,0.2,0.0,0.0,0.0,0.0
21.5,1,-38.17083,176.30215,633,0.2,0.0,0.0,0.0,0.0
21.6,1,-38.17083,176.30215,633,0.2,0.0,0.0,0.0,0.0
21.7,1,-38.17083,176.30214,633,0.2,0.0,0.0,0.0,0.0
21.8,1,-38.17083,176.30214,633,0.2,0.0,0.0,0.0,0.0
21.9,1,-38.17083,176.30214,633,0.3,0.0,0.0,0.0,0.0
22.0,1,-38.17083,176.30214,633,0.3,0.0,0.0,0.0,0.0
22.1,1,-38.17083,176.30214,633,0.3,0.0,0.0,0.0,0.0
22.2,1,-38.17083,176.30214,633,0.3,0.0,0.0,0.0,0.0
22.3,1,-38.17083,176.30214,633,0.3,0.0,0.0,0.0,0.0
22.4,1,-38.17083,176.30214,633,0.3,0.0,0.0,0.0,0.0
22.5,1,-38.17083,176.30214,633,0.3,0.0,0.0,0.0,0.0
22.6,1,-38.17083,176.30214,633,0.3,0.0,0.0,0.0,0.0
22.7,1,-38.17083,176.30214,633,0.2,0.0,0.0,0.0,0.0
22.8,1,-38.17083,176.30214,633,0.2,0.0,0.0,0.0,0.0
22.9,1,-38.17083,176.30214,633,0.2,0.0,0.0,0.0,0.0
23.0,1,-38.17083,176.30214,633,0.2,0.0,0.0,0.0,0.0
23.1,1,-38.17083,176.30214,633,0.2,0.0,0.0,0.0,0.0
23.2,1,-38.17083,176.30214,633,0.2,0.0,0.0,0.0,0.0
23.3,1,-38.17083,176.30214,633,0.2,0.0,0.0,0.0,0.0
23.4,1,-38.17083,176.30214,633,0.2,0.0,0.0,0.0,0.0
23.5,1,-38.17083,176.30214,633,0.1,0.0,0.0,0.0,0.0
23.6,1,-38.17083,176.30214,633,0.1,0.0,0.0,0.0,0.0
23.7,1,-38.17083,176.30214,633,0.1,0.0,0.0,0.0,0.0
23.8,1,-38.17083,176.30214,633,0.1,0.0,0.0,0.0,0.0
23.9,1,-38.17083,176.30214,633,0.1,0.0,0.0,0.0,0.0
24.0,1,-38.17083,176.30214,633,0.1,0.0,0.0,0.0,0.0
24.1,1,-38.17083,176.30214,633,0.1,0.0,0.0,0.0,0.0
24.2,1,-38.17083,176.30214,633,0.1,0.0,0.0,0.0,0.0
24.3,1,-38.17083,176.30214,633,0.1,0.0,0.0,0.0,0.0
24.4,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
24.5,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
24.6,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
24.7,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
24.8,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
24.9,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
25.0,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
25.1,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
25.2,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
25.3,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
25.4,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
25.5,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
25.6,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
25.7,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
25.8,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
25.9,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
26.0,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
26.1,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
26.2,1,-38.17083,176.30214,633,0.0,0.0,0.0,0.0,0.0
26.3,1,-38.17083,176.30213,633,0.0,0.0,0.0,0.0,0.0
26.4,1,-38.17083,176.30213,633,0.0,0.0,0.0,0.0,0.0
26.5,1,-38.17083,176.30213,633,0.0,0.0,0.0,0.0,0.0
26.6,1,-38.17083,176.30213,633,0.0,0.0,0.0,0.0,0.0
26.7,1,-38.17083,176.30213,633,0.0,0.0,0.0,0.0,0.0
26.8,1,-38.17083,176.30213,633,0.0,0.0,0.0,0.0,0.0
26.9,1,-38.17083,176.30213,633,0.0,0.0,0.0,0.0,0.0
27.0,1,-38.17083,176.30213,633,0.0,0.0,0.0,0.0,0.0
27.1,1,-38.17083,176.30213,633,0.0,0.0,0.5,0.0,10.4
27.2,1,-38.17083,176.30213,633,0.0,0.0,0.7,0.0,16.0
27.3,1,-38.17083,176.30213,633,0.0,0.0,1.0,0.0,24.2
27.4,1,-38.17083,176.30213,633,0.0,0.0,1.2,0.0,29.8
27.5,1,-38.17083,176.30213,633,0.0,0.0,1.2,0.0,32.4
27.6,1,-38.17083,176.30213,633,0.0,0.0,1.1,0.0,31.9
27.7,1,-38.17083,176.30213,633,0.0,0.0,0.9,0.0,27.8
27.8,1,-38.17083,176.30213,633,0.0,0.0,0.6,0.0,21.3
27.9,1,-38.17083,176.30213,633,0.0,0.0,0.7,0.0,22.7
28.0,1,-38.17083,176.30213,633,0.0,0.0,0.7,0.0,26.0
28.1,1,-38.17083,176.30213,633,0.0,0.0,0.8,0.0,31.3
28.2,1,-38.17083,176.30213,633,0.0,0.0,1.0,0.0,40.5
28.3,1,-38.17083,176.30213,633,0.0,0.0,1.2,0.0,49.7
28.4,1,-38.17083,176.30213,633,0.0,0.0,1.2,0.0,49.9
28.5,1,-38.17083,176.30213,633,0.0,0.3,1.1,11.6,49.9
28.6,1,-38.17083,176.30213,633,0.0,0.3,1.1,12.8,50.0
28.7,1,-38.17083,176.30213,633,0.0,0.2,1.0,11.0,50.0
28.8,1,-38.17083,176.30213,633,0.0,0.0,0.8,0.0,43.6
28.9,1,-38.17083,176.30213,633,0.0,0.0,0.7,0.0,39.8
29.0,1,-38.17083,176.30213,633,0.0,0.0,0.6,0.0,36.2
29.1,1,-38.17083,176.30213,633,0.0,0.0,0.6,0.0,37.0
29.2,1,-38.17083,176.30213,633,0.0,0.3,0.5,17.3,35.2
29.3,1,-38.17083,176.30213,633,0.0,0.2,0.3,16.6,22.5
29.4,1,-38.17083,176.30213,633,0.0,0.2,0.2,12.3,11.1
29.5,1,-38.17083,176.30213,633,0.0,0.2,0.2,12.3,11.1
29.6,1,-38.17083,176.30213,633,0.0,0.2,0.2,12.3,11.1
29.7,1,-38.17083,176.30213,633,0.0,0.2,0.2,12.3,11.1
29.8,1,-38.17083,176.30213,633,0.0,0.2,0.2,12.3,11.1
29.9,1,-38.17082,176.30213,633,0.0,0.0,0.0,0.0,0.0
30.0,1,-38.17082,176.30213,633,0.2,0.0,0.0,0.0,0.0
30.1,1,-38.17082,176.30213,633,0.3,0.0,0.0,0.0,0.0
30.2,1,-38.17082,176.30212,633,0.4,0.0,0.0,0.0,0.0
30.3,1,-38.17082,176.30212,633,0.6,0.0,0.0,0.0,0.0
30.4,1,-38.17082,176.30212,633,0.8,0.0,0.0,0.0,0.0
30.5,1,-38.17082,176.30212,633,0.9,0.0,0.0,0.0,0.0
30.6,2,-38.17082,176.30212,633,1.0,0.0,0.0,0.0,0.0
30.7,2,-38.17082,176.30212,633,1.1,0.0,0.0,0.0,0.0
30.8,2,-38.17082,176.30212,633,1.1,0.0,0.0,0.0,0.0
30.9,2,-38.17082,176.30211,633,1.2,0.0,0.0,0.0,0.0
31.0,2,-38.17082,176.30211,633,1.2,0.0,0.0,0.0,0.0
31.1,2,-38.17082,176.30211,633,1.2,0.0,0.0,0.0,0.0
31.2,2,-38.17082,176.30211,633,1.2,0.0,0.0,0.0,0.0
31.3,2,-38.17082,176.30211,633,1.2,0.0,0.0,0.0,0.0
31.4,2,-38.17081,176.30212,633,0.9,0.0,0.0,0.0,0.0
31.5,3,-38.17081,176.30212,633,0.9,0.0,0.0,0.0,0.0
31.6,3,-38.17081,176.30212,633,0.6,0.0,0.0,0.0,0.0
31.7,3,-38.1708,176.30213,632,0.7,0.0,0.0,0.0,0.0
31.8,3,-38.1708,176.30213,631,0.8,0.0,0.0,0.0,0.0
31.9,3,-38.1708,176.30214,631,1.0,0.0,0.0,0.0,0.0
32.0,3,-38.17079,176.30214,630,1.1,0.0,0.0,0.0,0.0
32.1,3,-38.17079,176.30214,629,1.2,0.0,0.0,0.0,0.0
32.2,3,-38.17079,176.30215,629,1.3,0.0,0.0,0.0,0.0
32.3,3,-38.17079,176.30215,629,1.3,0.0,0.0,0.0,0.0
32.4,4,-38.17079,176.30215,629,1.3,0.0,0.0,0.0,0.0
32.5,4,-38.17079,176.30216,629,1.3,0.0,0.0,0.0,0.0
32.6,4,-38.17079,176.30216,629,1.3,0.0,0.0,0.0,0.0
32.7,4,-38.17079,176.30216,629,1.3,0.0,0.0,0.0,0.0
32.8,4,-38.17078,176.30217,629,1.3,0.0,0.0,0.0,0.0
32.9,4,-38.17078,176.30217,629,1.3,0.0,0.0,0.0,0.0
33.0,4,-38.17078,176.30217,628,1.4,0.0,0.0,0.0,0.0
33.1,4,-38.17078,176.30218,628,1.4,0.0,0.0,0.0,0.0
33.2,5,-38.17078,176.30218,628,1.4,0.0,0.0,0.0,0.0
33.3,5,-38.17078,176.30218,628,1.5,0.0,0.0,0.0,0.0
33.4,5,-38.17078,176.30219,628,1.5,0.0,0.0,0.0,0.0
33.5,5,-38.17078,176.30219,628,1.5,0.0,0.0,0.0,0.0
33.6,5,-38.17078,176.30219,628,1.5,0.0,62.7,0.0,15.2
33.7,5,-38.17078,176.3022,628,1.5,0.0,78.3,0.0,18.7
33.8,6,-38.17079,176.3022,628,1.6,0.0,86.8,0.0,20.5
33.9,6,-38.17079,176.3022,628,1.6,0.0,89.6,0.0,21.0
34.0,6,-38.17079,176.30221,628,1.6,0.0,90.9,0.0,20.5
34.1,6,-38.17078,176.30221,627,1.8,0.0,95.2,0.0,20.0
34.2,6,-38.17078,176.30222,627,1.9,0.0,89.6,0.0,17.6
34.3,6,-38.17078,176.30223,627,2.0,0.0,125.3,0.0,22.9
34.4,7,-38.17078,176.30223,627,2.1,0.0,170.8,0.0,29.4
34.5,7,-38.17078,176.30224,626,2.3,0.0,226.4,0.0,36.9
34.6,7,-38.17078,176.30224,626,2.4,0.0,254.1,0.0,38.9
34.7,7,-38.17077,176.30225,625,2.6,0.0,291.0,0.0,41.3
34.8,8,-38.17077,176.30226,625,2.8,0.0,331.2,0.0,43.7
34.9,8,-38.17077,176.30227,624,3.0,79.7,374.9,10.0,46.3
35.0,8,-38.17077,176.30228,624,3.1,98.1,410.0,11.8,48.2
35.1,9,-38.17077,176.30229,624,3.3,120.1,469.2,13.8,52.8
35.2,9,-38.17076,176.30229,623,3.4,153.7,488.8,16.8,52.4
35.3,9,-38.17076,176.3023,623,3.5,187.5,455.5,20.2,48.1
