Time (s), Distance (m), Latitude (deg), Longitude (deg), Elevation (m), Speed (km/h), Front Brake Power (W), Rear Brake Power (W), Front Brake Torque (Nm), Rear Brake Torque (Nm)
9.4,6,-38.11427,176.21262,493,1.4,0.0,0.0,0.0,0.0
9.5,6,-38.11427,176.21262,493,1.4,0.0,0.0,0.0,0.0
9.6,6,-38.11427,176.21262,493,1.4,0.0,0.0,0.0,0.0
9.7,7,-38.11427,176.21262,493,1.4,0.0,0.0,0.0,0.0
9.8,7,-38.11427,176.21262,493,1.4,0.0,0.0,0.0,0.0
9.9,7,-38.11427,176.21262,493,1.4,0.0,0.0,0.0,0.0
10.0,7,-38.11427,176.21261,493,1.4,0.0,0.0,0.0,0.0
10.1,7,-38.11427,176.21261,493,1.6,0.0,0.0,0.0,0.0
10.2,7,-38.11427,176.21261,493,1.8,0.0,0.0,0.0,0.0
10.3,7,-38.11427,176.21261,493,2.0,0.0,0.0,0.0,0.0
10.4,8,-38.11426,176.2126,493,2.2,0.0,0.0,0.0,0.0
10.5,8,-38.11426,176.2126,493,2.4,0.0,0.0,0.0,0.0
10.6,8,-38.11426,176.2126,493,2.6,0.0,0.0,0.0,0.0
10.7,8,-38.11425,176.21259,493,2.7,0.0,0.0,0.0,0.0
10.8,9,-38.11424,176.21259,493,2.8,0.0,0.0,0.0,0.0
10.9,9,-38.11424,176.21259,493,2.9,0.0,0.0,0.0,0.0
11.0,9,-38.11423,176.21259,493,3.0,0.0,0.0,0.0,0.0
11.1,10,-38.11423,176.21259,493,3.1,0.0,0.0,0.0,0.0
11.2,10,-38.11422,176.21259,493,3.1,0.0,0.0,0.0,0.0
11.3,10,-38.11422,176.21259,493,3.2,0.0,0.0,0.0,0.0
11.4,11,-38.11421,176.21259,493,3.2,0.0,0.0,0.0,0.0
11.5,11,-38.11421,176.21259,493,3.2,0.0,0.0,0.0,0.0
11.6,11,-38.11421,176.21259,493,3.2,0.0,0.0,0.0,0.0
11.7,12,-38.1142,176.21259,493,3.2,0.0,0.0,0.0,0.0
11.8,12,-38.1142,176.21259,493,3.4,0.0,0.0,0.0,0.0
11.9,12,-38.11419,176.21259,493,3.6,0.0,0.0,0.0,0.0
12.0,13,-38.11418,176.21259,493,3.8,0.0,0.0,0.0,0.0
12.1,13,-38.11418,176.21259,493,3.9,0.0,0.0,0.0,0.0
12.2,13,-38.11417,176.21259,493,4.1,0.0,0.0,0.0,0.0
12.3,14,-38.11417,176.2126,493,4.2,0.0,0.0,0.0,0.0
12.4,14,-38.11416,176.2126,493,4.3,0.0,0.0,0.0,0.0
12.5,15,-38.11416,176.2126,493,4.4,0.0,0.0,0.0,0.0
12.6,15,-38.11415,176.2126,493,4.4,0.0,0.0,0.0,0.0
12.7,16,-38.11414,176.2126,493,4.5,0.0,0.0,0.0,0.0
12.8,16,-38.11414,176.2126,493,4.5,0.0,0.0,0.0,0.0
12.9,17,-38.11413,176.2126,493,4.5,0.0,0.0,0.0,0.0
13.0,17,-38.11413,176.2126,493,4.5,0.0,0.0,0.0,0.0
13.1,17,-38.11412,176.2126,493,4.5,0.0,0.0,0.0,0.0
13.2,18,-38.11411,176.2126,493,4.4,0.0,0.0,0.0,0.0
13.3,18,-38.11411,176.2126,493,4.4,0.0,0.0,0.0,0.0
13.4,19,-38.1141,176.2126,493,4.3,0.0,0.0,0.0,0.0
13.5,19,-38.1141,176.2126,493,4.3,0.0,0.0,0.0,0.0
13.6,20,-38.1141,176.2126,493,4.3,0.0,0.0,0.0,0.0
13.7,20,-38.1141,176.2126,493,4.3,0.0,0.0,0.0,0.0
13.8,20,-38.1141,176.2126,493,4.3,0.0,0.0,0.0,0.0
13.9,21,-38.1141,176.2126,493,4.3,0.0,0.0,0.0,0.0
14.0,21,-38.11407,176.2126,493,5.6,0.0,0.0,0.0,0.0
14.1,22,-38.11406,176.2126,493,5.6,0.0,0.0,0.0,0.0
14.2,23,-38.11406,176.2126,493,5.6,0.0,0.0,0.0,0.0
14.3,23,-38.11405,176.2126,493,5.7,0.0,0.0,0.0,0.0
14.4,24,-38.11404,176.2126,493,5.7,0.0,0.0,0.0,0.0
14.5,24,-38.11404,176.2126,493,5.7,0.0,0.0,0.0,0.0
14.6,25,-38.11403,176.2126,493,5.8,0.0,0.0,0.0,0.0
14.7,25,-38.11402,176.2126,493,5.8,0.0,0.0,0.0,0.0
14.8,26,-38.11402,176.2126,493,5.8,0.0,0.0,0.0,0.0
14.9,27,-38.11401,176.2126,493,5.9,0.0,0.0,0.0,0.0
15.0,27,-38.114,176.2126,493,5.9,0.0,0.0,0.0,0.0
15.1,28,-38.114,176.2126,493,5.9,0.0,0.0,0.0,0.0
15.2,28,-38.11399,176.2126,493,5.8,0.0,0.0,0.0,0.0
15.3,29,-38.11398,176.2126,493,5.7,0.0,0.0,0.0,0.0
15.4,30,-38.11398,176.21261,493,5.7,0.0,0.0,0.0,0.0
15.5,30,-38.11397,176.21261,493,5.6,0.0,0.0,0.0,0.0
15.6,31,-38.11396,176.21261,493,5.5,0.0,0.0,0.0,0.0
15.7,31,-38.11396,176.21261,493,5.4,0.0,0.0,0.0,0.0
15.8,32,-38.11395,176.21262,493,5.4,0.0,0.0,0.0,0.0
15.9,32,-38.11394,176.21262,493,5.3,0.0,0.0,0.0,0.0
16.0,33,-38.11394,176.21262,493,5.2,0.0,0.0,0.0,0.0
16.1,33,-38.11393,176.21262,493,5.3,0.0,0.0,0.0,0.0
16.2,34,-38.11393,176.21262,493,5.4,0.0,0.0,0.0,0.0
16.3,34,-38.11392,176.21262,493,5.4,0.0,0.0,0.0,0.0
16.4,35,-38.11392,176.21263,493,5.5,0.0,0.0,0.0,0.0
16.5,35,-38.11391,176.21263,493,5.6,0.0,0.0,0.0,0.0
16.6,36,-38.11391,176.21263,493,5.7,0.0,0.0,0.0,0.0
16.7,37,-38.1139,176.21263,493,5.8,0.0,0.0,0.0,0.0
16.8,37,-38.11389,176.21263,493,5.9,0.0,0.0,0.0,0.0
16.9,38,-38.11389,176.21263,493,6.0,0.0,0.0,0.0,0.0
17.0,38,-38.11388,176.21264,493,6.1,0.0,0.0,0.0,0.0
17.1,39,-38.11388,176.21264,493,6.2,0.0,0.0,0.0,0.0
17.2,40,-38.11387,176.21264,493,6.2,0.0,0.0,0.0,0.0
17.3,40,-38.11387,176.21264,493,6.3,0.0,0.0,0.0,0.0
17.4,41,-38.11386,176.21264,493,6.3,0.0,0.0,0.0,0.0
17.5,42,-38.11385,176.21264,493,6.3,0.0,0.0,0.0,0.0
17.6,42,-38.11385,176.21264,493,6.4,0.0,0.0,0.0,0.0
17.7,43,-38.11384,176.21264,493,6.4,0.0,0.0,0.0,0.0
17.8,43,-38.11383,176.21264,493,6.5,0.0,0.0,0.0,0.0
17.9,44,-38.11382,176.21264,493,6.5,0.0,0.0,0.0,0.0
18.0,45,-38.11382,176.21264,493,6.6,0.0,0.0,0.0,0.0
18.1,45,-38.11381,176.21264,493,6.6,0.0,0.0,0.0,0.0
18.2,46,-38.1138,176.21264,493,6.6,0.0,0.0,0.0,0.0
18.3,47,-38.11379,176.21264,493,6.6,0.0,0.0,0.0,0.0
18.4,47,-38.11379,176.21264,493,6.6,0.0,0.0,0.0,0.0
18.5,48,-38.11378,176.21264,493,6.6,0.0,0.0,0.0,0.0
18.6,49,-38.11377,176.21264,493,6.6,0.0,0.0,0.0,0.0
18.7,49,-38.11376,176.21264,493,6.6,0.0,0.0,0.0,0.0
18.8,50,-38.11375,176.21264,493,6.6,0.0,0.0,0.0,0.0
18.9,51,-38.11374,176.21264,493,6.7,0.0,0.0,0.0,0.0
19.0,51,-38.11374,176.21264,493,6.7,0.0,0.0,0.0,0.0
19.1,52,-38.11373,176.21264,493,6.6,0.0,0.0,0.0,0.0
19.2,53,-38.11372,176.21263,493,6.6,0.0,0.0,0.0,0.0
19.3,53,-38.11371,176.21263,493,6.6,0.0,0.0,0.0,0.0
19.4,54,-38.11371,176.21263,493,6.5,0.0,0.0,0.0,0.0
19.5,55,-38.1137,176.21263,493,6.5,0.0,0.0,0.0,0.0
19.6,55,-38.11369,176.21263,493,6.4,0.0,0.0,0.0,0.0
19.7,56,-38.11368,176.21263,493,6.4,0.0,0.0,0.0,0.0
19.8,57,-38.11367,176.21263,493,6.3,0.0,0.0,0.0,0.0
19.9,57,-38.11367,176.21263,493,6.3,0.0,0.0,0.0,0.0
20.0,58,-38.11366,176.21263,493,6.2,0.0,0.0,0.0,0.0
20.1,59,-38.11365,176.21263,493,6.3,0.0,0.0,0.0,0.0
20.2,59,-38.11365,176.21262,493,6.3,0.0,0.0,0.0,0.0
20.3,60,-38.11364,176.21262,493,6.4,0.0,0.0,0.0,0.0
20.4,60,-38.11363,176.21262,493,6.4,0.0,0.0,0.0,0.0
20.5,61,-38.11363,176.21261,493,6.5,0.0,0.0,0.0,0.0
20.6,62,-38.11362,176.21261,493,6.5,0.0,0.0,0.0,0.0
20.7,62,-38.11361,176.21261,493,6.6,0.0,0.0,0.0,0.0
20.8,63,-38.1136,176.2126,493,6.6,0.0,0.0,0.0,0.0
20.9,64,-38.1136,176.2126,493,6.7,0.0,0.0,0.0,0.0
21.0,64,-38.11359,176.2126,493,6.7,0.0,0.0,0.0,0.0
21.1,65,-38.11359,176.2126,493,6.7,0.0,0.0,0.0,0.0
21.2,66,-38.11358,176.21259,493,6.6,0.0,0.0,0.0,0.0
21.3,66,-38.11357,176.21259,493,6.5,0.0,0.0,0.0,0.0
21.4,67,-38.11357,176.21259,493,6.5,0.0,0.0,0.0,0.0
21.5,68,-38.11356,176.21258,493,6.4,0.0,0.0,0.0,0.0
21.6,68,-38.11356,176.21258,493,6.3,0.0,0.0,0.0,0.0
21.7,69,-38.11355,176.21258,493,6.2,0.0,0.0,0.0,0.0
21.8,70,-38.11354,176.21257,493,6.1,0.0,0.0,0.0,0.0
21.9,70,-38.11354,176.21257,493,6.0,0.0,0.0,0.0,0.0
22.0,71,-38.11353,176.21257,493,5.9,0.0,0.0,0.0,0.0
22.1,71,-38.11353,176.21257,493,5.9,0.0,0.0,0.0,0.0
22.2,72,-38.11352,176.21257,493,6.0,0.0,0.0,0.0,0.0
22.3,72,-38.11352,176.21256,493,6.0,0.0,0.0,0.0,0.0
22.4,73,-38.11351,176.21256,493,6.1,0.0,0.0,0.0,0.0
22.5,74,-38.11351,176.21256,493,6.1,0.0,0.0,0.0,0.0
22.6,74,-38.1135,176.21256,493,6.2,0.0,0.0,0.0,0.0
22.7,75,-38.11349,176.21256,493,6.2,0.0,0.0,0.0,0.0
22.8,76,-38.11349,176.21255,493,6.3,0.0,0.0,0.0,0.0
22.9,76,-38.11348,176.21255,493,6.3,0.0,0.0,0.0,0.0
23.0,77,-38.11348,176.21255,493,6.4,0.0,0.0,0.0,0.0
23.1,77,-38.11347,176.21255,493,6.4,0.0,0.0,0.0,0.0
23.2,78,-38.11347,176.21255,493,6.3,0.0,0.0,0.0,0.0
23.3,79,-38.11346,176.21254,493,6.3,0.0,0.0,0.0,0.0
23.4,79,-38.11346,176.21254,493,6.2,0.0,0.0,0.0,0.0
23.5,80,-38.11345,176.21254,493,6.2,0.0,0.0,0.0,0.0
23.6,81,-38.11345,176.21253,493,6.1,0.0,0.0,0.0,0.0
23.7,81,-38.11344,176.21253,493,6.1,0.0,0.0,0.0,0.0
23.8,82,-38.11343,176.21253,493,6.0,0.0,0.0,0.0,0.0
23.9,82,-38.11343,176.21252,493,6.0,0.0,0.0,0.0,0.0
24.0,83,-38.11342,176.21252,493,5.9,0.0,0.0,0.0,0.0
24.1,84,-38.11342,176.21252,493,6.0,0.0,0.0,0.0,0.0
24.2,84,-38.11341,176.21252,493,6.0,0.0,0.0,0.0,0.0
24.3,85,-38.11341,176.21251,493,6.1,0.0,0.0,0.0,0.0
24.4,85,-38.1134,176.21251,493,6.1,0.0,0.0,0.0,0.0
24.5,86,-38.1134,176.21251,493,6.2,0.0,0.0,0.0,0.0
24.6,87,-38.11339,176.21251,493,6.2,0.0,0.0,0.0,0.0
24.7,87,-38.11338,176.2125,493,6.3,0.0,0.0,0.0,0.0
24.8,88,-38.11338,176.2125,493,6.3,0.0,0.0,0.0,0.0
24.9,89,-38.11337,176.2125,493,6.4,0.0,0.0,0.0,0.0
25.0,89,-38.11337,176.21249,493,6.4,0.0,0.0,0.0,0.0
25.1,90,-38.11336,176.21249,493,6.4,0.0,0.0,0.0,0.0
25.2,90,-38.11336,176.21249,493,6.2,0.0,0.0,0.0,0.0
25.3,91,-38.11335,176.21249,493,6.1,0.0,0.0,0.0,0.0
25.4,92,-38.11335,176.21249,493,6.0,0.0,0.0,0.0,0.0
25.5,92,-38.11334,176.21248,493,5.9,0.0,0.0,0.0,0.0
25.6,93,-38.11334,176.21248,493,5.8,0.0,0.0,0.0,0.0
25.7,93,-38.11333,176.21248,493,5.7,0.0,0.0,0.0,0.0
25.8,94,-38.11332,176.21248,493,5.6,0.0,0.0,0.0,0.0
25.9,95,-38.11332,176.21247,493,5.5,0.0,0.0,0.0,0.0
26.0,95,-38.11331,176.21247,493,5.4,0.0,0.0,0.0,0.0
26.1,96,-38.11331,176.21247,493,5.4,0.0,0.0,0.0,0.0
26.2,96,-38.1133,176.21247,493,5.5,0.0,0.0,0.0,0.0
26.3,97,-38.1133,176.21247,493,5.6,0.0,0.0,0.0,0.0
26.4,97,-38.11329,176.21248,493,5.7,0.0,0.0,0.0,0.0
26.5,98,-38.11328,176.21248,493,5.8,0.0,0.0,0.0,0.0
26.6,98,-38.11328,176.21248,493,6.0,0.0,0.0,0.0,0.0
26.7,99,-38.11327,176.21248,493,6.1,0.0,0.0,0.0,0.0
26.8,100,-38.11327,176.21248,493,6.2,0.0,0.0,0.0,0.0
26.9,100,-38.11326,176.21248,493,6.3,0.0,0.0,0.0,0.0
27.0,101,-38.11326,176.21248,493,6.4,0.0,0.0,0.0,0.0
27.1,102,-38.11325,176.21248,493,6.4,0.0,0.0,0.0,0.0
27.2,102,-38.11324,176.21249,493,6.4,0.0,0.0,0.0,0.0
27.3,103,-38.11324,176.21249,493,6.3,0.0,0.0,0.0,0.0
27.4,104,-38.11323,176.21249,493,6.3,0.0,0.0,0.0,0.0
27.5,104,-38.11323,176.2125,493,6.2,0.0,0.0,0.0,0.0
27.6,105,-38.11322,176.2125,493,6.2,0.0,0.0,0.0,0.0
27.7,105,-38.11322,176.21251,493,6.1,0.0,0.0,0.0,0.0
27.8,106,-38.11321,176.21251,493,6.1,0.0,0.0,0.0,0.0
27.9,107,-38.11321,176.21251,493,6.0,0.0,0.0,0.0,0.0
28.0,107,-38.1132,176.21252,493,6.0,0.0,0.0,0.0,0.0
28.1,108,-38.11319,176.21252,493,6.0,0.0,0.0,0.0,0.0
28.2,108,-38.11319,176.21252,493,6.1,0.0,0.0,0.0,0.0
28.3,109,-38.11318,176.21253,493,6.2,0.0,0.0,0.0,0.0
28.4,110,-38.11318,176.21253,493,6.2,0.0,0.0,0.0,0.0
28.5,110,-38.11317,176.21253,493,6.3,0.0,0.0,0.0,0.0
28.6,111,-38.11316,176.21253,493,6.4,0.0,0.0,0.0,0.0
28.7,112,-38.11316,176.21254,493,6.5,0.0,0.0,0.0,0.0
28.8,112,-38.11315,176.21254,493,6.6,0.0,0.0,0.0,0.0
28.9,113,-38.11314,176.21254,493,6.6,0.0,0.0,0.0,0.0
29.0,114,-38.11313,176.21255,493,6.7,0.0,0.0,0.0,0.0
29.1,114,-38.11313,176.21255,493,6.7,0.0,0.0,0.0,0.0
29.2,115,-38.11312,176.21255,493,6.7,0.0,0.0,0.0,0.0
29.3,116,-38.11312,176.21255,493,6.7,0.0,0.0,0.0,0.0
29.4,116,-38.11311,176.21255,493,6.7,0.0,0.0,0.0,0.0
29.5,117,-38.1131,176.21255,493,6.7,0.0,0.0,0.0,0.0
29.6,118,-38.1131,176.21255,493,6.7,0.0,0.0,0.0,0.0
29.7,118,-38.11309,176.21255,493,6.7,0.0,0.0,0.0,0.0
29.8,119,-38.11308,176.21256,493,6.7,0.0,0.0,0.0,0.0
29.9,120,-38.11308,176.21256,493,6.7,0.0,0.0,0.0,0.0
30.0,120,-38.11307,176.21256,493,6.7,0.0,0.0,0.0,0.0
30.1,121,-38.11306,176.21256,493,6.7,0.0,0.0,0.0,0.0
30.2,122,-38.11306,176.21255,493,6.7,0.0,0.0,0.0,0.0
30.3,122,-38.11305,176.21255,493,6.7,0.0,0.0,0.0,0.0
30.4,123,-38.11305,176.21255,493,6.7,0.0,0.0,0.0,0.0
30.5,124,-38.11304,176.21255,493,6.7,0.0,0.0,0.0,0.0
30.6,124,-38.11303,176.21254,493,6.7,0.0,0.0,0.0,0.0
30.7,125,-38.11303,176.21254,493,6.7,0.0,0.0,0.0,0.0
30.8,126,-38.11302,176.21254,493,6.8,0.0,0.0,0.0,0.0
30.9,126,-38.11301,176.21253,493,6.8,0.0,0.0,0.0,0.0
31.0,127,-38.11301,176.21253,493,6.8,0.0,0.0,0.0,0.0
31.1,128,-38.113,176.21253,493,6.8,0.0,0.0,0.0,0.0
31.2,128,-38.11299,176.21253,493,6.8,0.0,0.0,0.0,0.0
31.3,129,-38.11299,176.21253,493,6.8,0.0,0.0,0.0,0.0
31.4,130,-38.11298,176.21252,493,6.8,0.0,0.0,0.0,0.0
31.5,130,-38.11298,176.21252,493,6.8,0.0,0.0,0.0,0.0
31.6,131,-38.11297,176.21252,493,6.8,0.0,0.0,0.0,0.0
31.7,132,-38.11296,176.21252,493,6.8,0.0,0.0,0.0,0.0
31.8,132,-38.11295,176.21252,493,6.8,0.0,0.0,0.0,0.0
31.9,133,-38.11295,176.21251,493,6.8,0.0,0.0,0.0,0.0
32.0,134,-38.11294,176.21251,493,6.8,0.0,0.0,0.0,0.0
32.1,135,-38.11294,176.21251,493,6.8,0.0,0.0,0.0,0.0
32.2,135,-38.11293,176.21251,493,6.7,0.0,0.0,0.0,0.0
32.3,136,-38.11293,176.2125,493,6.6,0.0,0.0,0.0,0.0
32.4,136,-38.11292,176.2125,493,6.5,0.0,0.0,0.0,0.0
32.5,137,-38.11292,176.2125,493,6.4,0.0,0.0,0.0,0.0
32.6,138,-38.11291,176.21249,493,6.3,0.0,0.0,0.0,0.0
32.7,138,-38.11291,176.21249,493,6.2,0.0,0.0,0.0,0.0
32.8,139,-38.1129,176.21248,493,6.1,0.0,0.0,0.0,0.0
32.9,140,-38.1129,176.21248,493,6.0,0.0,0.0,0.0,0.0
33.0,140,-38.11289,176.21248,493,5.9,0.0,0.0,0.0,0.0
33.1,141,-38.11289,176.21248,493,6.0,0.0,0.0,0.0,0.0
33.2,141,-38.11288,176.21247,493,6.0,0.0,0.0,0.0,0.0
33.3,142,-38.11288,176.21247,493,6.1,0.0,0.0,0.0,0.0
33.4,143,-38.11287,176.21247,493,6.2,0.0,0.0,0.0,0.0
33.5,143,-38.11286,176.21247,493,6.3,0.0,0.0,0.0,0.0
33.6,144,-38.11286,176.21247,493,6.3,0.0,0.0,0.0,0.0
33.7,145,-38.11285,176.21247,493,6.4,0.0,0.0,0.0,0.0
33.8,145,-38.11285,176.21246,493,6.5,0.0,0.0,0.0,0.0
33.9,146,-38.11284,176.21246,493,6.6,0.0,0.0,0.0,0.0
34.0,146,-38.11283,176.21246,493,6.7,0.0,0.0,0.0,0.0
34.1,147,-38.11283,176.21246,493,6.7,0.0,0.0,0.0,0.0
34.2,148,-38.11282,176.21246,493,6.6,0.0,0.0,0.0,0.0
34.3,148,-38.11282,176.21246,493,6.6,0.0,0.0,0.0,0.0
34.4,149,-38.11281,176.21246,493,6.6,0.0,0.0,0.0,0.0
34.5,150,-38.1128,176.21246,493,6.6,0.0,0.0,0.0,0.0
34.6,150,-38.1128,176.21246,493,6.5,0.0,0.0,0.0,0.0
34.7,151,-38.11279,176.21245,493,6.5,0.0,0.0,0.0,0.0
34.8,152,-38.11278,176.21245,493,6.5,0.0,0.0,0.0,0.0
34.9,152,-38.11278,176.21245,493,6.5,0.0,0.0,0.0,0.0
35.0,153,-38.11277,176.21245,493,6.4,0.0,0.0,0.0,0.0
35.1,154,-38.11276,176.21245,493,6.4,0.0,0.0,0.0,0.0
35.2,154,-38.11276,176.21245,493,6.3,0.0,0.0,0.0,0.0
35.3,155,-38.11275,176.21245,493,6.3,0.0,0.0,0.0,0.0
