section,tlv
ResultsVersion,1,2
minTime,1,10
minTravel,1,10
traceTimeStr,1,
indexStart,1,0
indexEnd,1,64079
analyzeCount,1,64080
axleTravelRatio,1,-22.32545092214425
compressionSpeedRatio,1,-25.630500895742074
reboundSpeedRatio,1,-19.31014112303949
section,forkResults
movingCount,1,64075
filterRatio,1,38
timeComp,1,8819
timeReb,1,15900
axleMin,1,47.11
axleMax,1,159.76749999999998
axleAvg,1,90.30179748761184
axleMovingAvg,1,93.1509408380908
segments,1,5
maxCompressionSpeed,1,3292.75
avgCompressionSpeed,1,908.3644814090021
compressionSpeed95,1,2090.9500000000003
maxReboundSpeed,1,1613.8499999999995
avgReboundSpeed,1,656.4263707571802
reboundSpeed95,1,1181.0499999999995
axleTravelTotal,1,64906.85249999021
totalTravelComp,1,17443.96499999998
totalTravelReb,1,25636.811250000006
histogramLPS,42,20,160.0,0,0,0,0,0,5,723,5247,11243,9018,7353,7342,5386,5125,3923,3227,2233,1570,891,478,0,0,0,0,0,5,723,5247,11243,9018,7353,7342,5386,5125,3923,3227,2233,1570,891,478
gforceTotalComp,1,14438.088861281101
gforceTotalReb,1,23068.340290922577
gforceMin,1,-16.0
gforceMax,1,13.78
gforceAbsTotal,1,69989.03534523376
gforceTotalFlat,1,32482.60619303008
travelToForceRatioComp,1,1.2081907216113479
travelToForceRatioReb,1,1.111341818556757
travelToForceRatioAll,1,0.9273860138209542
vibrationCompression,1,1.6371571449462639
vibrationRebound,1,1.4508390120077093
vibrationOverall,1,1.0922134105061447
forceBreakdownTable,9,0.0,1.1520775263353586,0.7085856217124543,21.40751772073734,90.14090058327044,63.6820050835531,78.59248227926267,8.707021890394211,35.60940929473445
invalidSamples,1,308
section,ForkStrokeUp
# t1,t2,p1,p2,gforce,slope3,slopeMax,pMaxSpeed
32702,32713,78.93,91.32,0.84,396.55,415.00,85.51
32759,32776,97.29,110.55,1.93,213.70,239.50,108.65
32792,32806,89.72,126.77,1.65,1394.20,1477.00,106.25
32897,32907,112.65,124.32,6.35,367.80,397.50,121.13
32939,32949,112.55,131.71,2.71,751.85,803.00,122.31
33048,33058,118.25,132.46,2.67,570.70,617.50,124.49
33147,33163,69.86,96.84,0.56,495.35,507.50,79.20
33246,33265,71.99,94.53,0.80,580.85,600.50,84.85
33266,33278,94.51,114.19,0.83,617.85,642.00,103.20
33298,33324,102.02,140.03,1.00,607.50,618.00,119.65
33368,33383,60.42,97.66,1.97,970.65,1035.00,71.50
33400,33419,78.93,119.01,1.09,862.55,876.50,96.67
33455,33484,76.06,121.61,0.85,532.00,535.00,111.88
33552,33572,87.11,112.93,0.99,520.00,544.00,93.91
33647,33660,62.69,76.37,0.51,343.60,368.50,66.78
33682,33697,88.75,107.57,0.90,433.15,476.50,93.65
33765,33786,64.20,111.33,3.11,1666.65,1797.00,86.16
33979,33989,88.37,158.16,3.37,1974.65,2067.50,113.10
34036,34058,94.18,121.40,2.02,611.90,647.00,104.26
34105,34119,78.07,105.43,2.41,774.80,818.00,96.57
34156,34169,56.16,102.08,1.01,1689.05,1818.50,76.38
34189,34199,61.37,135.55,5.35,2713.20,2941.50,86.29
34216,34235,81.10,139.42,2.41,1014.20,1074.50,91.36
34300,34313,61.10,95.39,1.32,1051.65,1096.50,75.52
34328,34341,82.87,111.58,1.31,683.00,713.00,103.08
34394,34404,91.01,128.16,4.28,1481.55,1629.00,105.62
34475,34485,105.59,123.09,1.72,614.50,644.50,115.12
34518,34533,77.57,92.11,0.75,332.65,352.00,88.19
34540,34550,89.38,102.94,1.09,443.15,459.50,97.11
34639,34651,60.37,79.76,1.07,567.45,591.00,69.27
34759,34769,63.49,98.99,1.04,1253.25,1353.00,75.31
34854,34868,96.81,137.89,3.05,1462.40,1565.00,119.06
34931,34943,85.53,129.66,2.24,1083.70,1114.00,100.99
34960,34970,98.48,119.90,1.46,708.60,759.00,105.61
35016,35030,97.85,118.45,2.33,524.45,584.00,112.66
35047,35067,119.76,146.62,1.74,471.70,488.50,127.61
35079,35096,124.77,143.20,1.21,498.10,520.00,135.56
35195,35209,61.04,93.50,3.46,1318.75,1469.50,72.67
35439,35449,61.27,97.22,1.74,1268.55,1342.50,75.56
35478,35497,67.47,113.92,1.77,1068.25,1138.00,87.88
35527,35540,88.22,112.40,2.73,786.05,830.00,102.48
35567,35589,83.28,119.52,0.92,531.95,557.00,91.42
35661,35675,81.75,100.13,1.80,660.40,730.00,88.12
35697,35713,61.60,141.61,1.43,2256.00,2404.50,89.54
35735,35745,97.54,139.05,3.15,1380.00,1435.50,119.52
35822,35834,90.47,115.14,1.71,705.25,769.00,96.69
36003,36014,92.08,108.74,1.45,504.10,535.00,97.68
36071,36096,61.61,112.33,1.98,981.65,1013.00,91.37
36103,36113,93.87,121.22,3.34,963.85,1010.50,107.71
36235,36250,61.99,89.63,1.17,581.15,612.50,69.49
36294,36314,60.00,108.86,3.06,1852.15,2006.50,85.39
36394,36407,64.47,108.51,4.68,1849.65,2011.50,84.73
36641,36655,69.40,91.38,0.90,574.80,607.50,82.92
36724,36737,61.31,80.14,1.61,557.60,581.00,69.07
36741,36755,79.07,123.25,2.70,1056.30,1069.50,99.56
36823,36834,66.09,97.32,1.60,888.45,937.50,88.00
36860,36871,68.27,87.53,2.37,555.85,610.00,80.94
36901,36911,64.10,108.61,3.90,1702.55,1830.50,84.06
36934,36944,94.79,117.13,1.29,774.65,810.50,108.18
36964,36975,69.05,155.64,5.57,3066.25,3254.50,108.58
37146,37172,74.30,131.37,2.30,947.85,969.00,109.75
37199,37209,77.03,109.73,2.62,981.50,1040.00,87.47
37264,37276,82.87,106.53,1.28,646.35,669.00,90.72
37371,37385,78.11,110.55,1.23,897.70,928.00,93.47
37452,37467,72.50,119.51,1.84,1336.00,1406.50,99.44
37481,37491,90.86,125.56,2.21,1192.75,1255.00,112.61
37661,37673,100.60,139.56,4.89,1640.25,1797.00,115.44
37849,37861,94.60,133.50,2.77,1647.00,1777.50,110.92
37887,37898,138.17,158.80,1.17,537.35,561.50,144.88
38059,38069,68.70,98.96,1.38,1087.70,1148.00,81.59
38084,38102,91.20,109.57,0.78,488.95,505.00,99.71
38154,38187,65.56,95.14,0.73,541.80,583.50,71.09
38276,38289,83.37,112.14,1.21,707.45,767.00,103.50
38379,38392,63.42,109.70,1.94,1525.35,1645.50,78.97
38524,38570,100.79,136.16,0.94,334.70,351.50,125.37
38818,38846,59.54,82.02,1.03,280.95,292.50,77.14
38873,38903,63.27,123.07,2.00,1574.25,1696.50,78.78
38920,38937,96.38,125.73,2.35,625.25,627.50,111.32
38940,38950,125.42,142.62,2.44,676.00,727.00,133.78
39047,39077,62.15,105.51,0.91,517.75,547.00,90.92
39162,39177,63.15,98.17,1.87,776.60,798.50,74.71
39233,39245,88.69,110.35,3.00,536.55,576.00,95.23
39259,39273,77.08,110.00,2.20,835.70,891.50,86.00
39287,39300,76.49,99.62,1.75,583.95,637.50,81.16
39343,39356,76.97,97.77,2.48,753.35,813.50,90.68
39415,39432,55.00,136.72,2.53,2438.05,2620.00,78.77
39448,39458,106.65,120.39,5.57,595.05,669.00,114.66
39496,39507,130.06,147.04,2.36,625.65,661.50,137.59
39656,39666,116.55,133.24,4.68,800.00,903.50,125.15
39713,39726,81.95,138.34,3.29,2443.65,2668.50,110.87
39820,39831,96.39,144.91,3.85,1495.45,1574.50,125.08
39844,39856,105.99,141.41,1.78,1130.20,1216.00,118.01
40047,40082,64.12,105.70,0.69,514.85,542.00,70.02
40120,40143,86.79,101.65,0.65,372.60,393.00,97.12
40202,40233,78.94,117.58,0.41,390.40,395.50,90.43
40279,40303,62.34,111.61,1.16,1441.05,1513.50,86.06
40423,40446,66.73,84.59,1.35,633.45,681.00,76.68
40448,40459,84.53,96.70,0.72,412.75,434.50,89.11
40508,40544,88.23,119.29,1.01,376.45,388.00,96.68
40581,40607,88.81,125.22,0.89,469.75,500.50,117.98
40793,40808,67.87,105.15,0.75,1381.55,1487.00,83.67
40812,40823,104.85,116.81,0.30,415.75,439.00,111.98
40951,40970,114.42,150.87,1.02,631.45,652.00,135.74
41010,41022,101.91,118.52,0.59,567.80,615.50,106.88
41233,41243,98.10,109.64,0.77,413.85,439.50,102.69
41248,41258,108.28,121.66,0.70,471.40,497.50,114.28
41297,41315,87.27,103.65,0.83,308.30,327.50,91.48
41396,41415,95.25,107.65,0.41,252.30,268.50,104.58
41469,41498,70.62,136.90,1.25,627.70,637.00,98.97
41540,41563,68.05,119.59,0.73,677.20,688.00,100.92
41704,41717,59.51,94.12,1.19,941.65,979.00,73.15
41723,41733,85.54,112.03,1.57,825.60,859.50,95.33
41851,41864,65.19,105.70,1.75,929.90,1001.00,73.44
41872,41882,93.56,107.46,1.35,462.85,485.50,99.61
41995,42007,104.23,128.64,1.93,775.05,820.50,114.85
42022,42032,119.66,135.66,4.94,561.15,595.50,126.52
42095,42106,68.81,86.91,1.61,577.10,600.50,77.36
42122,42151,63.81,121.31,1.18,988.15,1033.00,85.67
42326,42339,72.75,112.77,2.50,1045.85,1098.50,99.59
42463,42479,60.56,117.12,2.41,1768.75,1924.00,80.16
42765,42780,103.03,120.52,2.17,712.75,784.00,110.35
42868,42890,120.24,142.63,1.09,483.50,522.50,134.95
43084,43106,63.87,87.96,0.74,424.20,429.00,77.37
43183,43224,66.29,106.67,0.77,487.00,512.50,96.43
43266,43282,71.08,82.79,0.67,350.50,383.50,78.23
43294,43312,85.85,148.78,2.08,1290.35,1382.00,98.64
43365,43384,71.99,105.84,2.32,998.80,1045.00,87.52
43434,43456,65.44,106.33,0.55,766.85,825.50,97.83
43601,43613,74.43,113.13,3.14,1422.90,1536.00,91.65
43653,43663,73.53,116.22,3.07,1513.85,1596.50,92.69
43684,43703,66.78,117.64,2.69,1489.00,1582.00,92.28
43712,43729,90.25,132.09,2.85,1397.50,1513.00,104.04
43876,43889,57.87,96.89,1.16,1159.40,1265.00,71.43
43914,43926,90.63,155.73,5.41,2631.20,2903.00,111.43
43969,43980,75.02,118.85,3.28,1513.75,1633.00,88.79
43999,44011,81.68,129.31,5.75,1420.25,1545.50,93.35
44026,44038,80.95,114.71,3.85,1119.20,1262.00,89.84
44047,44058,82.95,123.32,5.02,1378.35,1470.00,100.11
44099,44109,63.48,111.08,5.30,1922.90,2106.50,80.21
44200,44210,101.92,159.01,2.18,1915.00,2009.50,133.10
44275,44285,93.85,157.12,3.83,1963.60,2087.50,115.56
44347,44365,99.81,144.97,3.01,986.20,1081.00,110.15
44449,44465,68.88,112.10,1.42,781.20,832.50,78.51
44504,44550,83.14,126.01,0.99,528.60,541.50,112.74
44580,44599,96.80,111.07,0.83,319.25,327.50,103.85
44626,44658,106.02,116.10,0.33,173.25,186.00,108.16
44827,44878,83.86,119.23,0.22,309.30,312.00,99.07
45955,46046,48.16,91.68,0.12,255.50,261.50,79.65
46064,46094,80.42,136.47,1.04,883.50,942.00,89.22
46157,46183,57.97,134.80,1.77,1308.90,1350.00,77.80
46247,46260,62.65,110.25,2.75,1431.00,1521.00,80.12
46347,46358,107.00,119.01,0.75,406.55,425.00,112.99
46390,46405,102.56,134.12,0.64,828.85,854.50,120.27
46504,46519,54.24,119.16,2.31,2006.10,2148.00,78.18
46552,46570,92.26,159.10,3.68,1018.95,1035.00,105.78
46619,46641,128.91,140.53,0.84,327.10,349.00,136.25
46706,46719,56.18,66.80,0.37,417.25,457.00,60.91
46721,46743,66.62,108.34,1.26,905.70,957.00,79.27
46782,46809,64.95,100.37,0.81,787.20,825.00,90.46
46866,46880,99.82,136.83,1.75,1075.20,1135.50,114.43
46912,46929,56.34,99.52,1.46,1054.25,1062.50,73.63
46951,46974,69.39,139.24,1.64,1035.05,1106.00,81.00
47053,47066,55.91,124.99,1.96,2113.70,2261.00,79.84
47082,47096,108.44,158.78,2.42,1508.15,1569.50,129.17
47180,47195,80.20,122.53,2.06,1173.75,1230.00,106.83
47280,47305,56.84,122.77,2.53,1552.10,1628.00,79.16
47316,47326,127.24,150.89,3.98,761.20,808.00,137.13
47380,47394,55.44,93.75,1.82,1492.90,1621.00,69.55
47396,47414,93.18,131.27,3.05,1104.80,1176.50,117.64
47463,47493,58.36,146.49,3.48,2191.90,2356.00,81.88
47542,47562,51.36,76.67,1.02,850.15,910.00,63.94
47569,47579,70.40,100.78,1.86,1011.20,1067.00,82.31
47643,47653,85.54,98.88,1.74,405.70,454.00,89.73
47704,47716,90.68,140.25,3.37,1360.20,1408.50,111.42
47902,47912,97.54,120.46,2.51,751.25,786.50,107.82
48034,48044,67.53,98.46,1.96,949.70,986.00,80.88
48077,48099,57.50,95.65,1.31,553.50,583.50,63.45
48103,48114,92.88,108.22,1.06,522.40,559.00,98.17
48282,48294,76.02,99.17,1.26,748.00,808.00,89.72
48309,48319,88.78,143.94,3.45,2184.65,2327.00,116.49
48341,48360,57.79,89.87,1.43,797.65,842.50,69.63
48376,48386,54.62,81.96,1.77,971.45,1020.50,69.14
48406,48416,55.98,96.55,3.87,1546.25,1653.50,76.77
48425,48437,72.70,123.58,3.30,1535.25,1626.00,87.32
48500,48512,81.92,117.67,3.01,1032.80,1055.00,99.91
48614,48626,76.75,92.29,1.09,611.00,666.50,84.64
48681,48691,49.35,121.05,3.33,2704.85,2849.00,87.64
48710,48722,72.65,146.20,4.49,2175.45,2280.00,98.86
48835,48846,73.48,102.89,5.67,1138.50,1267.50,85.02
48923,48933,82.00,115.31,1.82,1325.75,1428.50,96.93
48952,48965,85.90,118.65,1.56,728.60,783.50,109.29
49045,49059,53.04,112.85,2.48,2056.45,2197.00,80.23
49073,49085,63.16,156.24,3.83,3292.75,3491.50,97.79
49123,49133,87.06,104.70,2.01,468.35,495.50,99.19
49151,49161,79.28,121.84,1.97,1478.25,1548.00,102.82
49227,49248,53.46,86.50,1.19,752.60,810.50,79.53
49288,49306,47.11,111.12,1.27,1560.20,1643.00,69.30
49309,49330,108.94,135.98,2.95,530.05,571.00,114.82
49386,49406,56.33,120.24,2.25,1362.15,1428.00,76.14
49492,49507,106.55,158.28,3.39,1422.35,1490.00,137.83
49629,49639,73.95,89.85,0.78,620.45,666.50,82.54
49677,49699,76.87,141.95,3.89,1407.60,1518.00,91.60
49762,49796,77.16,129.14,1.49,774.45,828.00,88.59
49869,49898,68.94,125.38,1.07,683.25,708.00,103.42
49958,49973,79.66,93.04,1.67,284.80,298.00,83.66
50015,50025,89.72,112.05,1.51,1011.00,1108.50,102.31
50034,50050,106.20,142.72,2.12,972.85,1033.00,118.28
50132,50144,50.56,66.05,2.26,456.85,473.50,59.10
50146,50164,66.04,95.97,1.12,627.60,657.00,74.50
50217,50247,74.77,93.57,0.66,228.55,236.50,83.51
50346,50361,68.73,87.48,0.79,462.75,490.50,80.94
50365,50378,86.68,120.88,1.29,813.65,849.50,96.02
50387,50397,100.00,112.69,2.72,399.85,430.00,103.80
58454,58499,79.88,111.07,0.30,303.05,312.50,92.68
58539,58582,70.15,145.95,0.80,703.95,712.50,112.28
58649,58686,58.48,137.25,0.98,821.05,827.50,109.59
58743,58780,58.84,131.25,0.91,645.15,657.00,83.50
58832,58884,65.60,145.53,0.70,614.30,627.50,99.13
58952,58982,58.24,142.30,1.59,1059.55,1079.50,98.01
59036,59080,62.54,121.12,0.48,494.25,498.00,96.11
59126,59172,77.03,112.02,0.23,299.80,310.00,84.31
61684,61709,92.56,104.81,0.25,203.90,207.50,96.82
section,ForkStrokeDown
# t1,t2,p1,p2,gforce,slope3,slopeMax,pMaxSpeed
5690,5763,57.50,68.39,0.17,74.75,78.50,65.64
7235,7250,70.90,95.16,1.81,511.90,527.50,77.00
7261,7271,81.94,97.21,1.49,508.50,529.50,90.13
7274,7285,64.93,82.02,1.28,429.25,461.50,77.83
7302,7321,69.47,88.23,1.14,315.75,322.50,76.35
7330,7340,63.45,75.31,2.00,264.40,286.00,73.02
7391,7404,84.52,129.25,2.98,1065.25,1072.00,104.97
7434,7449,102.26,129.02,2.57,596.25,654.00,107.90
7562,7588,69.97,107.36,1.30,687.90,696.00,82.23
7593,7610,60.13,76.87,1.84,386.65,395.50,71.66
7621,7641,69.03,123.28,3.20,986.85,1018.50,111.18
7660,7671,93.89,132.47,3.48,1253.70,1330.50,118.98
7707,7741,61.95,112.56,2.05,670.65,708.00,104.95
7747,7764,59.32,69.89,1.35,233.95,259.00,67.24
7848,7859,117.91,157.08,2.66,1204.50,1272.00,138.40
7877,7894,109.82,149.45,1.96,853.60,871.00,121.00
7902,7918,104.66,152.70,3.31,1043.20,1091.50,134.48
7940,7953,86.75,119.11,1.95,841.90,857.50,98.55
7957,7968,68.80,92.09,2.33,505.65,520.50,76.63
7984,8001,88.12,155.83,2.45,1350.40,1384.00,129.88
8056,8068,102.81,125.97,1.56,611.50,644.50,119.05
8073,8091,73.26,110.56,0.99,580.40,588.50,94.17
8183,8204,129.09,155.96,0.60,590.55,610.50,138.03
8237,8287,79.31,153.29,0.91,672.80,686.00,132.31
8330,8359,80.39,95.12,0.54,189.60,193.50,84.10
8402,8437,67.37,98.12,0.46,337.60,361.00,83.81
8482,8512,69.28,92.09,0.67,391.65,400.50,84.43
8586,8599,80.25,93.20,1.98,363.40,386.50,84.82
8635,8645,100.03,112.26,1.07,475.85,503.00,106.11
8651,8662,93.74,109.32,0.68,471.70,512.50,98.04
8666,8677,74.04,94.92,1.66,613.85,639.50,86.87
8718,8745,92.97,114.09,0.69,348.90,361.50,109.44
8751,8768,77.47,93.12,1.01,461.35,488.50,83.08
8796,8830,67.84,119.22,1.55,473.50,493.00,111.78
8840,8859,60.98,83.98,1.72,516.25,530.50,75.26
8888,8903,81.50,101.76,2.14,707.55,747.00,92.29
8936,8946,93.43,114.84,3.24,739.50,774.00,102.33
9061,9093,63.39,103.03,1.02,454.90,461.50,77.51
9105,9117,63.12,84.51,1.72,511.60,532.00,78.41
9151,9170,72.39,104.63,1.06,523.80,544.50,77.80
9177,9191,64.18,94.77,2.87,677.20,691.00,82.12
9198,9208,71.31,89.50,1.94,581.15,605.00,80.38
9236,9248,96.05,131.59,3.44,997.05,1018.50,114.49
9268,9279,97.34,126.25,2.87,967.20,1008.00,111.75
9298,9324,71.91,119.58,2.15,784.10,818.00,109.42
9332,9353,63.40,101.50,1.61,514.00,520.00,78.91
9467,9483,94.18,156.34,2.23,1348.00,1372.00,117.74
9492,9510,109.88,133.89,2.11,501.55,547.00,115.04
9578,9596,97.97,121.05,1.12,444.10,466.00,116.01
9618,9630,86.56,102.81,1.38,423.25,430.00,95.01
9632,9644,70.11,86.82,1.86,395.30,402.50,79.72
9659,9691,124.09,142.98,1.31,435.75,456.00,134.44
9694,9719,80.56,124.16,1.13,740.05,757.00,88.93
9726,9744,66.00,102.25,2.13,629.40,637.50,89.89
9753,9766,76.21,122.08,2.94,1046.70,1069.50,104.05
9873,9888,91.68,158.07,2.46,1351.85,1367.00,121.93
9963,9976,98.99,110.70,1.44,327.55,344.50,102.77
10095,10118,74.23,108.27,0.79,626.45,639.50,83.96
10201,10219,110.75,138.60,1.44,447.05,456.50,130.24
10242,10256,124.84,137.75,0.24,293.60,320.00,127.31
10291,10309,122.61,133.57,0.42,279.55,290.50,128.73
10338,10371,67.00,121.32,0.67,686.80,695.50,91.77
10404,10437,78.73,95.78,0.61,286.50,295.50,88.49
10586,10605,83.29,106.20,0.77,310.80,319.50,97.91
10651,10676,81.83,114.42,0.96,650.50,676.00,93.49
10698,10711,95.33,110.86,1.12,513.60,537.00,103.57
10763,10777,73.19,97.66,1.92,445.00,473.50,93.46
10792,10804,81.55,112.44,2.48,843.85,866.50,90.33
10810,10823,75.25,111.69,2.93,789.70,800.50,92.94
10836,10852,77.84,135.19,2.90,966.65,977.00,111.95
10876,10892,95.88,144.02,2.55,1023.15,1038.00,110.74
10945,10989,106.29,153.96,0.86,422.35,439.00,141.95
11016,11063,61.88,101.89,2.06,629.90,642.50,90.55
11081,11091,110.99,126.81,1.17,598.05,634.50,118.07
11115,11125,122.05,150.26,1.66,1017.80,1094.00,131.95
11190,11239,102.62,152.92,0.53,438.05,441.50,135.69
11256,11303,74.49,101.60,0.44,283.05,288.00,82.03
11353,11388,64.91,113.00,0.68,548.30,561.50,93.47
11433,11457,83.58,108.66,0.26,422.80,434.50,95.01
11459,11481,70.62,83.61,0.67,194.40,202.50,73.67
11531,11543,81.74,114.16,2.10,780.75,786.00,93.91
11562,11573,110.59,135.94,1.09,949.35,996.00,122.69
11579,11594,99.95,143.08,1.36,806.85,832.50,112.54
11603,11614,96.24,111.48,1.18,445.75,457.00,104.25
11625,11647,77.95,99.94,0.73,443.60,468.50,92.97
11653,11679,63.41,78.61,1.39,261.70,278.50,73.81
11704,11719,103.01,114.11,0.57,371.60,398.00,110.30
11769,11784,90.05,122.13,0.92,710.40,723.00,101.33
11857,11884,74.73,115.73,1.41,477.40,488.50,98.02
11896,11911,75.66,95.21,1.19,410.95,445.00,79.68
11937,11956,84.74,99.55,1.27,412.95,435.00,89.65
11971,11996,83.83,108.47,0.99,481.00,488.50,95.45
12064,12095,85.80,102.67,0.49,249.05,258.50,89.22
12139,12164,88.66,100.43,0.44,169.45,178.00,98.07
12292,12314,94.41,105.02,0.48,233.55,249.00,101.60
12436,12470,76.61,105.08,0.65,372.10,379.00,86.23
12513,12541,79.92,94.62,0.48,343.35,366.00,83.38
12621,12637,51.42,121.35,2.13,1497.70,1523.50,88.72
12745,12756,87.03,106.13,1.50,491.30,503.00,97.92
12765,12792,61.80,100.65,1.82,459.25,469.00,92.18
12811,12823,84.01,111.05,1.37,883.20,930.00,99.94
12869,12893,65.79,108.37,1.06,708.65,744.50,98.09
12899,12933,57.51,77.08,1.45,382.50,388.50,71.58
12971,12983,82.37,127.06,2.20,1172.15,1187.00,99.85
12996,13007,118.91,158.51,5.13,1313.25,1401.00,131.42
13062,13072,90.62,150.37,4.44,1547.30,1557.50,134.29
13120,13133,111.39,127.67,1.71,553.95,586.50,117.73
13181,13195,96.54,127.46,1.97,920.80,940.00,110.14
13216,13249,58.22,108.43,2.09,898.85,923.00,94.35
13292,13310,110.95,124.16,0.59,289.40,300.50,115.18
13356,13382,63.40,108.84,1.53,639.25,671.50,92.90
13390,13400,74.87,97.28,2.55,640.60,656.50,85.09
13514,13525,109.93,134.39,1.19,819.15,859.50,119.18
13542,13554,124.21,154.18,1.81,949.75,986.50,137.44
13558,13576,98.97,124.83,0.67,469.10,488.00,105.92
13584,13604,65.09,113.98,1.39,905.15,915.50,95.14
13615,13628,109.19,124.26,1.58,333.75,351.00,113.13
13632,13644,94.16,109.80,1.02,355.75,380.50,97.36
13750,13763,70.16,119.56,2.55,1019.25,1023.00,94.88
13789,13804,90.47,101.98,1.20,226.45,244.00,93.57
13822,13834,78.25,102.08,1.49,684.40,698.50,86.25
13842,13859,90.22,110.28,2.40,438.70,488.50,104.64
13881,13896,90.21,106.63,1.00,313.90,325.00,102.30
13908,13924,66.16,102.00,2.02,762.70,773.50,82.39
13994,14014,73.05,120.19,2.15,829.45,847.00,87.23
14037,14057,72.21,121.52,1.88,1056.85,1076.50,99.06
14091,14104,118.34,144.80,4.73,717.75,781.50,124.24
14112,14122,116.04,135.31,3.54,708.90,747.00,123.42
14165,14195,73.94,140.62,2.19,774.60,801.00,108.29
14226,14238,78.28,117.21,2.25,1023.05,1059.50,102.35
14252,14265,78.70,94.41,1.69,528.00,556.50,87.50
14299,14329,111.54,139.31,1.38,289.90,298.00,130.83
14370,14406,87.11,155.09,0.70,714.50,744.50,115.68
14412,14423,80.18,94.33,1.35,481.25,518.00,87.44
14442,14468,64.02,106.46,1.29,597.15,610.50,95.19
14491,14505,62.98,86.62,1.61,512.90,522.50,75.21
14548,14560,97.85,113.49,1.84,479.60,503.00,103.52
14680,14697,112.02,133.44,0.87,483.55,493.00,118.77
14745,14757,82.41,124.66,2.71,947.00,957.50,105.03
14767,14777,102.28,120.23,2.16,645.15,681.00,110.02
14778,14792,68.57,102.28,2.59,686.10,708.00,91.81
14812,14829,71.97,133.41,2.46,1094.65,1106.50,104.70
14849,14870,67.01,117.37,2.82,888.40,901.00,90.78
14884,14897,75.38,128.19,3.54,1116.00,1120.50,97.21
14904,14915,94.41,117.06,2.51,707.20,757.00,109.67
14951,14973,84.31,124.28,1.83,641.05,659.50,90.95
15054,15082,115.02,143.98,0.75,402.80,410.00,126.07
15106,15117,83.17,111.59,1.80,841.50,864.00,96.39
15156,15171,72.38,108.00,1.41,856.85,891.50,95.65
15195,15210,86.61,112.08,1.11,609.35,659.00,103.83
15214,15224,77.26,87.43,2.10,314.15,327.50,83.14
15293,15303,88.79,110.09,2.65,779.15,842.00,95.09
15309,15322,74.70,112.65,2.44,917.05,935.50,97.11
15329,15339,77.16,111.17,1.65,997.90,1030.00,97.98
15343,15359,65.22,81.62,2.33,398.65,410.50,76.21
15399,15422,75.78,109.94,2.38,758.20,766.00,88.65
15431,15462,71.51,153.32,1.84,783.60,813.00,134.25
15475,15490,72.89,119.03,2.07,940.85,959.00,92.75
15498,15515,118.47,145.46,2.29,597.90,627.00,125.47
15519,15534,79.96,120.93,3.26,746.00,771.50,110.23
15554,15567,87.41,140.87,2.75,1235.00,1269.50,123.34
15589,15631,61.84,121.19,2.00,516.10,532.00,78.00
15647,15665,80.36,140.25,2.73,936.20,954.50,123.31
15718,15729,129.26,147.01,6.43,611.10,685.50,140.46
15781,15813,97.94,141.58,1.27,732.70,749.50,117.17
15821,15855,90.36,110.83,1.06,223.10,230.00,104.90
15954,15978,59.36,93.09,0.86,573.90,583.50,80.11
16010,16028,96.67,118.01,1.36,638.35,671.50,106.27
16102,16140,96.94,135.12,1.08,483.10,547.00,100.31
16144,16168,65.56,99.62,1.16,477.65,491.00,72.72
16182,16213,66.48,94.39,2.21,526.50,556.50,85.43
16220,16234,61.85,99.30,2.75,889.80,930.00,85.15
16242,16256,81.66,121.76,3.62,1038.85,1081.00,104.01
16304,16317,81.69,110.78,2.00,817.70,861.50,89.41
16377,16404,60.27,107.08,1.67,643.85,650.00,83.85
16417,16432,60.44,91.75,2.09,687.15,720.00,83.89
16444,16460,107.83,125.08,1.69,463.55,483.50,114.87
16477,16495,103.54,135.31,2.04,881.35,916.00,116.94
16500,16525,70.59,105.38,1.07,705.40,725.50,81.53
16529,16541,61.22,72.59,1.60,262.75,266.50,65.52
16599,16626,63.71,137.88,1.17,1290.00,1318.50,111.16
16668,16685,78.12,89.57,0.47,230.25,237.00,85.04
16723,16760,74.79,117.05,0.80,570.35,585.50,93.18
16841,16861,71.24,105.69,1.12,538.15,547.00,89.08
16887,16901,64.55,91.26,1.90,573.90,583.50,81.42
16925,16942,95.30,107.61,0.43,329.40,342.00,102.34
17053,17066,67.74,101.00,2.33,777.20,791.00,85.83
17084,17100,64.88,99.77,1.51,707.70,727.50,90.10
17120,17138,92.33,126.22,1.00,642.90,657.00,106.31
17149,17166,59.30,106.05,2.07,874.70,888.50,86.03
17175,17190,77.72,115.03,1.99,811.80,825.00,87.77
17265,17280,141.22,159.54,0.75,481.05,493.50,150.09
17281,17331,85.38,141.22,0.71,488.20,508.00,101.99
17336,17363,62.51,85.61,0.71,420.15,427.50,72.26
17436,17454,86.13,106.48,0.84,337.25,347.00,92.08
17480,17507,66.32,94.01,1.11,418.90,430.00,80.20
17523,17533,110.97,124.96,1.28,483.10,508.00,118.07
17541,17555,78.37,125.54,3.51,995.25,1023.00,113.34
17564,17583,92.66,119.94,0.90,448.55,464.00,103.24
17587,17600,63.63,96.28,1.62,842.20,883.00,85.72
17707,17738,85.11,118.28,0.93,413.80,437.50,101.41
17741,17768,61.89,85.16,1.01,294.00,303.00,80.06
17817,17828,123.56,138.70,1.08,527.90,561.50,132.32
17833,17879,54.90,123.67,0.81,602.60,611.00,87.20
17951,17963,109.78,124.56,1.89,508.75,539.50,117.13
