section,tlv
ResultsVersion,1,2
minTime,1,10
minTravel,1,10
traceTimeStr,1,
indexStart,1,0
indexEnd,1,57623
analyzeCount,1,57624
axleTravelRatio,1,-32.244284516319745
compressionSpeedRatio,1,-34.02914392592874
reboundSpeedRatio,1,-36.32234863295596
section,forkResults
movingCount,1,57623
filterRatio,1,44
timeComp,1,7896
timeReb,1,17757
axleMin,1,16.89
axleMax,1,157.46
axleAvg,1,56.793698805169264
axleMovingAvg,1,61.49107722584353
segments,1,1
maxCompressionSpeed,1,3456.5999999999995
avgCompressionSpeed,1,988.9522494887524
compressionSpeed95,1,2181.9499999999994
maxReboundSpeed,1,1593.9999999999998
avgReboundSpeed,1,625.6517159763314
reboundSpeed95,1,1071.4499999999998
axleTravelTotal,1,68321.31749999091
totalTravelComp,1,17090.8225
totalTravelReb,1,27365.253749999985
histogramLPS,42,20,160.0,0,0,6929,2773,7087,7002,6115,6222,5375,4864,4200,3072,1924,1246,493,198,72,33,14,4,0,0,6929,2773,7087,7002,6115,6222,5375,4864,4200,3072,1924,1246,493,198,72,33,14,4
gforceTotalComp,1,15147.528726919301
gforceTotalReb,1,28021.62313654045
gforceMin,1,-16.0
gforceMax,1,11.42
gforceAbsTotal,1,79821.30549076249
gforceTotalFlat,1,36652.153627302745
travelToForceRatioComp,1,1.1282911429391904
travelToForceRatioReb,1,0.9765763252420395
travelToForceRatioAll,1,0.8559283399329713
vibrationCompression,1,1.9183800312714414
vibrationRebound,1,1.5780606598265725
vibrationOverall,1,1.3852093830827865
forceBreakdownTable,9,1.8808285999275156,69.45901514127318,45.74665393515458,83.26553101953903,30.451768155275623,48.98347321849896,14.853640380533461,0.08921670345119176,5.269872846346456
invalidSamples,1,1
section,ForkStrokeUp
# t1,t2,p1,p2,gforce,slope3,slopeMax,pMaxSpeed
10340,10354,47.79,72.08,1.01,696.85,715.00,61.75
10472,10482,65.62,80.57,1.48,548.30,585.50,71.65
10560,10573,33.40,57.64,1.59,664.20,723.00,40.67
10596,10607,38.02,90.83,3.53,2175.70,2348.50,63.82
10639,10649,65.59,91.08,4.41,1220.30,1379.00,75.39
10688,10701,81.65,97.17,1.93,466.80,513.00,85.85
10794,10819,37.20,81.41,0.84,702.45,723.00,47.70
10858,10873,43.54,55.14,0.23,370.60,388.00,49.78
10938,10960,41.98,73.62,0.52,656.30,674.00,52.12
11175,11185,30.50,58.56,2.05,962.10,1023.00,41.61
11218,11231,31.65,82.38,3.93,1818.20,2000.00,47.46
11263,11275,35.23,70.59,3.08,1499.40,1633.50,52.50
11522,11539,26.70,112.22,3.30,2920.10,3129.50,67.20
11558,11577,72.97,120.83,3.48,1003.70,1103.00,86.66
11923,11953,48.80,63.26,0.33,218.00,222.50,58.78
11981,11991,49.40,69.89,2.17,666.10,691.00,59.38
12026,12048,38.97,97.31,1.80,1088.50,1115.50,72.01
12182,12209,35.21,81.12,0.95,666.30,691.50,45.86
12308,12340,44.01,87.79,1.02,521.40,532.50,61.67
12404,12427,30.50,86.39,1.22,971.95,1025.50,44.09
12483,12514,28.50,86.84,1.20,647.70,669.00,68.63
12574,12606,39.43,90.94,0.96,698.25,711.00,61.19
12662,12697,29.18,81.79,1.07,530.95,554.50,57.40
12751,12781,42.18,73.90,0.44,409.90,415.00,49.36
12840,12855,41.31,61.89,1.21,459.25,485.50,46.70
13047,13068,41.70,59.69,1.01,436.70,456.50,54.42
13412,13425,36.63,92.33,3.22,2263.75,2495.50,61.48
13473,13492,65.13,86.71,1.29,360.15,393.00,69.62
13526,13543,29.83,65.09,2.27,981.30,1062.00,41.66
13580,13593,25.62,95.15,3.44,2873.75,3125.00,60.54
13714,13725,76.54,106.01,3.58,1255.20,1362.00,90.96
13745,13764,65.38,92.61,1.75,498.80,515.00,83.60
13827,13853,69.61,84.02,1.00,288.45,307.50,73.92
13979,13992,50.87,90.41,3.00,1126.15,1186.00,63.82
14062,14076,36.47,74.72,1.78,1009.50,1108.50,45.18
14084,14097,50.37,77.52,2.33,564.85,625.00,55.42
14242,14255,61.15,90.96,1.59,1160.00,1281.50,74.03
14350,14365,64.46,87.42,2.46,769.45,812.50,76.87
14509,14521,44.74,69.70,1.45,729.90,801.00,63.62
14532,14546,48.65,83.58,2.54,1009.55,1086.50,60.64
14564,14582,57.84,86.24,3.23,710.65,749.50,66.53
14627,14641,25.58,59.88,3.10,1037.55,1147.50,34.89
14651,14661,44.06,89.86,7.37,1401.05,1514.00,55.90
14814,14831,80.07,115.19,3.18,1161.75,1233.00,97.22
14903,14920,49.68,95.67,1.85,815.65,847.00,82.45
14960,14987,36.44,104.68,2.93,1013.20,1064.50,50.88
15044,15063,88.81,111.53,0.93,524.55,544.50,99.16
15123,15140,42.39,84.49,1.36,722.95,776.50,49.94
15171,15185,35.89,71.05,1.47,844.60,901.00,43.99
15227,15250,26.69,69.27,1.02,1215.75,1303.50,42.35
15465,15476,34.80,66.51,3.65,1065.75,1128.00,45.77
15504,15519,26.52,109.16,1.77,1982.30,2090.00,50.08
15543,15555,38.84,104.49,6.85,1947.35,2063.00,61.35
15643,15656,79.15,101.49,2.79,629.10,681.00,86.14
15736,15748,67.28,97.64,2.21,923.25,1015.50,76.13
15794,15813,62.65,82.78,1.75,402.20,441.50,66.60
15837,15860,47.74,76.28,1.67,511.35,537.00,55.66
15874,15888,38.73,74.21,2.51,1005.75,1069.50,48.31
15916,15927,39.29,54.02,1.43,418.95,432.00,44.93
15948,15959,46.70,69.77,1.12,615.00,642.00,63.06
16015,16025,48.84,100.04,6.08,2100.25,2266.00,73.47
16053,16065,33.90,88.19,3.93,1324.75,1445.50,47.26
16221,16234,69.21,104.07,5.23,1078.15,1142.50,86.48
16272,16285,70.11,90.45,3.17,599.50,632.50,77.95
16509,16521,60.34,75.33,1.34,428.85,451.50,69.30
16565,16577,40.34,68.07,1.76,828.35,857.00,53.71
16681,16691,23.10,69.68,1.31,1798.60,1924.00,46.49
16708,16733,51.36,106.47,1.88,884.20,932.50,63.27
16853,16865,31.95,55.50,1.74,708.30,744.00,40.45
16894,16907,39.58,64.51,1.61,584.30,627.50,59.35
16951,16962,26.29,81.16,4.56,1586.80,1636.00,50.30
17114,17133,25.03,84.18,3.75,2013.60,2170.50,48.83
17146,17159,59.54,96.50,2.45,1126.45,1166.50,78.08
17239,17250,60.48,92.99,3.18,1068.95,1118.00,74.99
17278,17289,52.81,99.06,3.84,1566.45,1653.00,72.94
17311,17334,32.51,72.23,1.38,946.25,998.00,44.69
17381,17424,34.69,86.99,0.63,580.50,600.00,59.09
17478,17516,25.57,94.57,0.89,734.15,747.50,60.79
17577,17591,27.11,62.60,1.35,1009.45,1057.00,39.91
17655,17687,47.35,73.03,0.79,433.10,456.50,58.21
17816,17834,26.96,108.80,3.21,1776.70,1831.00,73.86
17956,17976,79.00,108.56,2.29,852.55,893.50,95.71
18090,18111,27.00,52.05,0.95,654.90,688.50,34.87
18126,18155,42.91,58.55,0.29,219.55,232.00,49.12
18172,18204,48.71,73.77,0.45,420.30,432.00,66.76
18225,18239,47.29,90.80,2.12,1013.40,1081.50,58.68
18278,18288,39.03,77.78,5.04,1325.80,1399.00,53.31
18327,18340,35.27,53.81,1.14,536.35,559.00,46.07
18394,18410,32.39,50.94,1.01,542.85,579.00,42.76
18416,18429,46.28,96.50,2.45,1320.70,1372.00,65.62
18515,18550,31.45,110.41,1.89,1689.85,1753.00,81.93
18680,18697,21.62,95.97,2.23,2395.55,2558.00,54.50
18708,18726,73.98,97.22,2.20,850.20,913.50,85.61
18766,18789,35.49,69.13,1.20,620.95,640.00,58.29
18831,18843,25.38,78.59,3.40,1921.85,2078.00,47.45
18916,18938,26.15,66.27,1.21,594.30,642.00,32.13
19016,19032,22.01,88.88,2.47,2075.90,2265.50,44.21
19048,19058,84.19,103.97,2.57,886.25,981.50,93.67
19108,19132,23.47,55.73,0.91,624.35,671.00,30.53
19148,19167,39.45,99.10,3.20,1879.20,2034.00,62.24
19190,19203,34.70,49.08,1.16,514.55,554.00,40.89
19228,19241,45.33,63.75,0.65,371.30,386.00,49.77
19289,19305,54.16,91.57,1.53,820.50,844.50,78.87
19418,19434,21.98,67.00,1.63,1328.10,1416.00,39.48
19452,19462,72.99,96.71,1.85,908.65,986.50,82.17
19589,19599,38.95,76.05,4.63,1517.75,1643.00,54.61
19607,19618,59.27,71.29,2.06,536.65,605.50,66.99
19626,19644,69.90,82.16,1.31,435.95,491.00,77.90
19794,19810,24.25,50.30,0.65,669.55,701.50,34.58
19816,19852,47.47,87.94,0.71,463.80,478.50,64.39
20070,20093,60.97,85.06,1.80,390.05,402.50,66.39
20191,20205,73.97,86.31,2.00,425.75,456.50,79.25
20313,20323,32.01,96.35,3.43,2304.55,2434.00,59.90
20360,20370,32.37,73.06,4.35,1531.60,1679.50,45.88
20419,20433,27.35,98.11,3.15,2427.45,2602.50,57.66
20818,20833,46.46,79.83,1.06,629.35,659.50,55.38
20856,20866,53.13,63.96,2.03,478.45,535.00,57.41
20895,20905,79.51,95.14,1.67,574.75,613.00,85.80
20922,20938,78.02,97.24,2.22,466.05,471.00,88.71
21014,21037,86.18,111.99,0.86,383.80,395.50,104.95
21141,21164,54.10,68.51,0.67,264.15,276.00,57.74
21229,21249,44.76,58.10,0.68,311.80,325.00,49.33
21452,21484,50.02,62.59,0.31,133.55,141.50,60.58
21492,21512,61.34,86.32,0.83,463.20,502.50,66.78
21540,21564,21.71,51.17,1.47,784.25,818.00,34.51
21634,21653,42.46,75.44,0.61,621.10,652.00,67.92
21733,21744,32.82,77.55,1.50,1356.10,1418.50,51.34
21785,21798,43.97,71.61,1.19,658.55,674.00,60.32
21822,21857,26.03,88.62,0.93,733.45,749.50,39.04
21889,21901,35.81,66.69,1.60,961.10,1020.50,49.02
21953,21967,36.47,62.60,0.99,782.85,840.00,53.59
21999,22011,37.37,66.51,2.20,965.80,1037.50,47.14
22122,22135,47.04,76.12,1.56,924.00,1015.50,54.48
22212,22232,49.54,83.17,1.56,711.15,739.50,73.75
22254,22267,58.26,110.21,3.47,1590.60,1719.00,74.25
22359,22371,25.88,58.98,1.42,1007.00,1040.00,41.29
22373,22390,58.71,73.43,0.76,421.40,456.50,67.60
22393,22403,72.82,93.84,2.32,686.25,723.00,80.39
22485,22499,32.31,72.43,3.21,1590.90,1750.50,49.76
22551,22562,55.82,92.83,4.48,1129.80,1189.50,70.23
22751,22761,28.88,99.28,4.38,2727.60,2910.00,62.09
22779,22795,63.64,89.52,2.81,669.40,703.00,75.66
22856,22866,55.68,77.76,2.89,779.95,827.50,64.35
22889,22902,67.71,89.31,1.64,697.45,742.00,75.13
23134,23144,26.65,65.12,3.63,1442.65,1543.00,44.44
23158,23170,71.54,85.23,3.73,555.35,608.00,78.68
23175,23186,81.23,96.72,1.75,620.40,661.50,90.01
23300,23310,46.33,60.02,1.79,525.90,588.00,51.69
23393,23413,47.15,90.21,2.27,1166.15,1227.50,60.79
23489,23502,30.50,57.89,1.32,690.95,713.00,41.24
23509,23519,49.08,60.19,0.70,359.40,376.50,55.36
23634,23650,66.56,110.51,2.94,965.85,981.00,84.23
23722,23744,51.55,77.78,1.20,686.05,730.00,59.47
23867,23877,66.27,94.31,3.84,1081.55,1208.00,76.03
24163,24175,24.32,70.59,2.89,1729.00,1874.50,41.62
24283,24296,40.88,104.78,3.98,1593.05,1736.00,54.38
24388,24403,72.72,108.22,2.89,875.15,966.50,82.86
24499,24515,54.34,83.75,1.13,840.60,880.50,67.93
24523,24535,62.14,80.82,4.28,790.40,915.50,67.62
24562,24573,65.66,81.53,3.23,537.55,586.00,71.00
24644,24654,105.04,115.25,1.22,381.20,405.50,109.38
24823,24840,52.96,64.72,0.60,286.15,298.00,59.36
25039,25068,42.52,69.21,0.78,330.70,356.50,45.93
25125,25139,34.00,60.14,1.07,797.50,835.00,46.63
25152,25167,53.66,78.20,1.96,653.75,686.00,63.44
25237,25268,39.98,72.33,0.94,458.60,507.50,68.40
25271,25283,72.08,88.15,1.29,463.20,510.00,83.67
25320,25340,45.62,82.81,1.47,741.70,764.50,66.28
25393,25416,29.18,74.96,0.94,976.05,1023.00,42.91
25465,25475,32.92,49.28,1.39,572.20,593.50,41.11
25478,25491,48.85,78.56,1.39,835.75,862.00,64.63
25561,25571,22.64,83.49,3.56,2410.10,2588.00,49.57
25602,25615,58.82,105.03,2.63,1457.50,1523.50,81.11
25722,25737,24.50,65.02,1.36,955.10,1040.00,33.88
25741,25755,63.43,92.67,4.06,867.05,908.00,81.18
25888,25922,23.50,83.82,1.61,1015.25,1031.00,56.28
25954,25967,54.12,71.80,1.00,600.15,637.50,64.06
26199,26215,42.28,62.05,1.23,630.65,674.00,52.05
26316,26327,77.12,89.10,1.90,511.70,554.00,83.25
26354,26366,45.05,89.93,2.15,1314.70,1364.50,72.52
26464,26477,52.91,66.22,1.75,367.60,415.00,63.72
26549,26564,27.40,62.82,1.72,1206.00,1296.00,44.99
26724,26738,26.41,88.95,1.41,1662.55,1831.00,40.64
26876,26887,29.05,98.88,4.08,2722.40,2915.00,60.45
27026,27036,26.45,66.53,2.21,1684.00,1835.50,45.72
27061,27073,61.70,75.65,1.58,565.20,615.00,68.20
27109,27134,96.71,126.31,2.16,701.10,762.00,116.57
27326,27342,53.25,68.52,0.46,321.90,334.50,64.17
27370,27387,43.99,64.04,0.77,527.60,554.00,50.23
27523,27536,55.45,68.96,1.45,509.45,554.00,60.22
27565,27588,48.47,77.05,1.05,587.35,602.50,68.33
27742,27755,47.62,81.03,0.82,904.15,940.00,63.68
27805,27820,24.68,63.97,1.15,925.85,989.00,35.80
27839,27853,60.88,93.30,1.64,721.95,739.50,71.12
27905,27927,25.35,60.27,1.31,561.95,581.00,48.84
27932,27952,58.41,85.25,1.83,622.65,688.50,64.45
27994,28025,35.26,83.76,1.18,717.60,757.50,64.03
28192,28208,21.66,75.83,1.39,1476.40,1550.50,41.86
28216,28240,75.66,103.72,1.37,575.80,593.50,94.33
28296,28315,24.97,78.44,1.61,1165.80,1213.50,59.71
28398,28408,41.07,73.86,2.97,1168.35,1249.50,53.64
28493,28505,34.16,86.22,2.82,1971.25,2161.00,56.03
28591,28601,65.68,78.18,2.73,488.05,535.00,73.96
28792,28816,43.76,75.47,1.37,650.00,678.50,53.03
28898,28909,37.08,56.72,1.28,775.00,832.00,47.20
28927,28939,38.95,82.89,2.49,1521.65,1623.50,56.31
28985,28996,51.51,62.72,1.17,373.10,422.00,59.46
29004,29014,47.37,67.88,2.52,788.90,857.00,60.81
29333,29344,66.43,79.42,2.31,521.75,564.50,72.01
29391,29401,38.46,75.44,2.61,1315.60,1396.00,52.61
29415,29434,71.87,106.81,1.97,847.15,886.00,83.26
29458,29468,54.83,70.30,2.19,402.25,427.00,58.65
29611,29622,39.23,73.65,2.55,1046.80,1091.50,58.21
29776,29788,69.06,102.39,4.04,1307.10,1479.00,80.07
29802,29813,88.35,98.81,2.37,475.60,532.00,92.92
30089,30103,43.19,81.32,1.76,1273.95,1357.50,59.78
30133,30154,65.36,114.69,1.52,1250.70,1354.50,81.81
30472,30482,49.70,60.01,0.60,293.95,317.50,57.07
30512,30524,40.02,84.32,2.86,1858.80,2026.50,61.55
30718,30731,81.55,106.03,3.33,898.40,977.00,91.59
30899,30916,50.63,64.27,0.32,279.30,288.00,60.31
31014,31026,32.05,61.34,2.09,810.85,842.50,42.92
31034,31048,42.05,62.79,1.48,550.10,608.00,57.15
31058,31071,41.83,61.81,1.86,525.45,576.00,46.19
31087,31098,36.65,82.93,4.55,1738.75,1889.50,52.79
31358,31371,26.54,95.69,4.11,2776.80,2983.50,65.84
31595,31606,72.16,122.86,5.63,1421.95,1504.00,86.58
31662,31672,36.38,92.04,3.73,2258.70,2466.00,56.46
31707,31723,64.89,100.88,2.57,809.35,893.50,93.13
31802,31819,52.92,107.80,4.29,1086.95,1164.50,64.90
31917,31939,25.15,128.38,4.04,3456.60,3679.50,71.95
32061,32074,40.71,69.42,1.74,999.65,1074.50,51.45
32085,32103,67.73,117.84,3.66,1567.90,1702.00,89.96
32210,32223,23.01,69.80,2.14,1865.35,2024.50,44.11
32229,32246,67.97,119.45,3.04,1163.15,1172.00,94.50
32286,32300,37.45,56.16,2.58,669.35,752.00,44.93
32305,32316,54.33,65.35,1.33,295.90,305.50,62.08
32320,32331,63.55,83.22,1.95,526.00,551.50,77.65
32389,32408,45.50,64.40,1.31,445.05,483.00,50.34
32603,32618,30.18,56.48,1.40,682.30,754.00,50.47
32795,32808,56.84,120.39,3.62,2123.95,2263.00,96.48
32832,32853,58.00,96.12,2.27,660.05,698.00,67.64
32936,32953,27.56,63.88,0.93,758.45,779.00,51.35
32996,33006,54.88,66.73,0.94,434.75,461.00,61.58
33028,33039,49.86,60.93,0.84,302.05,314.50,56.99
33052,33064,42.02,56.80,0.87,347.35,368.50,46.39
33068,33089,55.38,85.31,0.77,433.75,461.50,60.51
33181,33196,24.69,64.18,2.03,1304.15,1398.50,41.09
33210,33221,72.72,109.59,4.23,1396.25,1526.00,86.68
33280,33296,53.27,68.97,0.70,502.90,539.50,59.69
33301,33313,68.54,78.93,1.77,317.05,322.00,74.48
33363,33392,39.52,83.33,1.51,704.60,732.50,50.26
33490,33505,37.35,56.91,0.63,466.70,507.50,43.89
33509,33525,55.30,74.80,0.77,430.85,449.00,66.69
33599,33612,49.26,69.99,1.79,692.90,756.50,58.10
33655,33667,44.74,82.26,2.98,818.10,879.00,52.38
33706,33716,55.90,67.96,1.61,366.60,417.00,60.34
33825,33838,52.41,142.17,4.04,1980.20,2129.00,123.89
33932,33942,54.94,69.78,2.42,531.75,556.50,62.73
34020,34030,25.42,80.45,3.27,2143.00,2305.00,47.98
34037,34059,81.48,109.00,1.34,724.55,756.50,93.72
34120,34133,29.63,41.29,0.81,343.85,363.50,34.36
34137,34166,40.66,77.85,1.31,710.25,774.00,53.92
34205,34215,31.36,54.38,1.32,907.65,976.50,42.67
34297,34312,68.73,102.48,2.46,849.85,866.50,81.17
34394,34410,48.22,73.62,1.15,780.30,817.50,59.06
34501,34511,24.81,43.90,1.18,774.80,833.00,35.77
34529,34539,27.23,93.81,4.26,2546.70,2736.00,58.58
34635,34645,32.95,95.69,5.97,2750.65,3013.00,63.30
34798,34812,42.07,95.97,2.05,1384.60,1445.50,58.37
34921,34941,74.59,107.34,2.27,663.55,703.00,97.73
35051,35067,25.82,68.53,2.05,870.05,950.00,35.41
35070,35086,66.46,90.30,1.79,666.20,720.50,82.19
35164,35175,28.61,123.15,3.31,3444.20,3650.00,72.85
35256,35285,38.77,69.71,0.76,362.55,373.50,52.72
35357,35371,30.11,58.10,1.55,947.85,1035.00,40.15
35405,35424,38.65,78.14,1.82,863.25,898.50,59.49
35466,35478,40.07,58.98,2.95,501.20,522.50,46.95
35504,35528,51.64,88.59,1.37,608.00,639.50,75.08
35585,35598,29.09,60.50,1.06,1118.35,1184.50,44.10
35651,35670,26.24,90.23,1.96,1962.95,2109.50,51.20
35733,35746,34.33,67.91,2.38,1043.10,1135.50,55.99
35768,35782,41.06,57.54,2.83,592.30,647.50,47.91
35785,35798,56.84,93.57,1.97,1093.15,1138.00,75.36
35875,35885,32.48,56.38,2.50,915.65,981.50,43.45
35919,35931,70.95,82.06,2.34,460.40,503.00,76.66
35939,35959,78.47,94.79,1.46,382.90,404.50,85.78
36054,36078,29.25,79.91,2.37,791.55,832.50,38.91
36090,36107,66.80,85.37,1.74,492.70,523.00,73.77
36230,36243,25.69,54.81,1.34,953.95,998.50,41.44
36281,36295,23.78,78.19,2.15,1685.10,1801.50,46.85
36410,36422,48.67,80.18,3.78,1426.35,1614.00,58.85
36698,36713,30.95,90.17,2.38,1497.35,1619.00,47.41
36767,36780,36.78,90.76,2.95,1572.10,1660.00,71.60
36905,36915,39.94,95.90,5.58,1900.30,2033.50,77.77
36977,36988,34.83,72.21,2.86,1177.60,1259.50,49.30
37006,37016,41.13,119.69,6.82,2857.35,3010.50,81.81
37040,37052,79.87,90.06,1.96,412.10,444.50,86.36
37074,37086,63.16,107.21,2.35,1517.80,1621.00,78.75
37181,37199,21.79,71.95,2.53,1878.35,2013.50,45.80
37219,37233,31.92,108.50,3.55,2240.40,2341.50,62.74
37327,37349,38.96,80.78,2.04,1191.15,1233.00,55.78
37490,37504,35.93,63.24,2.02,574.15,613.00,57.46
37603,37616,34.26,83.76,3.14,1395.90,1501.50,48.16
37703,37715,56.01,88.74,2.42,1016.40,1081.50,77.72
37755,37766,23.23,91.80,5.93,2726.65,2912.50,61.05
37831,37842,51.05,118.20,3.58,2327.95,2500.00,77.20
37872,37883,61.43,105.02,4.69,1600.95,1777.50,76.36
37970,37993,58.55,110.40,2.76,827.40,840.00,82.59
38165,38179,39.73,69.03,1.44,884.20,932.50,50.03
38191,38203,59.59,75.29,1.22,480.20,495.50,67.87
38315,38336,49.21,72.70,0.45,415.95,424.50,59.62
38389,38405,26.04,67.83,1.18,803.45,822.50,54.88
38407,38426,67.67,78.25,0.83,196.25,203.00,75.81
38467,38482,51.91,67.02,0.84,509.30,557.00,61.03
38502,38517,44.34,104.26,1.88,2177.65,2375.50,68.93
38677,38692,48.99,60.22,0.55,344.05,364.00,52.92
38758,38773,40.91,89.17,2.18,1380.90,1447.50,61.35
38811,38822,59.65,89.04,2.77,724.00,757.00,68.02
38962,38982,42.77,63.74,0.77,506.90,542.00,51.17
39016,39036,52.84,77.15,0.77,415.40,425.00,62.17
39041,39053,72.56,84.13,0.77,395.60,425.00,77.78
39095,39109,35.07,59.71,0.74,674.35,730.00,41.69
39122,39132,53.79,86.22,3.18,1207.30,1289.50,65.81
39217,39239,37.53,78.75,2.09,1018.15,1067.50,49.82
39302,39313,51.66,91.67,3.80,1520.75,1650.50,65.45
39459,39472,35.69,95.97,3.37,1861.40,1965.50,61.11
39584,39595,81.73,95.62,1.88,450.10,466.00,89.53
39719,39734,28.23,85.66,2.50,1856.70,2007.00,46.89
39809,39821,76.91,106.07,3.26,669.70,715.00,83.48
39899,39913,43.27,122.59,3.03,2170.75,2363.50,63.12
40058,40071,106.03,117.66,1.45,306.05,320.00,110.64
40408,40419,39.92,58.49,1.13,646.60,679.00,49.16
40422,40437,57.96,78.98,1.66,585.85,637.00,73.62
40504,40523,44.96,65.50,1.43,478.90,512.50,57.47
40569,40580,43.49,57.33,1.26,432.60,451.50,49.17
40618,40631,42.55,81.90,0.82,1111.15,1150.00,59.74
40798,40824,48.98,66.97,0.76,323.30,339.50,54.24
41048,41059,53.61,69.83,0.86,496.65,529.50,58.90
41082,41096,49.95,74.95,2.00,793.10,849.50,59.95
41124,41144,54.22,94.81,2.17,957.10,1045.00,61.93
41179,41189,53.40,71.97,0.88,627.65,659.00,60.89
41299,41322,90.40,112.86,1.33,290.70,307.50,93.54
41463,41475,47.54,73.42,1.53,892.30,940.00,59.61
41521,41531,47.75,70.27,1.56,760.30,800.50,59.07
41665,41685,36.69,100.62,2.26,1314.70,1340.50,57.15
41714,41734,45.27,76.29,1.00,549.20,569.00,68.68
41779,41816,26.50,93.97,1.24,778.20,801.00,67.34
41890,41915,47.27,64.09,0.51,261.90,268.50,51.98
42004,42017,35.97,53.83,0.66,499.60,527.50,41.47
42025,42037,52.02,76.00,1.75,692.20,710.50,64.18
42118,42135,41.50,69.44,0.66,730.25,756.50,58.26
42140,42154,69.13,82.36,0.53,394.55,413.00,74.62
42179,42189,60.68,71.29,2.17,332.80,352.00,64.14
42226,42237,32.06,61.26,2.02,762.50,825.50,39.06
42244,42254,51.82,81.40,1.01,1065.60,1120.50,68.64
42350,42363,58.88,77.85,1.61,508.65,544.50,72.90
42470,42480,25.38,60.48,2.35,1379.60,1467.50,45.03
42500,42524,55.03,101.63,1.31,756.95,803.00,78.30
42567,42581,29.19,80.84,1.47,1236.70,1270.00,48.18
42663,42694,24.23,81.35,1.16,594.15,627.00,75.04
42746,42762,39.22,85.31,1.90,1046.10,1077.00,54.12
42874,42888,24.27,48.49,1.67,942.80,1013.00,35.59
42905,42926,43.53,79.19,1.69,959.60,1020.50,54.73
42974,42990,39.69,97.66,3.08,1519.95,1665.00,55.20
