section,tlv
ResultsVersion,1,2
minTime,1,10
minTravel,1,10
traceTimeStr,1,
indexStart,1,0
indexEnd,1,92759
analyzeCount,1,92760
axleTravelRatio,1,-28.659669822151297
compressionSpeedRatio,1,-36.41047719142379
reboundSpeedRatio,1,-35.65105583788552
section,forkResults
movingCount,1,92758
filterRatio,1,55
timeComp,1,17845
timeReb,1,33810
axleMin,1,22.955000000000002
axleMax,1,147.8675
axleAvg,1,66.27995976872064
axleMovingAvg,1,66.51453047972208
segments,1,2
maxCompressionSpeed,1,3763.15
avgCompressionSpeed,1,912.9585282651066
compressionSpeed95,1,2392.4000000000005
maxReboundSpeed,1,1530.9999999999998
avgReboundSpeed,1,570.6540884718514
reboundSpeed95,1,1044.6499999999994
axleTravelTotal,1,114248.88249999213
totalTravelComp,1,34765.885000000046
totalTravelReb,1,47162.10000000007
histogramLPS,42,20,160.0,0,0,63,3527,4154,8916,13373,16350,13688,10673,7754,5876,3629,2590,1245,660,177,61,9,0,0,0,63,3527,4154,8916,13371,16352,13688,10673,7754,5876,3629,2590,1245,660,177,61,9,0
gforceTotalComp,1,30197.188331446185
gforceTotalReb,1,47690.271328697636
gforceMin,1,-16.0
gforceMax,1,12.24
gforceAbsTotal,1,135131.36619160196
gforceTotalFlat,1,57243.90653145814
travelToForceRatioComp,1,1.1512954324888651
travelToForceRatioReb,1,0.9889249670009795
travelToForceRatioAll,1,0.8454653106814544
vibrationCompression,1,1.692193237962801
vibrationRebound,1,1.4105374542649405
vibrationOverall,1,1.456784887792173
forceBreakdownTable,9,1.5371234921095889,66.36839677265513,41.23312881601019,74.870462809555,33.284796088930044,49.4076766570077,23.592413698335413,0.34680713841482164,9.3591945269821
invalidSamples,1,0
section,ForkStrokeUp
# t1,t2,p1,p2,gforce,slope3,slopeMax,pMaxSpeed
42544,42554,41.13,62.23,1.70,582.90,591.00,52.19
42563,42580,46.05,111.64,3.32,1237.15,1267.00,95.04
42600,42633,84.88,129.50,2.18,524.55,537.00,110.60
42636,42648,64.87,84.89,1.24,647.95,671.50,73.77
42659,42677,38.24,71.39,1.70,621.05,635.00,60.36
42735,42768,56.68,77.31,1.08,311.70,327.00,62.19
42769,42779,46.12,56.71,1.81,386.00,417.50,49.34
42799,42828,31.54,80.77,1.75,796.95,813.00,60.70
42868,42880,87.60,113.26,1.93,547.40,554.00,95.88
42891,42927,54.30,99.52,1.48,699.00,727.50,74.82
42931,42945,48.22,60.04,2.65,339.60,369.00,55.79
43010,43022,54.08,72.45,1.29,472.85,495.50,58.96
43028,43038,46.18,59.99,2.11,467.50,511.00,50.05
43049,43060,42.59,63.00,2.08,506.15,518.00,55.34
43111,43151,50.66,80.68,0.61,400.80,412.50,67.85
43192,43208,57.65,71.29,0.30,285.50,293.00,60.97
43213,43241,29.56,65.82,1.55,667.75,679.00,52.51
43313,43346,46.12,91.40,0.79,381.80,398.00,86.57
43402,43428,59.28,73.57,0.58,288.95,305.00,67.53
43452,43466,58.11,69.11,0.48,227.90,234.50,65.95
43512,43527,32.97,57.43,1.66,476.20,493.00,50.95
43549,43569,28.19,61.05,2.56,519.45,529.50,44.79
43589,43599,64.93,97.70,2.50,1103.15,1137.50,81.55
43626,43640,43.11,83.81,2.37,764.90,771.50,66.79
43648,43687,48.42,103.51,1.57,853.65,883.50,73.97
43692,43709,30.44,52.74,1.98,348.90,361.50,41.61
43721,43757,27.37,68.28,1.49,611.70,630.00,57.83
43786,43802,69.45,122.43,2.39,1282.10,1301.00,98.60
43827,43847,95.43,130.09,2.45,778.20,817.50,120.14
43855,43889,66.47,103.24,0.81,473.10,498.00,88.42
43898,43917,58.72,72.93,0.82,276.20,293.00,64.12
43941,43979,29.47,81.77,0.94,669.85,680.50,50.22
44070,44086,54.68,91.89,3.81,691.35,723.00,73.44
44104,44119,89.51,112.88,1.83,560.65,617.50,94.04
44121,44131,66.24,89.80,3.67,753.25,773.50,76.70
44157,44171,67.63,79.80,1.87,358.95,381.00,72.53
44263,44287,30.82,50.72,1.75,452.30,464.00,44.61
44336,44389,51.51,95.98,0.41,344.15,351.50,81.14
44454,44486,53.68,90.40,1.17,410.70,417.00,63.37
44493,44544,23.72,74.44,2.02,663.25,680.50,65.64
44611,44623,87.69,120.08,3.20,1116.50,1176.50,99.70
44624,44643,44.89,87.70,2.13,858.60,876.00,68.06
44712,44747,31.06,72.78,2.00,593.90,608.00,61.78
44757,44775,54.74,91.29,2.01,886.00,920.50,65.30
44802,44839,27.40,76.37,1.74,771.70,781.00,62.97
44859,44870,66.23,94.44,1.82,963.00,1006.50,78.85
44885,44899,38.45,69.18,3.30,597.55,602.50,47.47
44911,44937,40.16,112.82,2.39,1010.35,1037.50,95.18
44954,44970,78.03,98.18,1.41,361.35,378.00,82.01
44993,45005,45.93,76.54,2.54,733.15,745.00,62.92
45018,45032,54.25,72.47,2.27,587.30,635.00,61.49
45034,45046,43.28,54.30,4.59,348.65,369.50,46.68
45057,45083,80.92,114.10,2.02,616.70,642.50,102.21
45096,45115,68.80,86.78,0.80,577.00,613.00,75.23
45124,45134,53.18,68.81,1.16,515.80,535.00,59.14
45138,45149,40.42,54.23,1.60,404.45,425.00,45.72
45155,45182,30.79,50.10,1.82,418.05,432.00,44.50
45223,45242,49.92,101.28,1.46,969.05,981.50,67.32
45253,45274,44.50,83.98,1.33,609.50,639.50,71.95
45281,45300,45.41,66.94,2.17,409.75,415.00,49.85
45348,45381,68.07,89.56,1.04,339.85,371.50,84.13
45403,45432,34.78,65.89,0.70,320.90,332.00,39.08
45443,45488,26.25,53.21,2.06,413.40,420.00,47.36
45536,45569,51.14,102.44,1.12,627.20,663.50,86.57
45575,45593,37.10,62.22,2.09,403.15,407.50,50.19
45680,45696,50.04,83.91,1.20,794.90,803.00,66.00
45702,45730,33.03,95.56,3.13,1085.50,1108.00,80.08
45744,45769,70.09,112.52,1.25,589.80,603.00,102.43
45787,45818,29.11,87.13,2.58,801.30,813.00,74.94
45835,45847,86.72,113.76,1.70,723.00,778.50,94.73
45868,45901,66.73,119.07,0.84,598.35,615.00,90.35
45902,45970,26.50,66.73,1.60,560.55,576.00,58.55
46066,46082,60.45,82.00,1.75,609.75,634.50,73.43
46084,46121,30.32,60.52,1.59,379.05,385.50,47.61
46165,46181,50.55,90.18,1.96,1004.65,1013.50,68.80
46195,46223,74.37,105.92,1.87,415.40,441.50,82.19
46232,46265,33.44,81.05,1.21,571.10,600.50,59.44
46289,46308,36.49,91.47,2.04,1070.70,1089.00,73.22
46334,46350,35.11,81.08,1.86,924.70,947.50,65.95
46368,46387,30.96,59.54,2.19,522.10,539.50,51.48
46456,46506,76.99,114.35,0.91,315.40,325.00,105.29
46507,46525,60.21,76.99,0.72,458.10,478.50,69.23
46532,46546,54.27,64.31,1.78,245.65,251.50,59.35
46576,46596,56.52,102.53,1.10,814.20,825.00,77.91
46615,46652,44.79,91.82,0.95,864.25,893.50,75.48
46674,46691,33.94,44.36,1.79,219.65,227.00,40.46
46722,46769,40.70,83.16,0.91,383.05,388.00,62.45
46803,46816,51.47,66.11,1.76,357.80,371.00,56.21
46990,47006,39.04,56.80,1.42,442.75,449.50,43.99
47136,47158,58.67,70.29,0.30,182.50,188.50,61.58
47232,47259,53.76,99.14,1.23,763.25,774.50,66.43
47271,47293,41.50,76.97,2.41,547.15,551.50,61.11
47313,47359,48.15,115.46,1.88,640.55,647.00,79.10
47380,47414,62.08,95.22,0.86,630.30,658.50,72.66
47454,47474,81.61,108.09,0.43,529.05,544.50,94.31
47533,47592,60.04,91.54,0.53,266.60,269.00,75.26
47668,47690,70.80,99.16,0.99,394.20,420.00,74.39
47712,47743,66.33,87.45,0.72,318.40,332.50,79.43
47749,47763,56.51,66.59,1.36,291.25,298.00,61.81
47793,47828,58.43,91.69,0.15,351.50,354.50,71.30
47861,47894,33.76,62.26,0.93,358.25,366.50,51.66
48042,48059,63.43,76.08,0.85,317.20,329.50,68.70
48062,48074,44.45,64.09,0.91,548.80,559.00,54.80
48238,48248,44.01,56.65,1.48,446.60,468.50,49.53
48258,48278,44.74,63.59,0.96,380.70,400.50,58.17
48287,48310,31.82,64.70,1.92,450.20,461.00,56.97
48320,48330,45.70,58.12,1.33,401.85,417.00,52.43
48341,48356,31.19,51.16,2.25,417.25,422.50,41.98
48418,48433,85.42,95.48,0.85,317.35,334.00,90.59
48523,48543,69.34,104.64,1.23,1153.50,1528.50,91.00
48590,48622,47.70,72.70,0.48,283.30,298.00,68.20
48754,48777,44.89,65.13,1.15,485.30,527.00,56.71
48815,48843,39.57,76.43,0.74,432.55,457.00,57.69
48871,48882,66.53,79.48,1.52,320.20,344.50,75.91
48884,48909,32.01,66.61,1.48,641.60,650.00,56.01
48994,49023,73.41,105.33,1.37,714.10,769.00,88.77
49026,49042,54.57,73.50,0.93,515.95,542.50,64.59
49062,49076,57.29,70.25,1.81,360.25,388.00,61.71
49080,49094,40.48,58.45,1.57,481.95,498.00,49.27
49123,49157,38.67,65.70,0.47,387.75,403.50,47.48
49193,49215,77.42,90.45,0.60,275.70,292.50,84.75
49268,49293,28.85,88.70,1.22,996.90,1003.50,66.10
49397,49438,32.05,85.32,1.09,501.75,505.50,48.33
49502,49512,92.23,103.19,1.08,424.50,451.50,97.37
49519,49533,86.44,98.85,0.89,366.20,386.00,94.07
49546,49577,53.98,86.06,0.52,585.40,601.00,69.47
49581,49601,30.41,54.85,1.44,407.40,412.50,44.50
49619,49631,54.42,72.70,1.87,497.90,510.50,62.86
49642,49665,46.75,57.22,1.10,201.15,210.00,53.36
49681,49700,61.75,77.59,0.85,375.30,385.50,69.49
49703,49723,47.03,62.03,1.20,328.60,356.50,58.95
49752,49780,29.98,80.84,1.54,864.30,886.50,66.64
49802,49819,48.41,78.56,1.46,567.05,581.00,69.35
49848,49862,49.97,74.64,1.17,477.60,498.00,69.16
49923,49935,61.68,81.94,1.94,642.85,671.50,72.09
49941,49952,56.02,74.06,2.70,603.30,625.50,65.68
50040,50087,26.25,90.79,1.15,892.90,901.00,64.87
50142,50154,35.98,55.39,2.18,424.65,432.00,46.18
50190,50216,49.53,106.59,1.38,815.40,844.50,71.07
50303,50319,67.82,85.21,1.13,460.90,500.50,78.56
50367,50401,62.53,97.00,0.73,405.20,425.00,69.82
50436,50488,25.12,88.84,2.21,903.90,910.50,73.48
50565,50599,58.43,120.03,1.19,670.40,705.50,72.49
50618,50630,36.44,63.34,2.24,649.05,661.50,49.26
50640,50653,55.19,67.50,1.17,350.75,378.50,60.35
50691,50717,53.41,75.36,1.15,349.25,378.50,66.79
50737,50752,45.98,92.90,2.28,946.85,974.00,78.63
50763,50782,43.10,68.62,1.01,609.50,632.00,51.72
50945,50955,57.66,81.20,1.78,723.70,742.00,68.69
50990,51002,53.41,66.46,0.78,417.00,444.00,61.21
51062,51075,54.26,79.50,1.91,547.00,571.00,72.10
51153,51186,29.05,60.34,1.66,572.10,588.00,50.34
51288,51305,37.06,88.71,2.45,898.90,908.50,73.35
51314,51341,35.80,97.20,1.78,1088.45,1095.50,70.47
51355,51376,74.10,133.86,2.82,1058.90,1133.00,121.15
51402,51423,40.59,70.95,1.82,511.05,525.00,56.59
51473,51495,58.32,74.50,0.97,249.55,271.00,60.93
51499,51519,31.66,62.86,2.38,536.25,544.50,53.28
51528,51539,65.30,87.22,1.38,637.55,671.00,75.18
51542,51554,48.73,66.81,1.15,505.30,544.00,61.77
51578,51600,50.95,104.88,2.61,962.50,974.50,73.16
51611,51625,41.87,79.16,2.36,715.95,732.00,68.53
51646,51658,46.11,83.24,2.10,904.20,925.50,66.39
51730,51741,51.75,85.78,3.93,869.15,884.00,68.75
51778,51791,45.77,84.39,2.73,794.60,825.50,72.10
51799,51810,65.94,101.31,4.30,903.80,950.00,90.48
51832,51845,57.79,76.51,1.63,584.10,618.00,64.37
51857,51871,37.16,70.51,2.66,693.95,713.00,60.30
51938,51949,72.23,104.43,5.29,1013.05,1084.00,80.39
51966,51977,68.70,110.26,4.24,1078.15,1091.50,89.25
51991,52010,42.95,98.58,2.04,817.30,827.50,67.53
52035,52046,74.13,101.67,1.96,857.95,874.00,85.20
52062,52075,72.95,95.93,2.50,731.40,808.50,87.14
52155,52167,57.93,70.10,0.94,432.40,473.50,61.89
52172,52188,50.08,63.84,0.87,338.80,380.50,52.42
52211,52252,28.66,64.73,2.01,577.50,592.50,56.66
52311,52324,100.06,112.44,2.18,387.95,437.00,103.57
52327,52356,49.73,101.49,2.57,848.95,901.00,82.66
52382,52393,83.28,114.03,1.91,968.45,989.00,95.82
52475,52485,76.19,104.96,1.66,1014.75,1074.00,86.30
52502,52512,63.81,80.00,1.32,610.75,644.50,71.56
52513,52527,48.53,63.84,1.68,410.40,436.50,55.02
52545,52583,36.00,81.02,1.57,624.30,637.50,57.47
52614,52634,60.94,78.70,1.42,372.20,398.00,75.21
52638,52652,40.36,64.74,3.15,482.05,493.00,56.04
52673,52693,58.12,79.98,1.77,261.50,293.00,78.00
52708,52723,61.80,80.06,1.73,423.10,439.00,66.97
52728,52738,41.02,67.95,2.56,670.30,694.00,47.88
52802,52839,31.35,93.65,1.51,954.45,969.00,65.89
52890,52912,31.10,95.79,1.72,1157.10,1171.50,72.73
52970,52983,88.41,101.52,2.24,454.60,488.50,93.84
52988,53017,30.59,89.44,1.35,1048.80,1069.50,68.12
53071,53097,64.26,110.89,1.65,868.55,900.50,95.78
53120,53133,59.11,71.82,1.97,366.50,381.50,67.08
53243,53281,33.60,122.49,2.05,972.45,1023.00,108.09
53293,53310,32.16,49.02,1.42,361.35,378.00,45.08
53396,53417,38.80,63.74,1.32,386.30,398.00,45.28
53436,53450,35.84,51.80,1.39,420.55,434.50,46.03
53590,53601,81.35,97.43,1.66,527.20,554.50,86.94
53614,53636,41.66,112.04,1.83,1071.15,1081.50,87.23
53720,53751,71.97,89.64,0.58,313.55,324.50,83.25
53754,53778,56.94,72.01,0.81,316.05,327.00,65.63
53900,53916,45.50,61.81,0.87,375.15,388.50,56.44
53946,53975,56.80,75.61,0.84,282.45,300.00,70.30
54016,54034,44.70,72.71,1.01,486.90,490.50,60.37
54067,54088,56.66,79.50,1.17,338.05,356.50,61.15
54092,54103,42.34,56.84,1.51,438.75,447.00,48.68
54171,54185,42.72,72.44,3.43,653.50,667.00,60.26
54198,54215,67.68,107.57,2.43,760.45,791.50,93.99
54236,54268,33.78,76.74,1.66,486.35,518.00,69.96
54327,54339,98.12,113.24,1.72,319.40,351.50,110.54
54345,54357,91.83,103.20,1.97,368.00,405.50,95.47
54362,54387,50.92,92.73,1.24,648.35,674.00,62.03
54438,54452,55.85,72.68,1.28,591.25,617.50,64.43
54522,54557,46.12,71.27,0.49,263.25,271.50,63.61
54682,54698,52.69,72.87,1.91,453.05,471.50,59.63
54716,54729,55.62,70.84,1.12,367.55,371.00,63.14
54778,54789,56.59,69.72,2.06,380.55,393.00,63.61
54801,54817,65.56,84.59,1.13,428.40,490.50,69.30
54864,54892,59.62,121.25,1.10,1073.10,1093.50,84.99
54908,54918,54.19,80.05,2.53,787.45,808.00,67.39
55005,55029,77.37,107.46,0.97,710.10,766.50,98.75
55047,55095,30.36,87.34,0.99,510.05,522.50,52.89
55104,55131,29.55,57.05,2.32,390.15,400.50,51.07
55158,55178,45.63,108.05,1.83,1130.95,1147.00,85.88
55201,55237,35.08,131.14,1.65,1168.25,1196.00,84.27
55298,55330,52.79,101.64,1.18,641.95,683.50,93.91
55352,55376,39.81,66.22,1.78,370.90,418.00,63.75
55529,55547,55.55,85.80,2.00,706.95,720.00,69.67
55566,55577,63.81,87.87,1.83,805.45,847.00,76.77
55608,55628,30.72,88.36,1.65,966.30,976.50,63.42
55678,55689,36.13,67.84,2.46,754.40,764.00,57.00
55708,55739,98.82,113.14,2.26,180.15,190.50,104.50
55745,55764,36.92,106.06,2.38,1165.80,1182.00,84.59
55776,55787,59.73,69.82,1.75,262.35,288.00,67.33
55796,55821,62.31,79.70,1.12,391.70,420.50,72.66
55831,55847,56.28,77.63,1.15,453.35,476.00,67.73
55877,55889,57.02,67.11,1.31,295.35,319.50,63.25
55911,55928,71.50,84.41,0.63,256.15,263.50,79.21
56015,56029,52.85,77.45,1.17,571.05,591.00,66.15
56054,56077,56.03,72.08,1.05,319.40,348.50,67.21
56117,56141,30.83,58.13,1.53,490.40,503.00,50.73
56149,56174,29.40,62.55,1.83,727.20,750.00,50.39
56183,56195,49.81,79.55,2.89,722.55,732.00,65.14
56250,56264,65.55,95.27,1.97,862.15,898.00,74.42
56284,56303,43.34,86.00,2.09,858.45,879.00,65.67
56319,56351,39.21,90.05,2.03,667.25,698.00,59.68
56370,56386,53.13,76.25,1.37,624.25,649.00,63.09
56436,56458,74.15,91.24,0.76,301.50,334.50,88.57
56463,56489,35.33,77.56,1.17,782.40,793.50,55.25
56562,56572,38.63,53.49,2.02,424.50,435.00,45.65
56579,56590,50.54,80.62,2.11,813.85,842.50,70.35
56656,56667,65.00,107.36,3.66,1025.45,1040.00,87.70
56673,56683,53.55,80.65,3.34,806.95,830.50,67.81
56703,56728,45.14,92.10,2.03,678.50,698.00,61.81
56750,56772,73.02,101.28,2.20,707.80,757.00,79.74
56788,56799,49.72,83.68,2.86,967.50,996.00,64.10
56804,56828,33.27,60.91,2.77,490.85,507.50,54.79
56868,56879,66.68,91.81,2.33,716.65,757.00,72.70
56902,56915,84.58,110.53,2.78,881.70,964.50,103.27
56960,56970,69.79,91.84,1.96,766.20,820.50,76.39
56983,56996,52.13,89.33,2.92,797.05,808.00,62.22
57019,57042,37.28,108.05,2.50,1065.05,1079.00,83.60
57056,57080,39.73,98.92,1.95,991.25,1028.00,73.71
57123,57133,60.06,81.39,2.12,572.95,610.00,64.66
57171,57184,52.09,96.73,2.26,959.70,969.00,80.92
57205,57224,33.08,78.25,1.72,791.65,803.50,58.93
57234,57250,39.62,80.20,2.28,831.80,852.50,64.52
57265,57275,50.31,82.23,3.82,828.80,842.00,60.70
57292,57303,72.69,108.59,3.18,984.95,1001.00,91.67
57309,57320,69.05,95.01,2.67,853.35,903.00,85.88
57326,57347,47.20,73.69,2.78,588.05,635.00,62.70
57373,57401,41.88,97.10,2.48,679.10,698.00,63.13
57409,57428,62.23,108.28,2.16,962.10,988.50,72.14
57476,57486,101.65,129.93,3.04,860.50,910.00,110.35
57519,57537,71.98,114.07,2.98,1119.05,1133.00,88.74
57547,57569,59.64,100.00,1.44,667.40,705.50,66.10
57632,57644,106.54,116.92,1.72,337.50,342.00,111.43
57683,57704,78.66,109.25,0.81,460.05,471.00,86.16
57780,57804,61.37,83.04,0.45,337.90,341.50,69.34
57854,57873,49.04,67.07,0.86,277.80,288.00,59.53
57894,57936,36.60,73.61,1.04,466.90,473.50,49.57
57945,57957,91.02,111.71,2.08,454.25,483.50,95.01
58030,58061,115.60,129.80,1.51,267.65,281.00,121.53
58066,58111,61.16,115.94,0.68,605.65,644.50,67.76
58117,58134,45.71,66.59,1.10,440.05,446.50,52.00
58174,58193,68.03,85.22,0.87,372.65,386.00,80.18
58283,58305,71.47,87.13,1.33,351.20,371.00,75.92
58312,58380,28.24,78.25,1.89,663.50,693.50,65.48
58388,58405,64.53,80.13,2.14,385.85,437.00,76.00
58426,58477,32.88,123.45,1.80,914.45,962.00,110.70
58542,58580,30.68,113.46,0.89,884.05,890.50,71.04
58627,58669,30.44,103.13,1.33,820.80,840.00,68.71
58708,58731,44.90,78.37,0.97,483.80,503.00,66.74
58757,58770,48.28,63.94,2.06,461.95,481.00,54.72
58795,58823,51.84,78.45,0.75,393.55,410.50,71.78
58893,58912,66.38,83.23,1.47,470.55,493.50,73.03
58913,58929,38.40,66.41,1.63,579.55,593.50,56.49
58996,59008,36.06,48.67,1.47,319.90,329.50,44.08
59042,59057,71.84,85.32,0.39,310.95,345.00,74.20
59074,59085,63.95,83.61,1.15,600.85,625.00,74.16
59115,59151,31.66,61.61,1.42,439.05,444.00,47.45
59202,59225,51.70,110.73,2.05,892.60,920.50,72.38
59245,59263,37.25,90.70,2.01,953.15,962.00,64.36
59296,59312,33.89,59.79,1.59,548.45,569.00,52.18
59336,59357,44.09,77.66,1.10,663.25,680.50,55.63
59429,59494,29.66,77.21,0.69,363.05,378.50,43.71
59529,59553,69.39,88.25,0.69,329.15,339.50,77.85
59577,59600,35.44,71.29,0.75,507.75,513.00,51.66
59670,59687,33.88,67.34,1.71,606.00,610.50,53.14
59694,59729,27.13,51.17,1.35,358.25,366.50,42.86
59779,59795,78.11,105.50,2.17,848.15,915.50,87.33
59797,59813,59.54,78.67,1.80,525.00,556.50,64.73
59827,59851,62.77,87.81,1.52,550.95,571.50,69.49
59855,59871,53.02,64.45,0.79,244.70,258.50,62.04
59877,59899,32.00,56.33,1.88,482.40,493.50,48.43
59916,59931,43.16,98.31,2.82,1112.60,1122.50,75.74
59957,59970,60.87,91.73,1.92,918.50,947.00,79.16
59981,60013,30.64,71.81,1.80,638.55,646.50,51.62
60029,60055,40.47,122.38,1.99,1181.05,1220.50,102.52
60075,60091,87.29,112.94,2.16,559.95,576.00,104.85
60109,60144,50.63,99.97,1.25,864.45,903.00,84.16
60150,60163,34.55,67.42,1.52,798.55,815.50,50.76
60170,60184,34.11,44.72,1.41,323.40,334.50,40.10
60216,60233,72.60,94.80,1.37,597.25,632.50,88.21
60240,60269,81.37,116.03,1.97,542.80,554.50,104.38
60301,60324,22.96,102.62,1.31,1464.70,1484.50,66.64
60455,60473,79.36,102.20,1.84,600.40,629.50,94.93
60503,60529,45.46,128.22,1.13,1155.75,1186.50,108.45
60538,60563,31.28,49.20,0.99,243.40,251.50,44.72
60637,60686,56.11,87.25,0.48,322.40,332.00,73.67
60840,60861,57.26,87.85,0.54,465.25,476.50,79.80
60862,60875,46.46,57.28,1.30,301.70,309.50,51.29
60886,60915,28.64,47.76,1.16,280.90,290.50,37.30
60928,60939,45.90,57.40,1.71,309.15,322.50,53.15
61007,61030,53.10,74.59,1.15,508.45,527.50,62.99
61095,61108,46.16,56.55,0.51,296.85,322.50,49.21
61128,61157,45.27,77.31,1.00,400.05,405.00,51.14
61185,61211,37.45,81.95,1.76,613.50,642.00,69.45
61234,61246,44.28,72.98,2.30,725.85,730.50,52.53
61252,61262,54.11,73.91,2.58,500.80,520.00,59.56
61283,61306,38.08,86.09,2.68,721.70,755.00,67.28
61342,61371,33.01,67.06,3.50,461.40,498.00,59.30
61388,61398,83.49,121.12,2.69,1199.00,1230.50,99.33
61439,61450,67.52,107.59,1.72,965.65,1013.50,76.26
61461,61484,58.12,130.10,3.70,955.85,981.50,92.71
61491,61507,47.05,107.11,4.05,1244.70,1299.00,88.30
61571,61596,45.68,95.61,1.21,722.50,749.50,77.48
61616,61628,74.07,99.66,1.75,696.20,755.00,81.76
61646,61659,51.26,95.02,2.55,939.80,954.50,64.78
61719,61737,68.24,92.66,1.38,478.20,498.00,79.53
61798,61817,72.72,112.98,1.37,1066.60,1099.00,85.50
61822,61844,31.13,83.54,1.23,808.15,823.00,59.68
61893,61921,48.84,118.59,2.17,971.25,1045.50,104.83
61972,62047,28.51,108.32,1.47,917.95,940.00,73.03
62134,62152,36.75,82.50,2.16,678.70,698.50,72.83
62175,62211,29.75,74.54,1.34,617.50,652.00,67.77
62233,62243,57.27,76.81,1.75,631.20,649.50,67.52
62270,62296,43.94,80.32,1.41,567.75,571.50,53.32
62323,62343,43.69,68.84,0.82,362.75,366.50,63.63
62365,62422,25.66,66.84,1.45,550.45,574.00,56.77
62439,62451,60.28,98.00,3.49,1033.00,1072.00,78.78
62473,62485,83.99,129.31,2.83,1248.70,1294.00,98.27
62487,62505,41.38,84.10,2.54,839.70,867.00,72.05
62532,62547,41.42,81.29,2.62,772.15,784.00,70.54
62568,62582,56.40,97.33,1.44,950.50,986.50,79.77
62604,62617,55.40,87.72,1.76,905.35,959.50,78.98
62624,62646,43.83,93.39,3.16,847.30,862.00,59.12
62653,62666,52.42,101.09,4.33,1080.45,1132.50,88.17
62733,62753,40.30,89.35,2.68,921.75,957.00,70.93
62774,62787,42.51,69.92,1.65,704.90,720.50,55.43
62798,62813,42.39,67.62,1.88,700.85,725.00,56.59
62836,62863,34.22,85.15,1.79,899.80,913.00,64.83
62885,62897,57.78,94.84,2.34,901.95,925.50,73.30
62930,62945,63.43,108.31,3.03,966.40,1006.00,73.41
62956,62967,87.36,102.78,1.32,402.20,417.50,92.55
62970,62981,68.52,87.66,3.24,693.80,729.50,77.51
62988,63004,55.31,81.48,2.33,531.40,566.50,62.64
63008,63024,34.47,56.16,2.10,441.35,453.50,44.65
63032,63058,33.07,65.61,1.94,687.00,712.50,51.93
63078,63094,80.62,109.31,1.68,816.40,854.50,91.51
63114,63133,51.71,85.48,2.75,701.60,725.00,60.69
63179,63195,48.80,74.26,1.17,633.20,654.50,62.39
63205,63232,37.26,70.76,1.38,677.20,706.00,57.03
63244,63259,49.06,68.94,2.04,370.10,398.00,53.12
63380,63400,33.98,64.82,1.07,528.70,544.00,52.37
63413,63448,28.20,59.33,2.10,491.90,503.00,51.73
63456,63483,45.27,94.29,2.59,1043.05,1076.50,76.26
63494,63505,56.31,79.58,1.07,587.95,613.00,63.09
63521,63537,37.41,50.15,1.57,320.00,344.00,42.64
63592,63645,33.91,102.96,1.54,716.60,779.00,95.16
63656,63677,34.00,69.55,2.14,695.10,712.50,59.73
63712,63734,65.80,90.55,2.81,493.90,517.00,80.61
63741,63760,32.87,75.36,2.45,712.45,730.00,52.92
63768,63783,37.26,85.92,2.93,1051.45,1079.50,69.10
63858,63872,43.05,77.31,3.56,700.65,708.00,59.89
63882,63892,70.09,100.91,2.07,902.55,910.50,83.87
63901,63911,114.00,129.73,1.75,657.30,724.50,120.03
63914,63928,59.78,114.17,3.31,1181.20,1193.50,89.42
63955,63970,44.71,100.13,2.85,1086.40,1099.00,78.90
63994,64011,54.13,110.20,2.72,1176.00,1206.00,86.23
64033,64056,52.88,109.78,2.20,894.80,911.00,73.01
64066,64081,81.61,124.25,3.84,1128.35,1149.50,98.98
64087,64099,109.45,120.27,2.23,276.70,298.00,113.01
64111,64127,67.50,115.84,3.13,838.30,854.50,78.89
64157,64173,88.16,104.27,0.93,412.40,452.00,100.25
64217,64254,30.72,91.02,2.07,795.00,801.00,72.01
64272,64294,34.89,90.27,1.95,982.90,1010.50,73.14
64319,64344,55.50,128.66,1.58,1100.00,1125.50,89.95
64366,64381,58.21,85.73,1.00,587.30,618.50,76.87
64392,64404,60.23,73.05,1.33,427.20,454.50,68.11
64431,64467,35.78,71.53,1.31,403.60,419.50,64.68
64482,64504,55.40,78.96,1.09,371.25,408.00,74.32
64508,64530,33.72,58.91,1.96,548.60,566.00,49.27
64548,64564,32.46,52.21,2.92,381.80,398.00,46.49
64579,64605,88.79,133.84,1.26,869.30,908.00,103.28
64626,64689,35.24,95.98,0.99,421.65,435.00,59.86
64702,64714,55.33,79.45,1.91,605.05,610.00,67.90
64733,64745,40.43,53.17,3.40,311.65,317.50,44.90
64784,64817,36.67,92.02,2.03,897.05,911.00,75.05
64837,64857,37.20,103.77,2.33,1173.50,1196.00,82.76
64880,64899,84.13,102.08,2.40,438.00,505.50,97.39
64912,64953,34.43,87.02,1.25,544.80,556.50,66.01
64962,64992,32.93,80.73,1.22,891.95,915.50,62.20
65012,65029,43.62,85.74,2.04,806.35,835.00,66.34
65041,65080,34.50,103.69,1.67,964.20,984.00,66.62
65089,65106,64.26,90.53,2.26,522.15,580.50,68.75
65107,65119,43.90,64.27,1.74,433.95,444.00,57.55
65166,65179,40.50,65.30,2.87,574.70,603.50,58.49
65212,65225,51.21,104.22,4.01,1017.60,1042.50,73.89
65234,65244,60.19,84.55,3.04,710.90,720.50,72.72
65261,65284,31.52,65.78,2.06,563.35,569.50,55.44
