section,tlv
ResultsVersion,1,2
minTime,1,10
minTravel,1,10
traceTimeStr,1,
indexStart,1,0
indexEnd,1,101239
analyzeCount,1,101240
axleTravelRatio,1,-37.31052925235384
compressionSpeedRatio,1,-38.276561678137526
reboundSpeedRatio,1,-38.03337511434489
section,forkResults
movingCount,1,101237
filterRatio,1,52
timeComp,1,19131
timeReb,1,34343
axleMin,1,11.75
axleMax,1,147.6475
axleAvg,1,53.633706067130866
axleMovingAvg,1,54.889196935167725
segments,1,3
maxCompressionSpeed,1,3712.2
avgCompressionSpeed,1,926.0875466417908
compressionSpeed95,1,2392.2499999999995
maxReboundSpeed,1,1815.3500000000001
avgReboundSpeed,1,587.4165140614791
reboundSpeed95,1,1087.2999999999995
axleTravelTotal,1,121816.7924999854
totalTravelComp,1,37630.02749999995
totalTravelReb,1,49733.44750000002
histogramLPS,42,20,160.0,0,3849,4690,7811,11914,15487,15688,12424,9436,6860,5163,3514,2195,1204,604,274,66,46,9,0,0,3849,4690,7810,11915,15487,15688,12424,9436,6860,5163,3514,2195,1204,604,274,66,46,9,0
gforceTotalComp,1,30139.350877669753
gforceTotalReb,1,45801.44948920284
gforceMin,1,-16.0
gforceMax,1,12.24
gforceAbsTotal,1,134882.3680225994
gforceTotalFlat,1,58941.56765572681
travelToForceRatioComp,1,1.2485347694691076
travelToForceRatioReb,1,1.085848767989845
travelToForceRatioAll,1,0.9031335547102429
vibrationCompression,1,1.5754195221195835
vibrationRebound,1,1.333647307725092
vibrationOverall,1,1.3323031215191565
forceBreakdownTable,9,8.832265298721275,82.67106121998499,53.36595292636187,75.41982137981259,17.196560128842126,40.30418200809121,15.74791332146613,0.13237865117286002,6.329865065546925
invalidSamples,1,0
section,ForkStrokeUp
# t1,t2,p1,p2,gforce,slope3,slopeMax,pMaxSpeed
2873,2909,35.52,127.43,1.90,992.70,1018.50,55.36
3069,3081,59.39,114.19,4.57,1244.75,1367.00,71.49
3142,3158,29.59,47.23,0.82,549.55,601.00,36.03
3159,3178,47.13,82.01,1.27,845.20,901.00,57.31
3179,3192,81.98,101.34,1.98,657.15,727.50,89.03
3287,3300,49.39,90.50,1.52,1298.85,1357.50,69.19
3316,3331,93.39,121.75,2.33,948.95,993.50,108.97
3469,3479,20.68,66.02,2.81,1760.10,1882.50,44.09
3516,3529,43.93,92.14,1.71,1317.90,1416.00,58.63
3584,3597,26.23,40.99,0.55,368.05,383.50,35.98
3600,3622,40.51,74.21,1.75,402.95,425.00,45.51
3624,3635,73.91,109.48,3.11,1059.95,1097.00,91.81
3684,3721,39.83,102.27,1.02,637.95,654.00,57.27
3722,3739,102.25,116.56,2.20,531.75,564.00,109.46
3835,3855,21.20,77.30,2.45,1551.10,1633.00,40.71
3880,3908,29.50,91.32,2.07,922.05,972.00,54.24
3975,3985,24.23,71.06,3.76,1865.25,2019.00,42.70
4051,4061,48.61,93.24,4.30,1715.60,1892.00,62.09
4177,4188,54.13,71.92,2.85,669.80,768.50,59.75
4252,4264,66.69,84.21,1.87,514.75,547.00,73.28
4314,4326,28.02,55.66,1.53,1066.70,1145.00,42.19
4344,4360,35.18,100.78,1.19,1427.95,1519.00,50.49
4468,4483,58.89,83.39,1.12,599.65,613.00,71.45
4611,4642,29.59,97.71,1.45,849.55,944.50,55.27
4691,4704,51.67,72.86,0.90,493.50,501.00,61.95
4821,4840,27.10,66.51,0.83,1033.30,1111.00,53.58
4858,4868,71.97,89.80,1.84,645.10,695.50,79.04
4929,4940,42.82,56.98,1.07,495.35,522.50,49.50
4943,4953,56.39,86.14,1.27,1121.70,1206.00,68.85
5108,5123,21.01,77.26,2.76,1992.55,2158.00,39.96
5139,5151,69.48,102.91,3.57,973.55,1013.00,89.02
5225,5246,38.41,90.70,2.76,1158.85,1231.00,50.64
5335,5360,51.65,76.54,1.22,521.50,578.50,59.91
5363,5384,75.05,111.61,2.62,976.15,1018.00,97.05
5539,5552,21.28,62.32,1.84,1457.15,1557.50,41.07
5570,5591,43.50,82.11,1.51,814.75,847.00,53.78
5699,5715,77.15,108.18,2.86,904.10,962.00,89.06
5751,5783,44.62,87.53,1.61,572.90,581.00,66.86
5892,5905,21.04,54.91,1.35,1295.60,1406.00,41.74
6113,6123,24.93,75.62,4.76,1959.75,2109.00,50.77
6343,6357,38.19,88.73,2.33,1393.40,1526.00,51.25
6447,6468,37.39,98.92,1.97,1021.60,1069.00,56.57
6685,6699,20.88,90.17,4.37,2312.00,2519.00,47.36
6772,6791,51.32,89.67,2.69,1133.10,1218.00,62.17
6847,6887,38.59,67.21,0.56,304.45,325.00,60.51
7008,7027,46.38,71.36,0.77,465.50,503.00,67.13
7060,7092,68.40,106.16,1.43,492.55,500.50,84.78
7213,7230,28.54,60.47,0.80,744.90,778.50,51.00
7232,7244,60.19,76.81,1.76,511.25,534.50,67.30
7326,7336,60.19,76.58,1.17,576.90,607.50,70.24
7492,7530,39.35,108.87,0.82,1028.65,1072.00,91.97
7617,7659,26.80,65.70,0.50,414.80,456.50,61.50
7738,7769,26.39,78.69,0.70,525.15,529.50,50.02
7802,7822,43.78,56.66,0.54,270.70,283.00,47.40
7830,7843,54.46,71.06,0.47,494.10,517.50,64.28
7932,7946,42.81,55.83,0.26,319.00,325.00,48.23
8021,8035,32.41,50.41,0.55,548.60,576.50,38.96
8081,8093,78.28,98.60,2.37,458.30,503.00,82.06
8168,8192,26.43,97.59,1.20,1148.45,1172.00,63.01
8228,8238,25.73,69.93,2.27,1475.15,1529.00,47.53
8260,8283,28.34,104.48,3.19,1251.65,1331.00,42.87
8351,8365,32.18,48.81,1.30,429.25,458.50,42.99
8388,8413,42.16,112.63,1.91,1208.50,1240.00,64.76
8504,8549,26.43,48.90,0.49,423.40,434.50,40.47
8591,8615,34.48,68.88,0.78,619.50,649.50,43.92
8717,8731,28.63,98.53,1.44,1563.25,1660.00,48.73
8863,8885,25.54,47.48,0.89,359.10,388.50,34.49
8888,8903,46.78,63.07,1.55,634.35,688.50,53.84
8912,8924,54.30,88.85,1.76,1102.75,1162.00,67.38
9285,9300,46.27,64.62,1.36,417.45,439.50,52.04
9458,9477,54.99,100.92,5.02,987.10,1045.00,77.68
9526,9542,28.98,72.24,1.79,1014.50,1074.50,40.97
9553,9567,46.32,68.33,1.40,696.40,761.50,61.50
9706,9729,35.88,88.62,2.07,1002.35,1059.50,50.02
9769,9783,67.91,94.47,1.02,971.75,1059.50,85.76
9850,9867,59.06,93.41,1.50,549.25,596.50,87.77
10046,10070,45.95,103.62,0.82,801.95,825.50,78.62
10155,10174,22.50,117.84,3.21,2132.20,2212.00,60.87
10221,10236,35.36,60.49,0.30,480.20,495.50,53.32
10269,10279,25.18,78.47,1.42,1802.10,1879.50,54.48
10317,10336,47.09,69.32,0.48,422.90,440.00,53.58
10343,10353,67.89,78.67,0.98,404.05,430.00,73.04
10383,10415,29.80,69.80,0.44,542.45,561.50,40.58
10499,10538,42.26,54.72,0.15,119.15,122.00,46.17
10637,10657,26.93,73.77,1.13,705.20,717.50,60.14
10804,10830,45.74,74.15,0.33,386.30,398.00,53.06
10918,10951,44.80,74.39,0.30,450.20,468.50,68.18
11136,11173,45.50,79.45,0.88,418.55,440.00,63.87
11215,11248,34.26,87.96,0.97,638.35,656.50,45.65
11316,11347,48.71,79.18,0.75,405.30,436.50,63.73
11357,11367,58.15,69.49,2.04,435.35,464.00,64.97
11420,11436,38.84,70.10,0.78,806.85,840.00,50.33
11473,11496,44.71,59.44,1.07,286.00,298.00,51.51
11619,11651,25.41,81.18,1.31,1283.25,1384.50,56.57
11655,11680,80.97,94.04,1.42,252.50,261.50,86.51
11772,11803,29.67,95.73,0.61,671.30,686.00,54.30
11833,11848,20.15,40.08,1.34,735.90,781.50,31.38
11893,11903,42.51,77.54,4.25,1370.60,1487.00,56.03
12006,12018,42.66,59.05,0.54,516.60,537.00,49.85
12023,12033,52.85,65.22,1.64,458.60,483.50,59.24
12046,12056,69.42,79.66,1.08,368.80,391.00,74.59
12115,12144,46.59,101.98,0.95,621.50,627.50,85.25
12166,12180,14.20,26.54,2.09,326.55,334.50,20.92
12206,12217,16.05,55.67,3.04,1301.00,1359.50,35.35
12238,12253,65.41,94.44,2.86,828.65,896.00,75.79
12283,12296,45.65,57.65,1.00,317.05,329.50,49.46
12345,12360,34.55,48.48,0.62,514.90,544.00,41.19
12454,12473,37.82,64.80,1.40,560.20,613.00,57.37
12492,12505,26.01,72.04,2.58,1431.55,1535.50,41.23
12564,12575,29.00,83.19,4.17,1925.95,2099.50,47.44
12627,12639,48.94,70.79,1.80,626.20,647.50,59.22
12657,12676,41.80,86.94,1.85,950.50,986.50,68.24
12745,12756,22.55,50.15,4.05,734.70,786.00,31.40
12777,12787,25.84,58.31,2.73,1154.35,1208.50,41.57
12894,12913,38.73,69.54,0.60,501.60,517.50,58.98
12950,12966,23.91,53.39,1.65,904.15,932.50,37.44
12986,13003,33.32,72.92,2.03,1042.75,1111.00,44.58
13053,13065,36.52,56.99,2.11,621.85,652.00,46.73
13123,13148,41.78,60.60,0.78,382.30,395.50,55.13
13254,13303,39.31,63.68,0.27,199.55,207.50,47.68
13378,13412,39.18,67.51,0.39,316.45,329.50,63.35
13489,13511,39.18,53.50,0.34,324.65,339.50,47.80
13514,13542,53.36,64.18,0.39,235.30,251.50,55.95
13617,13652,45.92,72.98,0.36,347.70,369.00,67.38
13740,13767,47.88,61.64,0.33,219.55,232.00,50.57
13819,13855,38.01,70.45,0.34,356.75,359.00,50.01
13908,13928,36.42,49.44,0.35,279.80,300.50,46.04
13929,13948,49.43,73.02,0.94,565.95,583.50,61.13
13990,14017,26.96,46.70,0.70,296.45,312.50,30.29
14018,14029,46.69,61.53,0.86,478.45,500.50,55.86
14045,14058,37.97,92.95,2.70,1587.70,1709.50,52.45
14097,14115,54.68,69.95,0.88,269.45,278.00,64.96
14278,14303,42.40,73.31,0.74,703.10,732.50,59.42
14384,14424,41.09,82.16,0.72,445.50,451.50,55.64
14491,14506,22.65,57.26,1.97,829.85,891.50,31.18
14612,14632,45.94,57.58,0.23,193.50,198.00,53.22
14710,14731,49.10,71.97,0.70,372.95,390.50,53.97
14769,14780,57.96,68.55,1.04,348.45,366.00,62.25
14922,14936,43.63,55.33,0.55,329.45,344.00,48.48
14990,15000,49.30,61.75,0.61,486.20,518.00,56.31
15005,15026,60.54,81.00,0.92,575.70,613.50,66.91
15087,15097,34.87,50.34,0.73,468.60,490.50,40.29
15104,15115,39.00,63.19,1.73,788.20,859.00,45.54
15154,15171,44.43,56.19,0.77,458.20,497.50,51.32
15178,15189,52.39,63.03,0.80,459.80,503.00,57.72
15227,15242,40.92,53.76,1.19,251.55,261.00,46.62
15252,15264,40.78,82.23,2.56,915.55,925.00,60.38
15344,15359,55.26,74.37,1.06,616.50,649.50,67.39
15490,15502,26.56,38.45,1.50,353.05,371.50,30.74
15577,15587,32.77,44.89,1.72,444.05,474.50,36.92
15592,15611,44.78,61.11,0.80,277.95,295.50,49.37
15655,15671,39.48,76.05,1.20,844.30,862.00,55.82
15705,15729,39.77,72.40,0.91,438.90,471.00,46.04
15762,15780,47.83,63.53,0.59,354.20,371.00,55.77
15875,15901,38.82,52.87,0.55,255.95,273.50,42.83
15920,15940,53.69,89.50,1.05,602.75,632.00,78.82
16028,16054,32.11,69.46,0.70,553.95,568.50,57.63
16097,16137,41.35,78.31,0.60,373.40,378.50,69.02
16195,16207,20.05,35.80,1.50,471.30,486.00,28.59
16213,16229,34.03,52.52,0.62,418.00,439.00,47.06
16257,16268,61.82,77.11,1.81,485.45,503.00,69.60
16305,16326,46.61,58.51,0.54,280.35,300.00,49.55
16365,16379,25.81,60.47,2.49,1028.25,1113.00,39.18
16413,16430,39.57,65.36,0.61,552.20,569.00,56.34
16438,16448,52.05,64.34,3.37,471.60,532.50,55.15
16672,16686,50.37,61.54,0.90,412.65,444.00,56.63
16734,16746,46.21,70.28,1.50,810.30,852.00,55.65
16794,16804,43.23,54.24,1.19,432.15,463.50,48.51
16814,16841,53.38,80.73,1.30,547.50,583.50,66.45
16929,16940,50.23,67.24,2.08,587.50,617.50,59.98
17005,17029,47.68,96.66,1.65,998.25,1062.00,57.47
17092,17105,18.09,103.74,4.80,2739.00,2922.00,50.64
17176,17211,29.52,60.32,0.32,400.15,410.50,45.44
17265,17297,37.72,53.18,0.25,195.55,197.50,41.45
17301,17315,53.15,66.79,0.83,306.15,315.00,57.82
17357,17388,27.43,51.24,0.40,293.80,295.00,37.20
17415,17436,43.94,65.58,0.51,366.20,383.00,50.51
17727,17741,35.98,52.11,1.99,475.45,544.00,39.57
17748,17758,43.95,57.64,1.10,541.30,586.00,48.93
17773,17785,40.20,58.58,1.37,624.25,683.50,46.23
17921,17942,51.80,65.19,0.90,449.75,491.00,57.94
17996,18007,27.55,52.42,1.67,724.25,759.50,35.74
18018,18031,30.23,56.78,1.83,691.00,722.50,39.42
18084,18116,48.18,97.57,1.57,486.90,493.50,88.94
18193,18204,34.90,55.13,1.19,840.15,910.50,46.10
18275,18289,32.63,57.78,1.09,547.75,578.50,39.09
18302,18312,52.15,73.11,1.88,748.35,798.00,59.93
18361,18375,29.57,72.95,1.58,1224.50,1289.00,44.77
18417,18427,24.76,57.68,2.37,1172.00,1230.50,42.31
18460,18479,58.56,94.63,1.83,1054.85,1113.50,82.71
18656,18667,34.77,45.78,0.42,374.35,395.50,39.12
18779,18804,37.29,49.39,0.57,181.25,191.00,40.42
18972,18983,45.95,68.08,1.07,744.90,778.50,57.81
19025,19036,38.22,69.85,3.19,1034.90,1106.00,48.20
19109,19125,20.17,126.87,3.46,3099.15,3325.50,58.62
19164,19187,38.42,69.50,2.09,979.20,1054.50,50.37
19282,19294,26.51,80.83,2.32,1969.30,2138.50,45.07
19358,19377,55.45,75.00,1.73,491.70,537.00,62.26
19435,19448,36.38,63.29,1.76,837.70,889.00,47.17
19493,19514,43.80,81.50,2.00,1020.15,1062.00,59.26
19536,19547,53.12,78.14,1.80,799.20,837.00,65.22
19584,19611,23.69,57.05,2.04,521.35,539.50,47.24
19628,19650,29.91,52.96,1.38,656.85,688.50,40.08
19682,19715,30.19,82.41,1.12,761.15,774.50,56.88
19816,19831,35.55,46.50,0.39,417.50,449.00,41.35
19840,19852,35.65,60.28,2.14,668.70,696.00,44.10
19908,19932,34.94,62.61,0.46,467.60,488.00,40.72
20179,20189,44.82,54.92,0.49,362.05,376.00,50.03
20227,20240,46.27,72.82,2.02,618.55,632.50,56.27
20301,20319,48.62,62.24,0.68,283.30,298.00,58.07
20491,20508,54.49,73.23,1.55,573.30,615.00,60.41
20519,20547,40.79,70.37,1.16,524.30,593.00,44.53
20703,20714,35.17,57.27,2.08,664.55,681.50,45.42
20737,20753,57.93,73.10,2.18,499.40,534.50,65.21
20851,20877,26.64,77.09,1.43,724.35,757.50,53.62
20950,20992,26.13,60.45,0.45,423.45,447.00,49.72
21051,21063,41.13,59.38,1.06,560.80,605.50,48.15
21099,21114,50.82,73.16,0.91,816.10,874.00,62.26
21169,21186,47.92,72.62,2.33,873.10,925.00,57.43
21203,21222,42.73,70.27,2.50,758.30,795.50,53.46
21250,21262,29.12,44.69,1.83,432.75,459.00,35.02
21268,21286,38.26,69.41,1.38,916.65,957.00,50.17
21307,21317,44.57,61.46,0.65,584.40,615.00,51.71
21374,21391,41.00,60.77,0.83,388.15,395.50,53.19
21463,21485,35.80,83.66,1.44,897.75,949.50,48.46
21576,21590,37.65,48.38,1.80,313.30,329.50,41.74
21614,21628,50.85,63.85,1.59,300.70,317.50,60.54
21655,21665,41.70,57.84,1.34,567.85,593.50,50.13
21673,21684,41.70,62.14,1.65,610.05,664.50,46.73
21755,21784,38.91,52.45,0.73,279.65,296.00,42.59
21831,21842,27.27,47.18,0.87,600.10,625.00,36.11
21867,21879,23.85,83.45,4.21,2135.15,2265.50,53.44
21903,21916,37.76,83.23,2.03,1542.45,1626.00,64.12
21971,22001,32.90,72.43,1.98,590.05,640.00,61.10
22255,22267,62.53,102.22,5.04,1364.30,1433.00,82.69
22353,22377,42.86,87.26,1.60,908.55,957.00,65.35
22442,22457,39.96,66.13,1.44,692.10,747.00,57.99
22527,22540,39.81,55.17,1.07,464.00,506.00,43.80
22603,22643,38.99,59.37,0.53,233.75,242.00,51.68
22682,22705,41.66,55.06,0.36,321.10,334.00,47.74
22737,22768,37.64,61.54,0.40,334.25,339.50,48.77
22838,22855,53.21,78.52,1.46,723.85,749.50,65.62
22945,22999,24.35,70.93,1.08,336.15,349.50,41.95
23130,23160,28.66,42.61,0.40,232.05,241.50,34.75
23236,23256,39.06,53.74,0.38,289.90,298.00,48.69
23465,23477,45.17,59.53,0.65,443.65,454.00,52.34
23482,23495,55.20,74.83,1.19,671.00,722.00,63.35
23685,23713,40.85,52.29,0.30,262.70,270.50,45.89
23927,23942,28.03,40.96,1.11,369.95,390.50,34.96
23950,23966,35.81,73.73,1.48,898.70,923.00,59.82
24008,24021,49.97,71.05,1.14,570.80,588.50,59.01
24098,24111,33.44,60.20,1.85,752.45,779.00,46.36
24150,24171,45.44,66.63,0.88,501.40,515.50,58.75
24244,24265,37.38,65.74,0.84,464.10,493.50,43.78
24361,24372,37.12,85.31,3.83,1559.50,1672.00,52.61
24425,24435,36.09,80.10,0.82,1602.65,1694.00,61.97
24482,24492,20.30,90.84,2.53,2408.30,2541.50,47.24
24529,24545,41.11,93.47,1.69,1046.10,1077.00,59.20
24596,24615,37.81,49.37,0.32,243.05,261.50,44.79
24669,24699,45.79,62.86,0.28,271.55,278.00,50.84
24828,24838,25.97,38.02,1.26,435.65,452.00,32.20
24839,24862,38.00,67.39,0.50,697.00,722.50,48.49
24914,24928,47.06,64.42,1.01,491.35,512.50,54.48
25024,25039,17.09,82.19,1.75,2217.90,2380.50,40.94
25068,25087,29.68,71.48,1.71,678.80,725.00,36.94
25106,25116,38.45,48.77,1.95,377.70,417.00,45.07
25243,25253,47.85,69.61,5.41,629.10,681.00,54.91
25323,25336,43.56,54.19,1.12,382.05,417.00,47.57
25341,25353,52.78,69.13,0.57,575.30,612.50,59.05
25422,25435,41.05,56.51,1.16,333.25,361.00,43.86
25446,25458,55.80,67.04,0.79,336.10,353.50,60.61
25485,25499,39.36,65.29,2.60,718.65,793.50,45.38
25525,25538,29.25,60.42,1.53,707.30,744.50,37.10
25570,25582,30.19,82.72,3.37,2084.40,2314.50,51.82
25660,25680,44.57,85.77,2.18,598.25,600.50,74.05
25755,25766,44.14,54.27,1.10,368.35,395.50,48.97
25770,25789,53.21,66.96,1.18,326.70,346.50,56.76
25837,25854,35.77,50.16,1.03,383.45,402.50,45.39
25904,25935,29.03,49.08,0.38,192.55,205.00,31.93
26089,26099,53.44,66.02,1.43,417.75,444.00,58.73
26139,26156,29.01,74.82,1.24,857.00,881.00,40.07
26258,26285,42.78,56.80,0.52,364.15,376.00,49.60
26335,26346,32.45,52.25,1.17,630.40,653.50,42.33
26362,26374,22.59,72.10,2.37,1805.60,1965.50,40.76
26409,26425,45.98,88.57,1.85,923.35,955.00,75.65
26439,26451,40.78,64.75,2.83,708.10,761.50,47.38
26500,26513,22.33,50.21,1.79,838.25,869.00,34.53
26523,26545,33.95,109.09,2.00,1009.10,1032.50,49.50
26585,26597,47.12,60.27,0.92,377.80,388.00,54.45
26620,26630,35.68,47.69,0.55,459.10,488.50,43.17
26638,26665,37.17,58.53,1.05,381.30,393.00,46.17
26703,26726,33.90,60.62,0.43,483.10,508.00,40.69
26801,26814,26.27,49.77,1.43,625.20,673.50,32.83
26865,26879,33.42,65.46,1.27,701.10,727.50,43.05
26966,26988,27.10,86.93,1.79,1109.50,1159.00,40.30
27032,27053,42.36,59.20,0.40,392.20,415.00,47.59
27172,27184,35.04,50.40,2.15,433.10,456.50,40.13
27187,27203,50.15,60.58,0.48,360.75,385.50,55.16
27258,27274,43.53,61.89,1.15,519.60,544.50,51.25
27452,27475,44.32,60.21,0.72,495.55,532.00,51.31
27509,27527,45.22,66.21,0.61,527.60,539.00,55.59
27530,27547,65.07,86.25,2.30,646.80,696.00,73.82
27587,27600,34.06,46.05,0.88,301.25,324.50,42.71
27608,27620,44.89,59.07,0.83,430.75,445.00,52.30
27676,27706,35.06,63.57,0.78,356.70,373.50,56.00
27734,27768,26.36,75.16,0.93,503.70,525.00,32.58
27825,27850,47.21,74.57,1.78,775.35,825.00,57.55
27876,27916,22.38,76.48,0.94,593.85,607.50,38.74
27989,28000,33.62,47.60,0.85,490.70,518.00,39.57
28052,28072,32.87,52.00,0.65,367.45,380.50,45.76
28127,28150,15.90,101.03,1.93,1987.90,2095.00,42.45
28231,28262,30.41,73.67,0.75,623.95,644.50,63.27
28288,28303,15.51,47.07,1.09,901.75,925.00,31.19
28327,28348,22.73,46.80,1.51,630.00,688.50,28.48
28361,28381,31.39,85.56,1.41,806.80,823.00,61.53
28402,28442,33.72,77.96,0.73,474.30,483.00,42.90
28480,28507,37.83,54.71,0.39,323.55,342.00,49.05
28744,28772,30.96,64.18,0.92,526.10,546.50,47.67
28782,28793,58.28,80.61,1.37,687.35,713.00,66.94
28824,28841,37.23,60.83,0.77,478.80,490.50,45.67
28854,28866,40.49,81.18,3.00,1297.45,1387.00,52.84
28920,28938,34.94,57.02,1.00,464.10,493.50,50.07
28961,28978,63.80,81.02,0.44,406.50,415.50,72.42
29166,29181,21.67,67.40,2.78,1140.40,1240.00,32.62
29183,29193,67.18,80.58,1.77,543.70,590.50,73.22
29263,29280,25.75,118.92,3.15,2272.20,2385.00,57.38
29326,29345,36.20,63.78,1.82,441.70,454.00,57.55
29354,29365,52.42,81.50,2.39,1163.70,1261.50,66.36
29465,29497,55.04,75.00,0.95,312.85,337.00,57.89
29521,29549,14.23,78.14,0.77,1173.45,1194.00,39.50
29569,29584,32.74,83.62,0.85,1114.40,1160.00,47.80
29645,29655,28.07,52.33,2.41,949.65,1023.00,38.83
29658,29678,52.18,115.13,2.09,1342.90,1379.50,78.02
29717,29727,50.42,72.11,2.05,651.30,661.50,61.22
29750,29763,23.92,68.25,2.53,1312.50,1384.50,38.23
29829,29842,25.60,40.16,2.36,373.80,378.00,33.02
29856,29902,38.79,60.38,0.35,205.65,217.50,57.86
29980,30027,40.19,69.41,0.28,285.15,295.50,55.20
30108,30149,34.73,54.97,0.20,192.00,198.00,46.29
30251,30269,22.45,38.64,0.64,336.75,358.50,26.35
30285,30312,33.57,60.42,0.79,439.20,451.50,39.17
30443,30483,32.05,81.70,0.42,452.15,456.50,66.60
30528,30540,20.25,35.71,2.16,473.10,505.50,25.39
30559,30587,21.49,51.18,1.34,396.70,439.00,25.05
30627,30660,28.83,52.41,0.34,250.30,256.00,44.54
30781,30809,46.92,78.31,0.64,578.80,593.50,62.23
30849,30861,40.83,72.86,3.57,962.30,1023.50,51.23
30926,30944,21.63,74.31,2.43,1304.85,1381.50,38.67
31016,31028,46.34,67.16,1.23,598.65,610.50,54.90
31030,31048,66.73,102.78,0.90,990.65,1035.50,80.41
31097,31111,17.90,73.42,2.60,1670.35,1784.50,37.41
31161,31178,34.88,46.52,0.59,344.55,361.50,42.02
31307,31320,22.56,83.44,3.31,2167.85,2370.50,43.99
31323,31334,83.22,95.88,1.45,458.85,486.00,88.47
31369,31385,23.18,48.07,1.70,565.30,578.50,37.64
31400,31425,44.31,56.27,0.38,299.90,305.00,49.60
31771,31782,39.34,53.45,0.93,446.40,459.00,46.53
31829,31852,39.31,57.99,0.51,512.25,552.00,45.12
32031,32045,50.97,69.58,1.02,410.15,434.00,56.27
32063,32074,23.65,65.66,2.17,1532.80,1633.00,44.44
32089,32103,63.37,75.94,0.71,324.30,334.50,68.26
32177,32190,31.62,97.84,2.58,2494.10,2673.50,57.97
32272,32286,39.21,74.91,1.25,700.15,745.00,47.16
32369,32384,23.96,84.15,2.74,1604.75,1670.00,44.97
32428,32438,23.16,69.56,3.53,1858.60,2017.00,43.54
32452,32464,37.91,105.48,5.38,2820.60,3120.00,60.97
32593,32607,55.79,75.94,1.34,732.20,818.00,61.63
