section,tlv
ResultsVersion,1,2
minTime,1,10
minTravel,1,10
traceTimeStr,1,
indexStart,1,0
indexEnd,1,79975
analyzeCount,1,79976
axleTravelRatio,1,-16.343633294192422
compressionSpeedRatio,1,-24.498476567988696
reboundSpeedRatio,1,-13.17771863266818
section,forkResults
movingCount,1,79974
filterRatio,1,53
timeComp,1,16843
timeReb,1,26188
axleMin,1,47.315
axleMax,1,159.6575
axleAvg,1,89.86256654766686
axleMovingAvg,1,90.22207805538117
segments,1,2
maxCompressionSpeed,1,3846.2000000000003
avgCompressionSpeed,1,863.8024110218131
compressionSpeed95,1,2206.2500000000005
maxReboundSpeed,1,1790.1000000000015
avgReboundSpeed,1,586.162402088773
reboundSpeed95,1,1111.0000000000002
axleTravelTotal,1,90068.22249998778
totalTravelComp,1,29985.68625000003
totalTravelReb,1,37284.42874999999
histogramLPS,42,20,160.0,0,0,0,0,0,90,2489,7833,6190,8459,13034,12582,10357,7425,4978,2845,1730,947,562,309,0,0,0,0,0,90,2489,7833,6190,8459,13034,12582,10357,7425,4978,2845,1730,947,562,309
gforceTotalComp,1,24202.84816584558
gforceTotalReb,1,32571.246196133106
gforceMin,1,-16.0
gforceMax,1,15.87
gforceAbsTotal,1,93884.4008108527
gforceTotalFlat,1,37110.30644887401
travelToForceRatioComp,1,1.23893213081901
travelToForceRatioReb,1,1.144703783376469
travelToForceRatioAll,1,0.9593523708102125
vibrationCompression,1,1.4369677709342503
vibrationRebound,1,1.2437469908405798
vibrationOverall,1,1.173907182290346
forceBreakdownTable,9,0.0,5.775112962239778,3.3131770434644334,31.323179560738417,89.55844039791533,64.73269563210337,68.67682043926159,4.66644663984489,31.9541273244322
invalidSamples,1,136
section,ForkStrokeUp
# t1,t2,p1,p2,gforce,slope3,slopeMax,pMaxSpeed
3828,3853,93.31,131.67,2.13,789.60,837.00,113.91
3915,3944,87.22,123.95,0.90,560.45,573.50,101.39
3994,4037,95.66,154.35,1.50,856.85,900.50,141.23
4112,4126,58.84,79.87,1.26,736.05,789.00,67.28
4144,4172,73.76,108.61,1.19,508.75,532.00,80.72
4237,4247,59.41,106.41,2.42,1802.55,1933.50,81.01
4293,4306,112.86,133.21,7.94,744.70,820.00,120.00
4334,4344,82.95,122.95,4.08,1532.70,1645.50,100.73
4511,4525,113.92,124.85,0.92,431.40,471.00,118.94
4630,4644,72.56,124.11,1.29,1398.25,1465.00,93.24
4799,4823,101.25,112.33,1.38,254.85,273.00,104.06
4894,4923,67.25,138.73,1.10,1279.15,1321.00,114.47
4971,4984,93.97,118.13,1.13,558.95,573.50,103.92
5119,5143,77.62,131.20,2.79,907.95,964.50,88.47
5210,5249,95.20,134.55,1.50,476.05,520.00,112.34
5382,5403,58.52,124.38,1.96,2027.75,2163.50,81.85
5421,5435,80.75,131.18,1.67,1314.45,1389.00,98.06
5491,5502,63.36,93.17,1.37,1047.80,1110.50,77.49
5550,5570,110.86,127.41,1.85,438.80,491.00,123.49
5621,5634,84.72,121.28,1.54,921.00,957.00,108.12
5650,5669,115.99,143.77,2.70,815.10,847.50,129.02
5836,5851,58.13,112.09,1.36,1828.15,1955.50,77.98
5867,5885,99.78,133.86,2.39,809.95,862.00,111.05
5938,5949,64.17,85.56,0.57,655.85,705.50,71.02
5955,5971,80.69,103.99,0.96,709.15,757.00,96.39
6004,6017,120.95,137.71,2.52,366.20,386.00,125.60
6054,6087,90.22,131.32,0.91,522.10,547.00,122.34
6234,6244,80.98,112.59,4.68,1100.15,1164.50,95.14
6295,6309,94.61,105.55,1.54,401.90,437.00,98.94
6432,6442,64.50,105.81,3.82,1406.85,1470.00,84.07
6460,6472,100.54,129.70,2.05,1028.75,1094.00,112.61
6540,6568,76.31,98.88,0.78,286.00,298.00,84.32
6635,6646,60.73,80.93,0.88,715.00,760.00,69.78
6669,6682,71.94,110.54,2.06,864.90,906.00,84.61
6697,6709,118.11,139.70,2.64,555.65,603.50,134.57
6775,6789,78.46,91.76,1.42,376.45,412.00,83.16
6792,6804,90.66,130.64,1.49,1442.85,1536.00,109.66
7017,7038,86.67,135.19,1.80,891.95,950.00,124.80
7062,7074,95.02,116.65,0.80,553.10,573.50,101.99
7135,7157,77.45,113.27,1.33,848.50,889.00,92.08
7230,7264,81.51,104.55,0.54,369.30,388.50,94.11
7336,7352,101.80,115.44,1.68,321.30,351.00,105.09
7417,7430,93.50,103.73,1.05,234.75,244.50,100.63
7456,7480,103.92,126.92,0.82,397.20,420.00,118.17
7587,7631,60.41,109.81,1.14,508.05,525.00,97.76
7723,7733,110.92,124.25,1.68,443.35,458.50,117.97
7872,7882,59.99,80.00,1.82,776.95,838.00,68.75
7888,7899,73.33,97.18,0.61,766.25,822.50,80.57
7903,7934,94.66,156.16,2.24,702.75,735.00,130.85
8005,8040,64.02,85.28,0.58,192.25,217.00,79.78
8054,8077,94.90,112.59,0.93,298.45,317.50,98.51
8137,8170,72.30,105.62,0.60,339.85,371.50,102.53
8198,8226,77.24,126.81,0.73,1088.55,1135.50,109.07
8262,8276,104.66,121.50,0.99,454.70,468.50,113.97
8483,8509,77.91,145.37,1.16,1112.20,1162.00,96.67
8535,8552,97.33,127.85,1.00,698.85,720.00,113.37
8597,8635,72.29,117.04,0.73,593.75,627.50,81.08
8703,8720,61.07,125.46,1.46,1700.35,1784.50,85.07
8793,8804,61.18,76.28,1.05,452.85,471.00,67.79
8811,8852,72.34,141.48,1.31,689.10,715.50,109.24
9042,9080,80.13,100.42,0.48,337.60,353.50,89.24
9111,9126,74.89,91.16,0.89,401.95,422.50,86.03
9150,9160,80.97,98.44,1.99,722.35,776.50,88.58
9198,9221,63.05,131.06,1.85,988.00,1018.00,77.82
9374,9387,77.08,87.87,0.44,396.45,420.00,82.71
9395,9409,84.25,110.51,0.50,635.45,654.50,102.08
9420,9432,77.51,112.95,2.29,1293.90,1396.50,93.50
9601,9614,101.31,116.18,1.49,547.45,598.00,110.85
9659,9670,118.48,150.66,3.85,848.55,867.00,139.05
9684,9704,111.54,149.08,3.44,607.80,649.50,117.58
9852,9864,76.55,104.56,0.96,858.90,898.50,88.80
9879,9909,74.32,153.48,1.32,1003.30,1052.50,123.50
9987,10004,68.02,116.32,1.32,999.00,1047.00,103.51
10018,10034,85.41,101.12,1.15,444.30,475.50,93.37
10046,10058,73.67,120.09,3.29,1339.05,1381.50,93.59
10175,10200,69.57,126.71,1.00,951.40,1018.00,111.00
10351,10363,100.34,112.84,0.89,367.10,390.50,104.36
10365,10389,112.76,129.48,0.75,278.95,298.00,115.68
10522,10558,89.02,102.42,0.88,238.55,254.00,97.49
10593,10608,71.61,95.14,1.10,697.35,754.50,87.78
10671,10687,71.25,98.29,1.06,884.90,962.00,85.46
10726,10749,84.59,99.25,1.98,406.05,420.00,90.97
10782,10797,78.35,98.87,0.59,580.80,606.00,90.50
10833,10850,90.85,111.20,0.94,416.75,441.50,106.63
10904,10937,68.45,115.09,0.77,586.05,595.50,105.59
10972,10987,61.33,110.50,2.21,1507.50,1633.50,77.17
11055,11087,72.54,110.11,0.38,537.20,554.00,83.09
11151,11186,85.91,117.50,0.36,384.90,393.00,97.08
11247,11287,74.70,112.82,0.36,299.55,315.00,86.88
11338,11361,83.18,97.62,0.40,325.80,349.50,93.69
11379,11402,91.35,124.87,0.74,422.50,430.00,110.95
11468,11487,90.45,101.64,0.53,292.90,322.00,98.94
11553,11566,75.34,103.60,1.03,709.40,734.00,85.66
11598,11620,82.81,95.88,0.52,363.45,388.50,89.39
11734,11760,60.91,119.30,1.25,1365.30,1443.00,78.13
11761,11788,119.29,142.09,1.76,444.70,461.50,131.90
11870,11903,70.29,116.72,0.74,566.10,588.00,83.75
11984,12002,60.68,114.42,2.49,1641.15,1746.00,78.53
12020,12042,98.38,122.73,1.25,462.70,488.50,116.66
12088,12114,85.93,107.14,0.48,388.45,410.50,94.15
12117,12139,107.05,121.43,0.74,261.75,271.50,117.22
12209,12239,84.18,139.28,0.86,660.15,669.00,113.75
12263,12277,48.56,61.49,1.58,366.65,378.50,54.49
12305,12316,54.18,99.85,4.05,1640.45,1763.00,72.82
12341,12357,97.82,134.65,4.43,1386.90,1486.50,114.25
12428,12469,78.69,104.69,0.36,316.55,332.00,98.47
12539,12551,88.72,116.09,1.67,698.00,725.00,97.07
12599,12613,63.42,110.08,2.56,1480.30,1589.50,81.57
12637,12647,64.62,93.89,2.14,1058.75,1125.50,76.16
12665,12677,65.96,110.97,3.44,1532.10,1669.50,79.59
12709,12723,80.85,124.22,2.31,833.35,844.00,100.94
12770,12797,82.02,127.18,1.55,777.85,800.50,110.40
12851,12864,63.01,106.02,2.69,1067.85,1104.00,77.99
12889,12899,56.89,71.80,0.84,529.60,562.00,63.48
12911,12921,60.80,99.34,2.01,1386.80,1484.00,75.32
12948,12958,75.48,100.92,2.04,1109.55,1206.00,87.32
13060,13084,67.46,93.89,0.70,464.90,479.00,85.55
13092,13114,84.23,113.69,1.17,727.75,796.00,89.94
13198,13239,85.88,121.46,0.49,505.15,515.50,109.15
13317,13376,83.91,113.33,0.31,367.25,398.00,109.18
13445,13465,76.73,100.06,0.45,384.80,405.50,81.63
13472,13497,98.04,113.81,0.69,246.75,258.00,106.58
13555,13607,79.42,108.03,0.44,291.30,300.00,83.93
13694,13737,85.32,118.63,0.44,360.55,368.50,103.84
13801,13854,82.16,106.70,0.26,229.65,234.00,93.50
13923,13947,80.84,99.14,0.45,240.40,244.00,88.75
14030,14044,67.70,118.53,2.42,1536.60,1660.50,82.35
14082,14116,85.39,109.01,0.69,295.30,302.50,96.01
14213,14242,81.81,100.07,0.32,335.20,349.00,86.44
14330,14352,89.78,111.34,0.33,516.55,532.00,103.19
14376,14393,96.72,109.06,0.97,336.00,358.50,100.46
14426,14436,63.42,106.24,1.22,1426.50,1486.50,80.52
14455,14467,65.05,85.21,1.88,511.25,542.00,70.79
14484,14507,85.94,99.76,1.14,419.35,439.00,94.02
14529,14567,79.04,105.43,0.33,285.55,290.50,89.96
14634,14685,80.09,101.58,0.19,199.00,205.00,91.20
14871,14896,84.36,112.31,0.61,581.10,603.00,103.26
14977,15024,91.44,114.85,0.46,239.05,259.00,112.17
15084,15109,80.91,103.28,0.51,381.85,400.00,85.02
15208,15221,96.33,109.33,0.61,467.85,498.00,103.74
15324,15348,96.88,127.48,0.77,681.00,708.00,116.76
15494,15507,70.87,84.88,0.26,443.65,461.50,78.45
15511,15524,84.56,94.94,1.06,320.30,332.00,89.96
15599,15626,81.31,101.60,0.70,263.95,275.50,97.86
15638,15649,73.99,86.08,1.62,379.05,393.00,78.92
15657,15674,82.68,98.96,0.47,406.55,425.00,88.78
15705,15734,77.57,119.62,1.08,472.55,480.50,101.94
15886,15907,79.22,101.42,0.40,309.15,322.50,83.45
16113,16140,92.25,113.08,0.57,360.95,378.50,108.14
16194,16206,62.92,88.06,2.45,771.55,823.00,71.11
16258,16280,81.97,113.35,1.34,584.45,600.50,90.69
16368,16384,62.92,111.72,1.56,1346.65,1403.50,82.64
16467,16510,77.41,105.73,1.12,327.95,336.50,97.56
16658,16700,75.15,96.03,0.49,247.65,256.50,80.51
16738,16751,83.79,109.85,2.10,537.20,546.50,102.24
16795,16805,77.51,88.28,1.42,441.65,476.00,82.33
16830,16847,90.05,107.54,1.13,415.95,432.00,96.17
16888,16906,77.06,103.91,1.41,935.15,1008.50,87.51
16918,16928,81.27,94.05,1.65,392.95,407.50,89.25
16970,16986,86.42,110.32,1.04,635.05,668.50,102.22
17014,17031,85.66,97.71,1.55,446.70,490.50,89.69
17160,17209,65.27,116.54,0.73,378.45,400.50,86.70
17284,17295,74.03,91.28,1.29,533.50,550.00,82.33
17334,17353,73.03,114.37,1.04,737.15,771.50,102.15
17370,17382,67.33,108.13,2.40,1263.35,1323.50,82.84
17440,17471,80.16,105.26,0.63,439.65,454.50,87.59
17544,17580,80.57,111.58,1.02,567.30,583.50,91.34
17655,17667,75.74,93.66,1.75,572.50,605.50,81.91
17674,17688,88.92,110.75,0.61,566.35,593.50,95.45
17818,17844,75.09,117.30,0.82,756.65,798.50,104.12
17860,17871,109.02,126.47,1.34,644.00,681.50,117.87
17971,18006,95.50,120.33,1.76,377.95,412.00,99.81
18092,18113,88.47,117.55,1.53,788.50,823.00,102.95
18160,18172,66.10,85.98,0.61,572.50,590.50,74.88
18181,18193,84.41,100.62,0.23,432.65,444.50,91.46
18293,18307,68.85,133.76,2.48,1876.45,1997.50,93.04
18341,18359,109.42,121.65,1.26,342.10,361.00,117.29
18483,18496,65.10,85.46,1.87,480.45,498.00,71.22
18560,18586,76.61,108.85,0.59,420.05,429.50,83.15
18631,18645,86.31,97.20,0.36,365.45,386.00,91.40
18662,18683,78.94,94.20,0.64,322.15,329.50,85.74
18807,18820,86.97,119.67,0.96,958.65,996.00,101.09
18943,18960,62.59,155.19,2.25,2471.50,2690.50,89.81
19059,19077,60.13,100.67,2.45,1354.05,1462.50,73.62
19111,19123,59.99,88.55,1.63,807.85,842.50,70.77
19128,19139,82.57,118.50,3.86,1350.70,1465.00,97.39
19167,19181,70.67,135.07,3.17,1490.35,1558.00,116.20
19296,19316,74.45,106.03,0.55,515.75,542.00,80.73
19322,19332,102.43,115.74,1.42,495.25,527.50,108.15
19357,19367,85.84,118.48,2.40,1095.45,1147.50,101.82
19401,19417,80.22,108.65,1.11,712.70,725.00,95.24
19540,19601,74.00,126.16,0.38,495.25,527.50,116.96
19624,19635,86.91,104.25,1.02,598.60,625.00,95.73
19681,19697,78.71,94.53,1.07,396.20,417.50,84.19
19707,19723,86.77,99.55,0.59,335.45,359.00,94.59
19732,19745,84.29,98.82,1.83,327.65,332.00,92.25
19821,19867,83.45,97.38,0.20,185.95,197.50,94.75
20110,20125,82.91,98.70,1.43,574.35,610.50,91.69
20184,20194,85.97,97.29,1.19,385.55,405.50,92.10
20236,20251,90.95,108.52,1.12,359.70,373.50,103.40
20294,20305,88.08,105.85,1.41,565.70,588.50,97.75
20333,20345,73.94,84.11,0.75,212.20,232.00,76.05
20361,20382,92.91,108.51,1.55,399.95,425.00,97.67
20393,20419,79.87,104.60,1.36,541.50,595.50,85.63
20567,20582,78.26,95.25,0.50,394.00,419.50,82.91
20603,20618,98.38,122.40,1.63,535.60,559.00,107.42
20704,20740,61.41,109.16,1.12,802.15,842.50,92.80
20850,20880,85.98,102.92,0.46,223.65,229.50,91.75
20945,20959,91.80,113.49,0.97,735.20,783.50,101.89
20975,20992,88.54,100.11,1.11,358.85,386.00,96.04
21002,21037,78.17,112.79,1.35,933.30,1008.00,86.76
21049,21066,96.51,114.45,2.47,577.95,622.50,107.02
21158,21192,73.09,94.08,0.67,271.90,278.50,77.60
21321,21342,90.54,110.42,0.57,312.45,327.00,106.38
21348,21358,105.42,125.56,1.28,734.30,779.00,115.98
21434,21460,69.18,113.88,0.76,584.60,608.00,104.96
21532,21557,83.69,106.73,1.64,450.15,486.00,88.96
21724,21739,64.14,121.22,3.25,1660.45,1769.50,87.26
21763,21778,69.04,102.40,2.06,935.80,962.50,90.03
21794,21805,62.49,122.41,4.08,1959.40,2111.50,80.65
21836,21857,93.93,120.45,3.00,711.50,771.50,102.36
21867,21888,91.45,121.00,0.92,848.80,920.50,100.58
22119,22133,113.45,150.47,2.90,1032.45,1074.00,131.13
22167,22181,99.82,113.67,0.81,372.65,386.00,106.59
22219,22245,77.22,118.67,1.54,551.05,583.00,85.75
22274,22285,60.84,92.90,1.45,1064.45,1113.50,75.99
22329,22344,90.11,105.06,0.82,389.05,403.00,99.42
22410,22437,84.25,98.95,0.68,275.80,283.00,90.21
22606,22632,80.51,93.83,0.70,247.40,254.00,84.71
22661,22685,95.75,120.13,0.69,342.75,357.00,100.73
22816,22842,70.52,120.99,1.03,674.70,696.00,89.08
22921,22934,58.79,72.55,0.67,392.45,413.00,64.14
22977,22999,67.54,79.92,1.95,287.05,295.00,74.16
23009,23058,74.81,103.28,0.61,291.95,305.00,83.48
23127,23154,76.83,87.93,0.30,162.90,171.00,81.14
23232,23260,84.79,118.97,0.88,469.85,479.00,93.06
23680,23700,75.76,101.45,0.86,552.00,568.50,88.66
23731,23757,91.35,105.09,0.63,249.90,256.50,100.43
23832,23843,64.09,99.14,1.90,1129.15,1169.50,80.11
23883,23894,92.65,110.56,0.72,595.50,622.50,101.02
23985,24002,80.15,92.72,0.56,273.55,283.00,84.41
24083,24098,67.64,144.44,2.79,2174.75,2348.00,87.47
24184,24197,59.69,111.81,1.58,1497.85,1562.50,78.09
24232,24251,101.65,129.71,1.64,788.35,823.00,118.61
24296,24352,64.45,103.03,0.47,307.40,312.50,84.78
24529,24549,78.02,102.77,1.18,563.70,576.00,88.04
24591,24619,81.43,105.46,0.56,342.75,349.50,87.01
24713,24729,57.79,119.00,1.65,1829.90,1958.00,79.48
24758,24778,76.08,109.05,1.10,688.95,708.00,95.45
24826,24853,84.95,131.58,1.74,853.05,906.00,120.87
24933,24947,98.83,113.92,1.26,362.55,373.50,108.73
24994,25009,71.28,90.47,1.12,598.95,649.50,78.62
25029,25059,95.75,107.94,1.34,204.10,232.00,97.87
25123,25145,87.77,110.50,0.96,384.65,390.50,104.03
25169,25185,94.53,127.49,1.95,714.30,751.50,102.43
25259,25276,64.72,135.39,2.28,1990.35,2136.00,88.95
25355,25377,89.93,103.73,2.28,359.85,378.00,96.64
25464,25505,87.58,103.25,0.31,195.95,212.00,100.80
25816,25826,67.94,93.55,1.40,852.30,898.50,76.86
25890,25912,74.64,111.66,0.96,545.70,564.00,82.30
25961,25976,98.97,114.50,0.92,396.20,410.00,104.48
26022,26045,86.85,98.87,0.40,210.05,219.50,92.98
26105,26118,77.02,90.24,1.46,371.00,405.50,79.83
26136,26150,63.49,116.95,1.86,1765.95,1906.50,82.16
26191,26209,80.91,108.19,1.11,601.90,620.50,93.03
26216,26233,98.18,145.45,1.44,837.20,864.50,125.85
26280,26302,89.64,113.31,0.97,453.90,501.00,93.76
26323,26359,86.87,139.70,0.40,517.55,519.50,106.38
26414,26447,115.67,130.76,0.61,275.50,286.00,121.81
26788,26819,50.27,99.44,0.71,659.80,679.00,60.77
26916,26931,50.43,62.72,1.02,343.60,361.00,54.75
26963,27016,61.65,93.42,0.21,269.80,275.50,79.49
27103,27139,71.57,107.68,0.22,379.65,388.50,89.58
27282,27315,88.31,114.91,0.35,487.55,503.00,95.45
27398,27422,81.27,100.36,0.76,339.30,354.00,85.72
27516,27556,64.66,104.18,0.69,639.35,666.50,73.73
27600,27616,90.66,100.83,1.21,287.45,305.00,93.78
27635,27645,66.55,79.95,1.14,420.75,444.00,71.56
27655,27668,67.24,100.91,1.11,861.10,905.50,77.04
27688,27712,74.37,131.44,1.46,1052.10,1101.00,88.40
27748,27777,66.90,140.03,1.26,1029.80,1074.50,79.79
27818,27851,67.97,91.66,0.57,264.25,271.00,76.90
27975,28002,76.05,101.10,0.50,335.30,344.00,86.72
28051,28076,83.17,98.64,0.48,214.05,222.00,90.26
28167,28189,96.73,114.39,0.91,419.50,446.50,101.90
28425,28456,68.72,118.48,1.94,567.55,578.50,83.75
28578,28604,62.24,74.11,0.24,211.55,219.50,67.26
28621,28656,74.12,87.61,0.17,143.70,147.00,84.29
28936,28963,75.47,91.20,0.35,190.70,200.00,78.48
29016,29046,84.42,103.24,0.58,262.15,274.00,99.28
29048,29062,103.24,115.75,0.90,376.55,390.50,109.30
29103,29131,61.90,80.16,0.34,205.30,209.50,75.60
29188,29226,68.29,93.48,0.54,273.45,288.00,71.97
29256,29282,81.65,105.72,0.68,413.15,425.00,89.76
29416,29431,90.82,106.66,0.60,394.90,403.00,100.00
29459,29478,75.14,109.98,0.72,916.90,944.50,90.71
29512,29528,74.73,86.62,0.71,235.15,247.00,77.46
29556,29582,64.96,100.01,1.38,614.50,644.50,72.99
29613,29626,111.98,128.91,0.42,546.75,576.00,119.66
29745,29773,63.26,120.90,1.45,1026.85,1052.50,82.17
29837,29850,62.35,105.98,3.20,1407.35,1467.50,81.01
29863,29884,85.93,108.81,1.08,484.55,512.00,91.71
29952,29975,71.03,85.21,0.91,359.65,388.00,75.48
29982,29992,80.03,123.61,1.75,1390.15,1441.00,99.37
30015,30038,65.99,147.26,3.13,1374.50,1491.50,79.76
30099,30113,67.70,150.12,3.99,2677.50,2863.50,98.70
30171,30192,69.20,129.18,1.35,1082.15,1125.50,82.92
30291,30318,63.42,83.77,0.44,226.40,234.50,66.68
30395,30416,82.25,107.84,0.46,468.50,495.50,100.99
30529,30542,83.74,99.94,0.87,478.30,496.00,91.31
30583,30602,90.82,104.98,0.41,312.80,324.50,96.24
30693,30708,75.19,85.21,0.23,216.30,222.00,81.91
30804,30817,58.81,115.75,2.83,1462.90,1538.50,76.26
30874,30895,58.70,120.59,1.78,1332.65,1401.50,75.70
30936,30960,67.59,98.94,1.17,506.30,515.00,77.29
30977,30990,77.11,91.54,0.77,342.55,349.00,85.61
31050,31070,66.10,94.60,0.84,491.00,498.50,82.18
31088,31098,95.92,110.32,1.92,599.45,654.50,101.80
31114,31157,96.66,118.41,0.73,215.05,224.50,109.03
31312,31326,59.64,121.27,1.86,2215.85,2363.00,87.67
31370,31390,79.42,107.05,1.87,849.20,911.00,89.31
31429,31439,80.88,121.77,3.59,1507.45,1648.00,93.03
31525,31540,56.24,155.78,2.35,2290.05,2400.00,85.45
31579,31599,70.03,153.46,3.62,1944.25,1999.00,117.13
31636,31649,117.12,158.13,4.26,1416.50,1538.00,131.45
31690,31700,121.47,131.85,2.41,365.20,380.50,126.52
31727,31758,55.36,117.41,1.04,1015.35,1042.50,78.09
31784,31810,94.55,127.96,0.81,687.20,698.00,110.93
31919,31935,82.56,98.02,0.61,331.50,334.50,88.91
32213,32251,65.23,83.28,0.12,174.50,176.00,75.34
32620,32644,51.19,103.97,1.74,1572.10,1718.50,66.41
32685,32703,60.81,114.58,0.93,1645.25,1733.00,80.81
32741,32767,104.24,153.88,2.08,1092.20,1145.00,120.97
32844,32862,86.22,106.88,0.74,559.20,576.00,95.48
32934,32953,93.27,106.43,0.81,233.05,251.50,104.08
33013,33052,68.81,88.14,0.46,216.80,227.00,76.77
33112,33161,72.47,101.35,0.52,298.50,303.00,78.70
33386,33405,80.36,91.27,0.20,199.45,209.50,83.17
33593,33604,70.22,86.87,1.82,507.30,552.00,74.67
33629,33648,64.82,86.31,0.63,553.65,591.00,76.03
33654,33674,85.05,103.69,0.93,518.25,559.50,90.85
33772,33789,85.38,96.06,1.53,238.10,251.00,89.39
34067,34078,68.43,79.98,2.28,326.00,359.00,71.45
34151,34172,61.41,123.81,1.65,1880.70,1992.00,85.25
34211,34230,71.83,96.06,0.98,593.45,615.50,85.64
34279,34295,87.32,151.65,1.33,2085.90,2197.50,119.30
34375,34389,91.24,102.21,0.44,290.20,302.50,95.93
34735,34751,78.80,93.96,0.50,417.30,432.00,84.46
34804,34832,74.36,98.47,0.72,503.45,515.00,85.90
34960,34994,59.07,107.43,0.94,866.90,935.00,75.46
35052,35070,77.86,99.24,0.57,481.00,512.50,82.85
35132,35149,69.06,103.92,1.07,940.05,991.50,81.34
35158,35177,100.99,124.62,1.17,518.50,544.00,108.76
35348,35386,74.95,108.67,0.41,270.95,278.00,100.43
35437,35459,71.79,94.42,0.82,344.25,346.50,83.40
