section,tlv
ResultsVersion,1,2
minTime,1,10
minTravel,1,10
traceTimeStr,1,
indexStart,1,0
indexEnd,1,45751
analyzeCount,1,45752
axleTravelRatio,1,-27.177553582768176
compressionSpeedRatio,1,-25.79005396919984
reboundSpeedRatio,1,-36.83430187457246
section,forkResults
movingCount,1,45751
filterRatio,1,59
timeComp,1,9077
timeReb,1,18353
axleMin,1,22.624999999999996
axleMax,1,158.5875
axleAvg,1,65.55702718139803
axleMovingAvg,1,65.79444589815266
segments,1,1
maxCompressionSpeed,1,3724.85
avgCompressionSpeed,1,991.7670020120735
compressionSpeed95,1,2352.400000000001
maxReboundSpeed,1,1532.3000000000006
avgReboundSpeed,1,598.2841623036653
reboundSpeed95,1,1032.7500000000005
axleTravelTotal,1,61144.189999997216
totalTravelComp,1,18939.200000000004
totalTravelReb,1,26502.83749999998
histogramLPS,42,20,160.0,0,0,20,3431,4064,3474,6617,5258,5379,5262,4064,3034,2346,1535,736,361,87,42,23,6,0,0,20,3430,4065,3474,6617,5258,5379,5262,4064,3034,2346,1535,736,361,87,42,23,6
gforceTotalComp,1,16307.149468068805
gforceTotalReb,1,26560.593012964877
gforceMin,1,-16.0
gforceMax,1,11.12
gforceAbsTotal,1,69640.18208618341
gforceTotalFlat,1,26772.43960514973
travelToForceRatioComp,1,1.1614046978035644
travelToForceRatioReb,1,0.9978255186946803
travelToForceRatioAll,1,0.8780015813905834
vibrationCompression,1,1.7965351402521543
vibrationRebound,1,1.4472071602988545
vibrationOverall,1,1.5221232314693
forceBreakdownTable,9,1.940574848128547,69.32913005776649,43.69411457434152,72.8638022444535,30.35533484757935,46.525813892657375,25.19562290741796,0.31553509465414353,9.78007153300109
invalidSamples,1,0
section,ForkStrokeUp
# t1,t2,p1,p2,gforce,slope3,slopeMax,pMaxSpeed
23564,23588,36.71,86.04,1.23,754.00,784.00,49.61
23643,23668,38.66,72.98,1.12,529.85,557.00,45.06
23720,23732,50.10,69.90,1.42,518.90,530.00,62.42
23829,23842,38.13,76.81,3.90,1156.70,1211.00,54.11
23970,23980,32.98,75.92,4.44,1488.15,1594.50,47.23
24022,24033,38.79,70.56,2.88,1114.15,1174.00,54.20
24070,24105,53.88,77.77,0.76,290.00,300.50,61.05
24170,24181,42.69,67.46,2.04,931.25,993.50,53.45
24203,24215,55.96,78.65,3.47,632.80,652.00,69.40
24216,24234,78.59,95.95,1.33,527.75,561.50,85.50
24627,24650,41.23,76.02,1.27,684.50,710.00,61.51
24672,24683,58.78,79.68,1.76,600.45,615.00,69.56
24708,24732,48.52,77.76,1.00,476.05,496.00,60.12
24883,24894,28.67,65.00,2.50,1427.65,1538.50,44.77
24915,24941,35.82,76.58,0.69,785.50,815.50,46.01
25294,25304,73.93,87.70,2.50,573.55,620.50,80.42
25659,25669,53.60,85.93,4.87,1452.60,1599.00,66.79
25695,25705,77.34,91.18,1.51,553.80,595.50,83.71
25806,25830,49.35,75.47,1.04,606.15,649.50,67.11
25946,25957,34.42,59.56,0.74,732.75,774.00,42.38
25976,25990,71.59,86.31,1.94,586.00,634.00,80.51
26057,26070,61.10,78.97,1.24,578.00,608.00,71.52
26169,26182,28.05,73.81,2.32,1467.65,1565.00,48.09
26203,26227,53.30,94.28,1.34,665.40,693.00,81.49
26303,26316,48.38,68.82,1.06,636.95,678.50,57.13
26371,26387,32.20,95.96,2.14,1797.85,1924.00,51.83
26395,26411,90.04,103.40,0.86,413.15,441.50,98.34
26485,26498,47.65,77.74,2.89,1313.60,1443.50,60.02
26555,26572,76.47,90.41,1.64,350.35,376.00,80.39
26730,26746,27.20,94.11,1.74,2352.40,2512.00,59.97
26771,26791,71.25,106.59,3.74,1071.40,1145.50,86.97
27138,27149,42.18,83.37,2.89,1610.70,1740.00,60.93
27295,27311,45.72,56.02,0.71,238.40,266.00,53.02
27342,27365,58.08,72.84,1.18,347.25,381.00,62.31
27386,27397,77.00,87.24,1.68,264.95,285.50,80.44
27548,27560,32.84,64.37,1.98,814.70,830.00,50.43
27601,27611,41.10,64.31,2.97,780.15,813.00,54.44
27807,27817,86.10,139.02,5.18,1925.20,2033.50,106.83
27947,27959,45.59,88.01,3.30,1024.85,1037.00,68.20
28040,28056,34.75,53.35,0.93,441.20,456.50,41.25
28060,28088,53.17,78.45,0.83,307.20,327.00,56.62
28173,28185,31.02,71.68,1.92,1276.80,1357.50,44.80
28189,28200,71.02,82.79,1.25,372.40,383.50,77.85
28317,28338,45.62,103.29,1.30,987.60,1074.00,56.20
28535,28552,32.41,74.08,1.30,1299.55,1406.50,46.21
28701,28712,71.25,81.26,1.50,444.55,488.50,76.58
29084,29096,31.09,60.48,3.77,1129.20,1237.50,43.16
29102,29121,52.16,70.72,1.31,447.80,491.00,56.23
29231,29252,31.74,80.82,1.73,878.80,952.00,41.30
29364,29401,40.79,85.52,0.86,775.90,815.50,60.77
29480,29492,52.46,80.49,2.47,1237.65,1369.50,62.39
29576,29589,54.22,82.33,1.55,888.10,940.00,72.97
29671,29681,58.45,92.29,3.77,1168.25,1289.00,68.39
30051,30067,32.64,55.14,0.83,585.45,627.00,46.92
30082,30101,32.56,71.37,1.89,693.50,725.00,57.36
30204,30216,51.92,64.86,1.97,388.50,444.00,55.58
30319,30335,23.09,120.79,3.58,3336.05,3596.00,56.82
30343,30356,108.36,125.52,3.15,411.70,437.50,120.69
30453,30476,31.68,91.02,1.35,905.15,932.00,45.91
30580,30599,61.80,105.12,1.39,1471.95,1579.50,80.06
30676,30690,56.23,71.82,0.77,333.00,342.00,61.30
30725,30751,26.88,123.66,1.83,2153.20,2321.50,48.62
30785,30815,88.88,124.56,1.10,514.95,564.00,94.88
31221,31231,95.09,115.47,2.24,735.30,774.00,104.72
31528,31552,66.31,77.51,0.56,242.40,256.50,69.74
31745,31755,45.66,58.34,0.99,382.80,400.50,50.59
31762,31774,55.79,75.31,1.66,729.35,791.00,63.13
31791,31801,74.71,87.60,2.17,426.80,444.50,80.57
31929,31943,34.91,77.71,3.41,1556.30,1721.00,47.34
32092,32104,54.12,87.29,2.01,904.35,1015.50,79.48
32215,32225,41.92,69.16,1.65,989.95,1045.00,56.30
32349,32364,54.74,115.12,2.52,1800.30,1965.00,74.17
32399,32414,70.43,114.92,1.40,928.70,1008.50,80.75
32605,32619,57.18,87.81,2.66,1093.50,1186.50,68.23
32671,32689,74.44,110.60,2.00,1165.10,1257.50,85.89
32797,32823,59.00,84.02,0.56,503.40,537.00,73.98
32867,32903,63.62,92.27,0.64,332.90,339.50,81.17
32975,32996,51.23,71.53,1.04,438.70,461.50,56.88
33039,33052,52.99,67.45,1.43,473.35,500.50,58.30
33097,33111,38.83,92.17,1.82,1971.30,2112.00,64.34
33202,33223,71.47,86.53,0.26,317.05,337.00,81.40
33300,33321,27.41,117.90,3.13,1547.20,1618.00,46.09
33363,33382,36.93,121.70,4.77,2603.05,2741.50,72.08
33587,33618,27.44,116.85,1.73,2042.80,2177.50,52.39
33649,33673,41.58,85.43,1.12,619.05,637.50,55.83
33709,33722,60.54,81.86,0.87,498.40,500.50,71.05
33829,33847,63.54,80.55,0.78,351.35,378.50,67.61
33862,33879,44.70,101.41,1.70,1225.40,1328.00,55.12
33976,33995,87.98,110.45,1.88,496.30,515.50,95.08
34219,34253,50.82,82.88,0.81,528.65,545.00,61.68
34272,34293,68.66,91.24,0.82,419.30,429.50,77.18
34371,34393,36.71,90.06,1.53,1086.70,1111.00,55.50
34451,34489,69.72,93.56,0.80,442.15,446.50,79.00
34511,34523,27.05,46.10,1.99,708.10,761.50,37.53
34544,34558,29.00,73.95,2.20,1452.65,1542.50,49.07
34657,34671,39.39,89.39,1.76,1094.00,1149.50,52.57
34740,34750,52.26,121.22,2.32,2596.30,2795.50,76.21
34789,34802,112.17,128.49,3.24,415.65,478.50,124.36
35019,35036,45.32,109.74,2.42,1395.45,1423.50,76.97
35073,35108,53.70,90.14,2.02,517.15,551.50,60.27
35136,35148,59.89,76.02,1.04,641.95,691.00,68.79
35187,35207,40.51,68.11,1.11,593.50,625.00,55.73
35253,35266,38.81,61.18,1.28,501.50,561.50,42.94
35270,35283,57.65,71.84,1.61,455.50,512.50,67.39
35316,35349,44.37,102.40,1.08,795.70,839.50,80.11
35419,35439,61.95,82.08,1.42,434.55,462.00,75.54
35444,35455,81.37,114.42,2.87,1189.90,1270.00,96.27
35536,35550,28.46,72.67,2.03,1452.15,1572.00,42.79
35564,35576,37.98,93.90,2.59,1248.70,1267.00,55.21
35632,35642,58.34,70.09,1.58,420.20,444.50,64.35
35645,35660,70.01,90.37,0.85,623.65,649.00,82.71
35775,35790,34.23,92.03,2.34,1042.65,1057.50,68.35
35841,35859,59.80,85.56,1.28,709.80,762.00,78.02
35894,35906,89.92,118.61,2.67,629.30,674.00,112.10
36028,36039,25.52,46.25,1.01,640.45,656.50,35.73
36050,36072,30.24,75.59,2.05,779.55,817.50,41.84
36119,36168,59.99,102.80,0.80,403.50,432.00,97.56
36331,36345,56.66,115.72,2.78,2102.85,2256.00,80.96
36433,36453,52.09,77.62,0.80,546.55,559.00,67.13
36493,36514,37.63,78.62,1.41,999.30,1042.50,49.74
36590,36608,27.38,79.44,1.34,1175.85,1225.50,43.28
36622,36637,62.87,83.02,1.05,438.45,451.50,75.89
36667,36679,29.73,60.98,1.72,982.60,1037.50,40.91
36694,36714,61.35,96.70,1.52,644.20,671.50,71.33
36820,36836,28.58,71.02,2.00,951.85,1013.50,40.90
36852,36879,76.88,98.92,1.79,467.80,488.50,91.31
36980,36994,30.52,60.53,3.81,853.70,911.00,39.45
37075,37091,45.84,67.19,1.04,770.65,842.50,59.17
37099,37111,45.67,93.59,3.07,1820.90,1985.00,63.34
37276,37286,25.16,73.76,2.90,1814.05,1924.00,50.20
37302,37322,64.91,108.12,2.03,918.55,967.00,76.93
37374,37422,26.54,104.76,1.15,717.75,730.50,83.32
37481,37494,29.09,40.24,0.59,333.45,354.00,32.95
37525,37539,28.40,84.50,2.74,1972.75,2134.00,48.37
37552,37571,85.41,98.41,2.02,298.55,320.00,92.37
37644,37654,26.49,65.98,4.27,1496.10,1596.00,43.96
37672,37699,42.13,95.31,1.87,1016.70,1101.00,70.85
38030,38052,37.12,102.09,5.05,1698.95,1806.50,56.46
38191,38210,27.47,100.80,1.75,1650.20,1752.50,51.19
38223,38248,51.10,120.74,2.59,1736.05,1894.00,70.50
38378,38390,34.08,72.33,2.88,1316.50,1421.50,49.06
38422,38432,35.07,105.64,4.69,2836.15,3064.00,69.96
38451,38463,61.66,125.54,4.71,1592.05,1691.50,106.33
38591,38601,52.74,72.19,5.56,762.75,817.50,61.60
38674,38684,25.18,101.83,2.24,2941.30,3184.00,52.84
38801,38815,55.88,125.62,3.47,2141.40,2400.00,72.69
39017,39032,26.37,107.81,2.39,2886.95,3051.50,66.52
39046,39060,63.11,112.48,1.26,1328.25,1396.50,80.66
39101,39111,37.23,68.79,2.34,1213.55,1292.00,52.25
39127,39150,43.50,101.38,1.41,996.40,1033.00,56.15
39216,39237,40.09,79.34,2.37,946.30,1018.00,57.15
39292,39304,23.61,121.06,1.97,3408.20,3576.50,75.17
39323,39333,67.13,147.32,7.98,3080.80,3254.50,108.03
39419,39436,55.27,111.30,2.45,1488.30,1567.50,79.19
39662,39675,25.28,119.05,2.31,2794.30,2908.00,72.67
39691,39701,76.44,129.68,7.24,2229.25,2438.50,95.96
39836,39854,31.96,92.81,3.08,1475.45,1533.50,56.43
39864,39880,71.95,113.00,2.38,963.80,1040.00,104.38
40017,40027,40.38,90.68,3.67,1647.60,1738.50,71.97
40095,40106,71.91,106.19,1.86,981.95,1101.50,95.63
40117,40128,61.02,74.79,2.68,577.45,632.50,66.82
40158,40171,48.33,119.00,4.67,1503.35,1599.50,99.62
40192,40202,99.03,110.36,2.07,422.95,449.50,104.77
40259,40282,35.58,91.86,1.58,868.50,922.50,44.95
40344,40364,33.50,76.47,1.44,717.45,732.00,50.97
40454,40474,32.17,88.79,2.42,1771.00,1904.50,50.55
40480,40505,88.17,121.35,2.15,741.50,771.50,103.86
40604,40636,36.46,97.03,2.16,1203.80,1257.50,74.80
40699,40710,38.73,119.71,8.43,3044.05,3274.00,72.57
40733,40747,97.92,110.97,2.73,373.75,403.00,102.77
40829,40847,27.02,87.53,2.08,1614.50,1751.00,43.09
40856,40874,68.20,111.05,2.36,1355.30,1491.50,90.83
40945,40957,54.77,75.91,4.01,539.75,608.00,60.18
41071,41087,28.52,94.50,2.75,1918.60,1978.00,64.94
41131,41163,27.61,143.47,3.54,2777.15,3024.50,55.27
41463,41486,64.15,91.30,2.62,414.15,435.00,80.12
41571,41582,59.73,113.82,3.05,1674.25,1748.50,88.04
41671,41685,66.34,126.21,4.06,1432.45,1550.50,84.11
41716,41731,97.41,112.65,0.85,531.15,568.50,106.39
41870,41889,30.72,107.19,3.61,2675.05,2939.50,56.19
41962,41984,31.78,59.61,1.41,518.90,530.00,39.14
42102,42121,52.80,84.26,0.64,758.05,803.50,75.53
42157,42174,59.46,76.30,0.71,324.40,337.00,71.57
42250,42270,28.48,66.22,1.69,1077.95,1157.00,41.35
42286,42298,35.78,74.22,3.02,1288.00,1369.00,51.10
42312,42329,53.57,83.88,2.58,798.35,873.50,61.76
42349,42361,55.85,65.90,1.84,335.90,371.00,58.73
42417,42430,50.19,75.79,2.21,599.55,618.00,57.76
section,ForkStrokeDown
# t1,t2,p1,p2,gforce,slope3,slopeMax,pMaxSpeed
22,40,35.30,74.70,2.18,680.30,701.00,64.12
61,78,53.50,79.13,1.87,474.20,495.50,59.15
97,128,35.56,95.00,1.84,654.90,678.00,84.79
135,145,44.88,71.30,2.41,754.75,781.00,59.65
152,164,65.45,86.74,1.13,629.60,651.50,73.04
205,229,37.25,83.90,1.64,717.75,723.00,62.83
297,309,70.45,81.78,1.52,365.80,400.00,73.82
311,324,44.73,70.49,0.95,708.45,727.50,56.13
331,393,24.55,59.65,1.74,424.65,432.00,51.19
424,441,55.43,102.57,2.13,778.60,800.50,91.72
457,474,90.38,111.52,1.22,397.15,410.50,95.33
476,497,32.85,91.17,1.52,884.30,896.00,77.12
545,585,55.59,128.46,1.61,697.40,713.00,71.28
590,613,29.22,57.16,1.02,534.05,542.00,46.83
662,677,81.58,99.87,2.22,355.60,376.00,85.20
686,722,31.09,123.34,2.71,1292.65,1301.50,96.30
733,744,45.16,60.78,1.98,442.10,471.50,50.09
781,812,39.39,109.44,1.81,786.60,805.50,65.52
869,888,47.49,103.75,2.13,1049.75,1089.50,86.06
951,994,26.82,110.75,1.44,1126.65,1135.50,82.49
1070,1104,52.55,118.82,0.77,704.15,713.00,81.46
1151,1187,29.14,78.10,1.35,727.70,744.50,61.06
1255,1267,56.85,83.07,1.77,793.00,812.50,66.67
1274,1287,49.63,71.46,1.49,529.00,535.00,61.18
1297,1323,33.01,69.01,2.13,546.20,561.50,61.10
1376,1395,89.68,146.43,3.16,1069.45,1091.50,129.50
1405,1441,42.14,114.32,2.14,1031.65,1045.00,87.87
1449,1475,32.54,67.31,1.02,468.85,493.00,61.28
1543,1585,51.61,83.75,0.49,311.40,315.00,75.31
1699,1724,31.91,90.01,0.74,975.20,986.00,62.69
1730,1761,25.53,38.25,1.24,141.40,146.50,34.87
1817,1868,42.83,78.30,0.62,279.55,283.00,67.90
1875,1886,36.64,47.87,1.90,274.75,278.50,42.00
1943,1972,28.73,78.46,0.74,886.30,901.00,57.05
2038,2057,58.55,84.38,1.31,513.80,530.00,70.50
2078,2098,62.48,91.31,1.32,669.20,693.50,72.51
2126,2137,74.17,84.75,1.79,329.65,344.50,78.38
2146,2159,55.33,85.42,1.56,605.85,619.50,61.99
2165,2177,54.49,73.50,1.28,566.15,593.00,65.38
2183,2196,37.54,59.59,1.05,462.20,483.50,52.95
2305,2386,25.59,78.83,0.85,339.65,344.00,60.70
2402,2415,89.07,124.76,1.84,905.15,915.50,108.78
2431,2469,42.01,127.71,1.07,832.70,842.00,72.69
2522,2541,24.92,104.42,1.35,1532.30,1553.00,73.71
2550,2578,28.19,98.03,1.96,898.05,910.50,82.34
2599,2621,54.08,87.46,1.95,511.95,522.00,75.69
2673,2692,31.07,56.54,1.81,486.30,498.00,48.24
2738,2762,55.31,78.46,0.87,455.25,486.00,60.96
2768,2795,29.10,55.38,1.30,433.25,440.00,46.53
2879,2889,80.22,93.49,0.82,540.95,585.50,85.54
2893,2958,26.12,81.68,1.47,574.60,598.00,57.60
3055,3081,72.45,117.81,1.64,738.30,762.00,102.69
3084,3107,43.24,72.78,2.74,522.45,537.00,63.50
3122,3142,74.59,110.28,2.33,699.55,745.00,82.41
3154,3191,26.84,103.16,1.48,988.30,1006.00,70.98
3249,3316,34.67,101.14,1.51,737.95,781.00,79.91
3373,3397,87.26,158.59,2.22,1071.25,1096.00,112.89
3399,3430,36.57,87.37,1.24,512.50,523.00,48.73
3478,3494,49.82,105.01,1.99,1109.25,1116.00,70.96
3499,3513,35.44,56.30,2.03,424.05,432.00,49.20
3628,3640,49.91,62.28,1.40,429.60,451.50,55.08
3672,3704,41.83,76.29,0.74,359.00,366.50,58.66
3765,3777,69.85,82.47,0.97,331.95,339.00,73.94
3783,3795,65.19,82.34,2.44,602.85,637.50,74.74
3802,3818,39.13,72.28,1.47,817.55,830.00,55.33
3825,3851,30.17,65.75,2.15,556.30,574.00,58.24
3871,3886,47.77,88.36,1.02,882.45,906.00,67.32
3948,3975,37.18,63.16,0.54,400.15,410.50,46.72
4004,4021,48.97,62.66,1.13,301.05,315.00,53.30
4038,4070,30.30,69.28,0.77,458.80,466.00,46.79
4118,4144,47.63,67.22,0.80,417.10,442.00,52.70
4206,4222,56.11,90.44,1.24,702.65,729.50,68.38
4293,4329,31.05,86.49,0.64,568.85,585.50,67.44
4401,4425,52.98,89.28,1.00,680.70,693.00,68.86
4429,4444,33.04,55.36,1.75,440.60,453.50,47.22
4495,4538,33.83,93.98,0.68,654.75,664.50,66.83
4592,4629,32.27,89.82,1.27,762.30,805.50,79.70
4665,4712,32.78,88.89,0.74,591.00,595.50,66.76
4769,4791,49.38,112.53,1.67,917.55,937.50,86.85
4792,4830,31.22,49.43,2.18,285.45,300.00,45.85
4838,4854,68.45,93.88,2.12,609.75,642.00,81.19
4874,4919,37.79,118.53,1.48,718.55,732.50,86.94
4989,5000,43.52,59.89,2.82,390.05,398.00,53.27
5027,5053,49.45,79.78,0.37,419.90,432.50,73.06
5054,5082,37.89,49.47,1.29,171.40,178.00,45.14
5098,5125,33.63,71.14,0.75,618.75,633.00,49.03
5138,5152,41.80,52.48,1.74,204.00,210.00,44.18
5183,5197,42.90,75.17,1.56,681.65,717.50,66.81
5204,5221,31.93,61.58,2.34,559.55,569.00,48.81
5243,5253,46.94,74.50,2.05,772.15,784.00,62.61
5278,5301,61.65,99.00,0.96,710.70,727.50,72.99
5306,5316,53.15,65.59,2.00,458.25,493.50,57.50
5318,5329,40.20,53.17,2.02,371.30,386.00,48.12
5345,5363,90.85,103.03,1.46,320.80,337.00,95.47
5370,5384,63.35,90.89,0.82,735.75,759.00,75.95
5389,5448,22.62,72.26,1.76,690.70,710.50,63.98
5457,5474,60.55,75.71,1.52,378.30,393.00,67.33
5493,5524,31.17,111.39,1.20,1072.90,1084.00,81.11
5649,5668,51.64,83.27,1.12,692.05,710.50,69.62
5688,5719,31.62,75.77,1.22,543.50,549.50,53.78
5744,5766,38.59,58.23,0.62,292.75,298.00,51.43
5845,5875,77.37,103.99,0.87,597.70,628.00,96.41
5878,5892,64.14,77.41,0.32,291.00,295.50,70.23
5895,5910,38.47,65.22,2.24,554.80,566.50,57.42
5934,5948,53.67,70.18,1.65,490.60,512.50,62.73
6031,6058,57.89,75.61,0.61,329.40,334.50,70.11
6066,6090,30.11,57.84,1.56,479.30,488.00,49.09
6118,6144,41.49,77.19,2.07,807.10,835.00,61.43
6153,6165,37.81,51.23,3.31,255.95,263.00,47.92
6176,6190,81.83,97.58,0.99,346.70,356.00,88.50
6197,6212,59.37,90.15,2.08,601.20,615.00,78.01
6247,6271,47.52,81.50,1.04,504.70,517.00,65.16
6301,6335,37.55,84.40,0.52,530.40,537.00,70.56
6401,6437,42.29,69.96,0.57,202.10,210.50,45.48
6493,6509,51.00,67.64,1.30,529.95,552.00,59.13
6518,6530,37.84,58.21,1.76,440.25,447.00,48.50
6582,6604,42.62,67.83,0.91,435.15,439.50,50.30
6636,6654,56.80,68.18,1.29,303.35,324.50,60.15
6670,6684,46.17,88.25,2.01,876.40,889.00,72.29
6690,6701,53.71,69.95,1.16,421.70,437.00,60.51
6715,6725,40.75,52.96,2.01,407.15,434.00,47.95
6744,6761,62.48,93.35,2.54,795.50,822.50,75.75
6786,6801,49.41,80.31,1.42,670.30,676.00,61.09
6829,6854,35.17,63.17,1.31,405.75,424.50,57.92
6862,6908,24.15,56.35,1.57,488.05,500.50,47.68
6926,6938,78.35,103.08,2.06,699.75,727.50,87.70
6959,7008,41.96,113.56,1.11,913.70,927.50,65.36
7038,7075,30.11,108.19,0.97,884.05,893.50,71.61
7138,7168,29.30,102.72,0.93,1179.75,1189.50,70.02
7267,7290,92.91,103.25,0.73,156.15,163.50,100.85
7292,7330,45.16,92.94,0.63,451.70,468.50,55.86
7360,7376,47.94,90.97,1.71,814.35,840.00,77.09
7390,7402,49.30,66.12,1.34,524.60,549.50,54.81
7408,7427,43.23,64.09,1.39,602.80,644.50,55.95
7465,7501,44.76,83.52,1.18,487.60,505.00,64.77
7528,7540,50.27,82.11,2.43,732.55,742.00,67.74
7562,7597,36.89,86.99,0.98,561.55,571.00,70.02
7635,7665,34.87,82.85,0.76,586.50,591.00,56.00
7796,7809,53.37,79.29,2.30,672.55,691.00,61.62
7879,7895,66.55,78.90,0.37,237.15,249.00,75.26
7899,7926,32.49,66.69,1.90,632.55,642.00,54.67
7952,7973,72.81,123.38,1.34,912.00,945.00,111.77
7984,8019,30.54,84.87,1.05,714.05,725.00,64.73
8074,8145,27.75,93.72,1.36,641.20,656.50,80.72
8154,8173,65.26,78.02,1.62,202.30,212.50,67.67
8199,8237,41.20,115.32,0.88,703.20,727.50,98.53
8298,8323,65.85,88.05,0.47,466.20,486.00,71.40
8327,8342,46.18,68.75,1.14,538.45,551.50,58.70
8376,8386,71.31,87.00,0.95,531.45,552.00,78.65
8395,8421,29.99,85.48,0.63,657.65,666.50,54.10
8517,8554,30.06,104.24,1.37,759.00,769.50,86.41
8629,8670,42.53,102.31,1.22,481.80,490.50,74.86
8684,8706,28.90,54.58,1.50,428.25,435.00,46.06
8740,8754,70.98,109.61,3.02,917.05,932.50,93.19
8791,8802,77.31,97.12,1.39,701.00,740.00,86.38
8808,8845,44.92,84.19,0.58,418.30,427.00,63.79
8886,8909,47.35,64.78,0.42,385.55,398.00,56.00
8961,8974,37.72,60.21,1.81,502.40,510.50,51.68
9036,9049,51.89,66.66,1.24,426.15,439.50,59.34
9106,9149,28.10,71.87,1.16,424.00,430.00,58.60
9182,9197,60.65,99.97,1.97,899.30,915.50,85.71
9225,9254,33.43,82.94,1.68,633.05,647.00,49.29
9332,9366,37.65,101.59,1.16,698.65,710.50,59.15
9468,9490,43.69,81.89,1.92,750.00,771.00,65.86
9511,9529,62.69,104.38,3.19,860.95,898.00,81.20
9538,9565,56.92,99.15,1.08,486.05,495.50,77.83
9582,9600,44.90,60.67,0.67,226.90,232.00,51.80
9626,9652,49.40,91.59,1.03,576.65,588.50,71.46
9678,9695,34.76,46.98,0.98,328.80,339.00,42.33
9725,9740,48.04,61.49,0.59,385.25,410.00,57.34
9769,9803,33.62,73.86,0.91,653.15,662.00,53.60
9934,9945,60.32,73.43,1.08,335.30,344.00,67.27
9984,10003,48.66,89.32,1.56,659.80,671.50,69.79
10055,10085,37.95,110.19,0.90,758.40,766.50,62.85
10090,10123,29.10,47.35,1.63,355.95,373.50,43.86
10143,10153,41.24,59.12,2.18,561.45,576.00,50.21
10180,10233,32.29,100.75,1.24,640.70,659.00,90.06
10318,10370,28.94,99.22,1.02,609.05,620.00,63.23
10434,10447,38.10,54.12,1.11,436.30,457.00,48.55
10479,10527,27.13,79.22,1.44,526.75,535.00,68.43
10586,10615,35.44,103.40,1.69,927.45,934.50,63.78
10676,10714,30.33,96.21,1.05,815.80,827.50,65.93
10807,10840,58.78,76.84,0.59,226.90,239.50,61.53
10849,10879,48.62,59.87,0.48,166.00,173.50,56.64
10987,11024,52.29,64.76,0.75,183.20,192.50,61.52
11066,11087,43.88,59.47,0.35,230.05,244.00,52.77
11204,11245,45.34,62.84,0.55,218.80,232.00,48.48
11280,11313,53.98,78.87,0.40,282.15,288.00,63.57
11346,11384,48.61,90.45,0.73,410.65,415.00,71.31
11396,11417,35.54,47.79,1.50,195.10,200.50,39.57
11494,11535,38.20,86.64,1.17,543.30,549.00,63.84
11557,11588,28.84,62.69,0.75,418.80,424.50,46.30
11654,11689,27.81,71.94,1.69,697.40,705.50,57.79
11708,11719,63.15,78.07,1.43,404.25,432.00,67.16
11744,11757,70.54,87.76,1.52,505.75,532.00,81.40
11762,11778,52.96,70.97,0.41,362.20,383.50,66.10
11785,11823,37.11,60.26,1.44,208.10,210.50,41.20
11845,11856,45.90,61.83,1.82,485.85,502.50,53.98
11902,11917,52.20,70.84,1.81,373.85,398.00,55.98
11978,12026,28.71,95.72,1.35,607.40,615.50,75.13
12091,12115,51.25,81.45,0.63,411.85,434.50,55.54
12156,12181,37.60,81.73,1.02,631.90,637.00,55.93
12186,12221,27.47,47.76,1.74,323.50,332.50,43.22
12302,12333,52.69,115.86,1.30,848.65,878.50,82.84
12348,12367,32.65,50.43,1.10,295.50,303.00,45.22
12411,12444,34.82,81.57,1.47,886.95,930.00,65.50
12450,12463,32.18,52.43,3.10,408.20,440.00,48.94
12520,12530,56.68,81.57,3.40,793.05,805.50,68.89
12552,12571,36.43,58.62,2.23,354.95,363.50,53.51
12593,12628,64.25,99.86,1.59,437.10,456.00,79.97
12638,12666,31.32,65.80,0.77,571.10,593.00,56.77
12708,12737,37.57,86.49,0.66,645.15,657.00,56.80
12742,12761,30.69,42.58,1.85,273.55,275.50,37.94
12823,12872,39.06,101.16,0.52,563.90,569.00,63.41
12910,12958,28.15,112.86,1.00,836.40,879.00,90.30
12976,12996,32.38,42.70,2.18,218.15,227.00,39.28
13012,13028,83.13,102.90,1.87,322.70,347.00,86.20
13046,13066,31.81,81.96,1.14,861.35,881.00,62.98
13115,13160,28.57,107.12,0.83,736.80,747.00,82.21
13187,13198,35.24,45.63,2.09,287.30,300.50,42.16
13253,13295,29.16,110.69,1.22,1189.45,1201.00,72.66
13365,13395,39.30,103.90,1.01,799.15,824.50,79.39
13400,13437,29.13,42.74,2.04,222.15,229.50,38.98
13446,13466,57.19,94.50,1.65,685.50,723.00,64.92
13489,13538,35.11,102.95,0.86,546.50,581.00,91.94
13597,13629,26.75,92.62,1.18,953.70,969.00,64.73
13698,13730,31.34,74.20,1.71,856.75,878.50,60.67
13798,13850,27.47,94.22,1.11,746.40,754.50,57.79
13959,13972,74.97,105.65,1.60,874.25,903.50,90.28
13975,13989,37.10,75.26,1.80,855.45,871.50,58.87
14025,14063,60.26,96.30,0.95,354.05,356.00,71.10
14092,14148,27.59,121.94,1.25,1038.65,1047.50,82.08
14175,14189,33.24,56.84,2.24,486.80,503.00,51.31
14242,14270,50.37,96.75,0.49,636.90,642.00,68.08
14273,14299,28.43,51.95,1.30,359.25,361.50,44.88
14345,14366,68.72,99.47,1.18,464.80,473.50,85.96
14372,14392,51.29,68.98,1.39,464.20,481.00,58.91
14414,14443,30.89,66.48,1.16,584.90,596.00,54.50
14505,14555,28.35,98.60,0.90,679.00,694.00,69.61
14598,14646,29.67,92.27,1.21,872.65,881.50,61.17
14699,14742,32.86,117.30,1.06,832.65,871.50,99.19
