section,tlv
ResultsVersion,1,2
minTime,1,10
minTravel,1,10
traceTimeStr,1,
indexStart,1,0
indexEnd,1,47915
analyzeCount,1,47916
axleTravelRatio,1,-25.55633850158374
compressionSpeedRatio,1,-14.889010622499375
reboundSpeedRatio,1,-25.02045121751109
section,forkResults
movingCount,1,47914
filterRatio,1,55
timeComp,1,10094
timeReb,1,16565
axleMin,1,13.51
axleMax,1,156.9875
axleAvg,1,57.15946667084272
axleMovingAvg,1,57.333815126595404
segments,1,2
maxCompressionSpeed,1,4232.45
avgCompressionSpeed,1,1063.762748643761
compressionSpeed95,1,2585.4500000000003
maxReboundSpeed,1,1872.7
avgReboundSpeed,1,723.2816872427991
reboundSpeed95,1,1325.3000000000004
axleTravelTotal,1,66752.86249999341
totalTravelComp,1,22842.931249999987
totalTravelReb,1,28929.557500000006
histogramLPS,42,20,160.0,0,230,3292,8544,3381,4822,4385,4360,4942,4129,3314,2548,1706,1129,644,300,84,74,27,5,0,230,3292,8544,3381,4822,4385,4360,4942,4129,3314,2548,1706,1129,644,300,84,74,27,5
gforceTotalComp,1,18659.70965523013
gforceTotalReb,1,23668.711604056847
gforceMin,1,-16.03
gforceMax,1,10.89
gforceAbsTotal,1,67086.7806711723
gforceTotalFlat,1,24758.359411885318
travelToForceRatioComp,1,1.2241847098407204
travelToForceRatioReb,1,1.2222700577855468
travelToForceRatioAll,1,0.9950225936043109
vibrationCompression,1,1.8485941802288617
vibrationRebound,1,1.4288386117752399
vibrationOverall,1,1.400091423974712
forceBreakdownTable,9,4.528304204218538,80.05769294446966,46.761944546556606,71.14133971868239,19.51889744071519,42.275706127252306,24.33035607709905,0.423409614815141,10.962349326191074
invalidSamples,1,0
section,ForkStrokeUp
# t1,t2,p1,p2,gforce,slope3,slopeMax,pMaxSpeed
4256,4269,62.25,73.21,0.98,303.55,317.50,67.03
4367,4380,46.87,66.44,1.42,484.40,491.00,55.68
4420,4438,56.69,75.44,1.09,682.45,764.50,63.43
4491,4506,55.41,77.69,0.77,558.00,580.50,70.01
4589,4601,24.26,58.09,1.06,1308.90,1443.00,44.53
4621,4634,28.46,81.34,3.14,1796.70,1941.00,51.19
4696,4716,60.67,76.99,0.91,344.90,351.50,68.90
4744,4758,40.41,58.37,0.44,420.35,441.50,45.38
4830,4841,26.96,53.88,2.37,996.95,1071.50,38.25
4881,4910,49.06,92.97,1.27,523.20,537.00,83.14
4992,5014,50.32,93.03,2.25,1240.85,1320.50,67.79
5077,5090,27.72,45.11,0.69,535.20,556.50,36.34
5097,5122,39.16,105.42,1.34,983.05,998.50,70.43
5213,5229,26.16,79.64,1.37,1676.95,1816.00,44.19
5237,5262,55.78,115.27,1.47,946.70,969.50,93.98
5331,5344,27.56,53.72,1.42,995.85,1065.00,39.77
5348,5360,50.46,83.93,2.93,1026.50,1101.50,61.13
5433,5450,31.37,47.21,0.40,262.60,283.00,33.91
5455,5498,44.98,110.58,0.95,696.00,727.50,81.50
5522,5536,25.04,42.98,1.67,701.65,776.50,35.54
5563,5578,28.13,104.41,2.16,2876.05,3134.50,60.29
5590,5604,78.13,116.85,4.21,943.95,996.00,104.13
5687,5704,42.01,55.45,0.24,402.25,434.50,45.88
5729,5747,55.28,88.75,0.55,630.80,639.50,74.71
5798,5826,33.76,85.43,1.24,813.55,830.50,61.36
5846,5860,48.60,88.04,0.82,1161.00,1218.00,73.40
5976,6001,49.14,117.71,2.55,1013.20,1054.00,91.81
6040,6063,49.95,98.12,0.82,760.10,768.50,62.90
6071,6082,98.10,119.42,3.02,751.70,795.50,108.50
6190,6205,24.01,110.25,2.73,2747.60,2954.00,56.45
6226,6244,59.15,103.18,2.91,1127.70,1206.00,75.15
6315,6345,36.94,91.02,1.00,801.45,859.50,56.44
6469,6497,45.65,107.28,1.46,1075.25,1113.50,79.42
6552,6565,37.83,54.97,1.44,378.45,393.00,42.31
6567,6577,54.78,67.89,0.72,465.30,502.50,62.87
6606,6635,49.28,114.19,1.92,869.80,889.00,62.06
6677,6712,30.52,106.41,1.67,840.05,884.00,79.49
6839,6852,31.66,94.86,3.01,2229.10,2399.50,54.93
6937,6965,31.47,61.70,0.58,327.15,342.00,41.19
7004,7021,33.43,72.36,1.05,1009.80,1065.00,45.78
7091,7105,27.66,59.22,0.48,1005.70,1049.50,44.01
7109,7121,53.90,77.83,2.27,810.40,871.00,63.29
7185,7198,33.05,61.34,1.62,954.30,1038.00,41.65
7212,7228,49.27,73.70,1.56,607.20,646.50,56.51
7298,7316,38.62,87.04,1.80,808.65,820.50,68.62
7375,7389,28.22,99.86,2.30,1803.25,1904.50,48.78
7417,7432,58.91,90.19,1.46,633.80,647.00,77.01
7563,7585,19.86,116.85,2.31,3325.35,3564.00,62.88
7598,7617,78.41,121.12,4.26,1082.10,1150.50,94.00
7667,7685,32.17,46.21,0.94,402.45,427.50,38.78
7704,7741,42.61,96.22,1.32,900.40,932.50,71.70
7856,7891,18.96,83.12,1.48,1030.65,1077.00,62.66
7965,7976,32.60,70.87,1.23,1371.90,1443.00,49.98
7993,8009,23.80,63.36,1.72,1143.70,1189.00,38.51
8042,8059,48.95,71.17,1.13,444.25,481.00,53.69
8100,8126,54.73,66.34,0.57,175.70,188.00,64.71
8158,8180,22.83,76.22,1.39,935.45,954.50,40.86
8268,8298,27.87,65.50,0.53,583.65,598.50,37.78
8340,8373,33.93,73.12,1.17,742.80,786.00,43.58
8412,8442,23.22,85.23,1.16,1020.95,1074.50,37.99
8520,8534,26.29,116.36,4.57,3037.25,3264.50,66.66
8560,8573,46.62,62.25,1.03,496.70,515.00,54.00
8601,8621,24.15,85.64,1.71,1892.80,1994.50,51.08
8717,8727,21.99,72.58,3.53,1955.20,2095.00,47.88
8746,8773,42.27,105.23,2.75,980.60,1016.00,65.41
8842,8872,27.92,106.02,1.32,835.45,865.00,55.80
8918,8944,29.25,51.61,1.55,285.70,305.50,40.44
8950,8962,47.34,89.36,2.11,1210.45,1252.00,67.21
9030,9044,35.94,104.55,3.11,2042.85,2173.50,63.11
9069,9079,59.37,75.74,1.66,452.10,454.50,65.96
9116,9139,24.02,67.69,1.55,1292.80,1406.50,37.29
9148,9174,59.36,85.52,1.73,340.90,376.00,82.00
9307,9331,50.42,115.88,2.67,1166.15,1230.50,102.94
9394,9425,25.71,74.90,0.88,426.50,432.50,66.45
9483,9495,38.46,50.53,0.85,485.20,524.50,45.47
9506,9516,29.13,58.32,3.04,1154.35,1240.00,40.51
9556,9571,43.16,55.33,0.89,348.95,371.00,47.05
9581,9599,41.77,59.05,0.72,476.35,500.50,47.06
9699,9712,41.90,104.56,3.96,2282.90,2475.50,65.29
9740,9751,50.10,101.71,2.41,1489.30,1579.00,67.43
9807,9824,21.43,38.48,0.70,523.35,552.00,29.00
9836,9851,23.69,107.84,2.37,2063.25,2158.50,54.40
9945,9958,33.17,52.79,1.65,610.60,640.00,42.40
9962,9973,51.99,62.05,1.08,342.85,361.00,57.68
9975,9989,61.32,113.81,3.39,1263.90,1330.50,75.68
10009,10027,50.75,78.70,3.46,558.00,591.00,56.02
10081,10100,55.33,82.97,2.06,428.45,444.50,72.63
10124,10143,43.11,89.63,1.22,747.20,764.00,73.75
10167,10182,32.50,59.09,0.47,585.50,596.00,45.26
10246,10269,45.23,87.69,1.49,678.00,684.00,59.55
10316,10328,23.05,33.95,1.57,427.75,485.50,26.27
10357,10393,33.19,69.62,0.68,425.05,434.50,51.14
10433,10458,27.45,93.72,1.48,1329.95,1389.50,57.62
10512,10558,34.86,102.37,1.49,639.50,674.00,70.78
10642,10653,19.61,50.43,2.09,1043.10,1101.00,33.08
10660,10695,34.94,95.94,1.42,956.70,976.50,60.48
10729,10778,19.83,104.55,2.43,1833.85,2006.50,39.28
10940,10952,17.38,45.99,1.67,744.50,771.50,28.14
10967,10985,21.13,94.03,2.44,2137.65,2310.00,49.19
11053,11078,81.35,127.43,2.59,833.65,874.00,112.17
11134,11167,22.40,122.68,1.28,996.30,1035.00,36.55
11257,11273,19.74,75.65,1.47,1750.95,1887.00,38.28
11283,11306,73.11,109.51,1.58,623.35,652.00,96.50
11349,11397,21.33,103.34,0.72,608.45,620.00,52.23
11451,11462,78.38,91.47,0.96,522.30,571.50,83.17
11470,11483,77.43,88.52,1.34,501.30,552.00,82.60
14852,14866,45.23,59.65,0.70,334.15,344.50,49.57
14912,14923,34.43,59.34,2.14,844.65,918.00,42.80
15064,15097,30.96,66.39,0.55,417.55,437.50,55.55
15136,15168,47.89,90.15,0.86,799.70,849.50,77.30
15264,15277,43.94,73.79,1.81,1169.25,1291.50,54.19
15289,15309,58.78,106.91,1.28,753.75,771.00,91.64
15398,15419,24.53,51.92,1.52,410.90,449.00,28.63
15425,15439,46.03,82.45,2.80,753.00,810.00,55.08
15570,15592,46.43,102.61,3.00,1117.20,1225.50,55.43
15653,15674,33.34,59.85,1.09,567.05,588.50,49.39
15698,15726,26.44,92.42,1.25,965.25,988.50,54.38
15797,15810,23.26,59.70,1.46,966.85,1025.50,37.18
15816,15835,50.03,95.00,1.35,862.55,935.00,58.77
15884,15918,23.98,100.21,0.75,754.95,781.50,76.13
16017,16032,21.12,67.51,1.88,1468.70,1560.50,37.40
16054,16075,59.91,111.86,2.86,1218.00,1303.50,77.80
16117,16146,24.64,91.33,1.95,1309.00,1348.00,47.34
16228,16272,42.85,107.92,2.54,1388.50,1484.50,58.55
16341,16355,26.35,81.55,2.23,1726.40,1860.50,44.81
16367,16379,78.85,91.87,1.92,444.20,471.50,85.01
16443,16453,25.14,75.97,3.81,1987.30,2126.50,47.22
16472,16512,36.55,102.28,1.57,874.70,888.50,59.77
16577,16608,27.52,104.98,1.49,1209.90,1252.50,63.96
16712,16728,27.61,77.34,1.58,1451.30,1557.50,42.00
16746,16765,73.18,99.46,3.03,773.85,832.50,80.76
16917,16930,19.85,91.07,3.00,2693.05,2927.50,48.81
16936,16960,85.45,101.65,2.37,336.90,390.00,99.42
16993,17013,60.42,89.28,1.39,443.35,466.00,66.09
17037,17068,61.13,113.44,1.72,964.80,1003.50,100.01
17153,17174,19.20,60.37,1.22,1193.85,1245.00,37.86
17190,17215,47.89,103.38,1.39,855.90,891.00,79.53
17255,17279,18.89,39.73,0.52,515.90,546.50,32.76
17284,17297,36.66,79.01,2.12,1031.80,1061.50,52.45
17325,17339,46.18,58.15,0.50,274.60,295.00,49.94
17344,17357,56.32,92.44,1.52,939.85,967.00,76.63
17360,17370,91.53,113.58,3.00,799.20,852.00,102.15
17451,17461,18.57,86.17,3.19,2649.55,2881.00,44.91
17485,17507,44.16,108.57,2.49,1326.05,1418.00,87.23
17596,17610,23.09,121.31,3.44,3736.65,4041.00,67.80
17623,17639,79.67,122.71,1.54,837.60,867.00,105.52
17705,17719,42.89,72.63,3.24,824.80,874.00,52.20
17792,17804,25.79,53.58,2.31,930.25,991.00,38.51
17820,17830,50.28,68.50,0.97,536.85,556.50,58.44
17834,17844,63.25,80.19,2.67,560.15,593.00,69.14
17959,17989,48.25,114.54,3.13,1558.35,1704.00,60.81
18014,18049,67.60,118.17,1.46,662.75,675.50,104.78
18177,18197,37.61,79.47,1.97,946.65,984.00,49.18
18251,18266,21.48,72.58,3.41,1974.75,2124.00,46.11
18269,18296,72.12,97.87,1.45,499.00,559.00,76.80
18343,18362,20.15,55.70,2.08,1022.05,1099.00,30.45
18373,18386,30.20,98.22,4.46,2822.75,3129.50,55.28
18408,18421,65.62,103.72,3.00,961.50,988.50,87.52
18554,18564,17.18,67.75,4.19,2090.05,2290.00,37.33
18571,18581,61.82,98.95,3.08,1394.10,1482.00,80.97
18597,18610,80.73,104.01,2.76,527.35,547.00,96.94
18630,18646,42.40,64.74,1.22,443.45,456.50,57.92
18689,18701,25.59,99.87,5.48,2672.05,2831.50,63.26
18756,18767,29.73,42.67,1.29,358.15,388.00,33.48
18771,18795,41.55,60.61,0.94,497.05,539.50,54.65
18839,18866,24.71,81.28,1.44,748.75,776.50,53.01
19031,19052,54.97,113.35,1.57,1238.95,1262.50,79.43
19095,19133,30.83,112.08,1.27,1952.35,2075.50,81.33
19241,19251,22.52,47.86,1.76,1178.20,1294.00,34.33
19263,19288,22.60,103.53,1.78,1959.70,2099.50,62.24
19364,19397,23.57,54.97,1.09,652.90,691.00,47.01
19403,19416,48.45,83.41,2.07,847.65,859.50,69.03
19474,19487,46.32,83.51,1.35,978.35,1001.00,64.78
19546,19557,39.08,72.86,1.94,1386.15,1486.50,56.32
19561,19571,69.39,91.12,2.98,526.05,579.00,74.03
19578,19589,71.38,94.09,3.77,846.30,949.50,87.22
19627,19661,22.21,88.20,1.31,696.10,725.50,57.76
19727,19740,24.01,97.06,2.52,2531.35,2741.50,53.94
19762,19774,73.72,94.45,0.58,612.70,632.50,83.45
19842,19858,22.84,63.49,1.96,1146.90,1221.00,39.69
19860,19888,63.29,96.67,1.93,646.95,669.00,73.16
19973,19992,44.58,81.26,1.51,871.35,898.50,60.93
20030,20042,35.54,82.75,1.88,1459.30,1519.00,53.79
20062,20074,31.46,57.11,2.75,773.90,818.00,40.48
20095,20112,45.74,71.17,2.41,756.45,798.00,59.09
20143,20154,36.77,76.44,2.87,1437.40,1535.50,53.05
20245,20258,22.86,70.48,2.82,1723.75,1843.00,44.83
20278,20297,47.30,86.32,1.61,1087.90,1154.50,64.51
20369,20389,38.88,68.94,0.76,688.65,720.00,48.39
20495,20518,48.91,84.41,2.01,518.90,554.00,54.61
20569,20583,22.10,104.00,3.40,2791.65,2991.00,53.10
20606,20635,62.49,74.22,1.18,207.85,232.00,64.62
20660,20671,35.08,75.38,2.84,1336.20,1408.50,51.08
20736,20750,37.55,70.37,0.61,608.40,642.00,44.40
20770,20782,42.95,84.12,2.89,1457.70,1567.50,67.18
20805,20815,33.41,63.09,5.32,1102.05,1182.00,44.22
20861,20877,25.65,80.13,2.76,1595.25,1747.50,43.06
20890,20900,37.66,81.36,6.60,1604.35,1784.50,49.92
20912,20925,72.93,85.99,1.17,548.75,591.50,80.19
20930,20940,82.29,96.32,1.73,582.30,630.00,89.13
21019,21034,20.88,54.04,2.15,956.90,1028.00,33.23
21097,21117,38.91,69.93,0.95,843.70,886.00,48.42
21164,21196,36.59,77.59,0.63,494.25,514.50,68.13
21239,21271,40.45,59.39,0.60,302.45,320.00,44.39
21450,21473,36.09,54.65,0.39,371.40,381.00,42.19
21505,21515,54.30,65.57,1.03,427.50,459.00,59.58
21544,21559,19.71,63.50,2.07,1539.30,1669.50,36.41
21589,21617,29.28,93.32,1.79,747.55,764.50,56.60
21673,21706,32.40,85.27,0.78,795.05,813.50,47.70
21764,21777,36.73,48.75,1.10,382.10,410.00,44.43
21780,21794,47.97,74.96,1.51,565.60,593.50,68.08
21884,21901,22.46,77.61,2.54,1768.10,1935.50,59.40
22050,22062,60.49,71.44,1.11,235.80,249.00,62.83
22113,22127,22.49,67.06,2.87,1540.45,1652.50,43.37
22145,22161,24.73,81.96,2.55,1289.65,1360.00,39.50
22181,22198,50.67,66.79,1.84,396.60,444.00,54.63
22266,22277,22.98,83.18,6.00,2258.00,2444.00,48.06
22284,22296,48.44,99.03,1.96,2253.55,2519.50,64.54
22362,22372,30.29,76.19,6.13,1969.75,2192.50,46.58
22394,22408,26.56,68.34,0.66,859.15,901.00,58.10
22421,22437,64.53,79.38,0.96,396.85,430.00,70.16
22494,22506,34.44,99.74,3.14,1975.60,2102.50,58.93
22578,22593,23.26,87.67,1.69,2452.60,2632.00,56.39
22615,22626,47.07,122.27,4.45,2453.70,2595.00,77.19
22710,22721,52.72,84.59,4.50,1267.70,1382.00,67.19
22740,22752,44.17,66.96,1.75,786.15,918.00,50.55
22764,22776,43.63,107.11,4.75,2078.55,2224.50,66.30
22847,22884,38.77,103.91,0.75,701.85,727.50,77.06
23004,23017,18.93,90.52,3.43,2524.20,2734.50,48.64
23019,23035,89.77,140.27,3.67,1381.30,1516.00,105.14
23098,23122,23.37,65.19,0.71,772.60,803.50,45.48
23139,23149,61.54,93.58,2.75,1059.10,1115.50,73.59
23215,23230,43.66,106.11,2.12,1457.25,1486.50,70.40
23301,23313,22.15,41.03,1.31,731.35,788.50,32.97
23321,23331,32.76,112.22,5.35,3142.70,3381.50,70.20
23424,23437,42.41,76.70,2.06,949.20,1038.00,66.44
23544,23555,47.00,76.72,2.59,1061.75,1125.50,62.68
23662,23675,49.05,105.39,2.94,1789.60,1877.50,74.40
23845,23864,20.19,117.47,2.25,2823.90,3015.00,58.96
23893,23904,99.37,112.44,3.13,358.15,364.00,104.11
23968,23982,44.51,68.36,1.51,624.95,647.00,54.82
24003,24013,63.42,95.96,2.63,1197.45,1279.50,77.95
24041,24071,57.09,79.98,1.29,298.45,317.50,72.78
24173,24187,26.33,45.52,1.09,390.70,410.50,38.20
24205,24228,31.39,77.89,1.58,859.85,881.00,57.81
24279,24293,36.33,66.42,1.80,553.85,564.50,57.13
24313,24340,59.94,72.58,1.02,231.20,254.00,63.09
24342,24359,72.56,99.83,1.51,549.45,571.50,80.99
24483,24497,18.74,102.21,2.10,2811.95,2988.50,52.74
24504,24518,96.71,112.70,0.95,399.50,429.50,107.22
24562,24586,21.91,73.96,1.46,859.40,896.00,61.92
24731,24742,66.03,89.95,4.66,700.35,735.00,74.74
24755,24768,40.62,65.33,2.61,728.60,810.50,54.23
24856,24866,60.43,99.56,5.73,1461.90,1584.00,76.72
24925,24943,43.29,93.48,4.91,1110.20,1226.00,52.53
25002,25013,22.16,68.12,2.11,1853.00,2004.50,44.39
25032,25061,51.15,74.53,2.08,484.35,513.00,63.70
25214,25245,70.61,108.03,3.20,630.75,688.50,80.76
25320,25337,24.93,36.45,0.65,330.80,344.00,29.71
25347,25380,31.71,93.74,1.53,692.50,698.50,62.42
25418,25467,25.08,76.82,0.57,655.95,676.50,52.76
25519,25581,24.29,72.55,0.49,409.25,413.00,48.81
25714,25724,20.74,37.43,1.47,656.50,715.00,26.70
25736,25749,22.54,62.07,1.40,1265.35,1360.00,36.55
25821,25842,40.95,76.96,1.41,783.00,820.50,50.12
25949,25963,79.38,107.31,1.17,747.15,805.50,88.05
25973,25994,94.05,127.74,2.90,660.90,693.00,114.95
26056,26070,25.52,65.97,2.17,1069.35,1144.50,38.00
26093,26104,22.14,65.99,2.91,1583.25,1704.00,38.76
26125,26148,31.85,82.80,1.57,783.75,820.50,43.41
26201,26233,27.32,78.80,0.83,531.85,544.00,54.83
26274,26299,28.80,52.05,0.66,309.05,335.00,46.33
26384,26394,27.43,76.02,4.33,1578.20,1662.50,45.41
26570,26587,28.70,80.39,2.27,1325.85,1377.00,48.31
26616,26645,38.84,80.63,0.96,805.25,869.00,46.86
26717,26729,33.38,81.99,2.05,1884.55,2056.00,49.53
26983,26995,34.93,65.72,2.28,994.95,1042.50,51.52
27047,27057,40.91,55.41,1.55,471.65,492.50,48.09
27124,27144,25.77,58.77,1.02,848.55,949.50,33.41
27159,27182,42.31,83.44,1.16,513.70,524.50,73.51
27200,27228,53.12,79.80,1.47,839.85,901.50,65.61
27290,27302,44.28,57.30,1.29,435.55,457.00,51.11
27393,27418,29.09,87.42,1.55,1147.85,1211.00,44.06
27590,27603,41.42,84.41,3.82,1420.10,1538.00,59.76
27728,27749,51.56,103.61,3.70,1287.80,1418.00,67.60
27784,27801,79.38,94.38,0.47,306.30,315.00,85.57
28083,28094,49.76,74.98,5.29,779.60,861.50,55.95
28225,28250,39.80,79.08,1.06,756.75,813.00,68.58
28359,28370,23.88,34.99,0.48,316.40,348.50,32.35
28376,28410,29.04,99.45,2.00,1027.35,1074.00,69.13
28470,28498,38.73,73.33,1.23,502.05,517.50,50.02
28591,28604,18.91,69.22,2.02,1720.95,1863.00,39.12
28620,28640,52.91,100.72,1.83,775.80,786.00,67.02
28787,28804,23.40,100.18,2.17,2350.80,2509.50,47.99
28847,28860,77.43,93.72,1.43,452.50,481.00,82.59
28885,28898,43.18,82.75,3.04,1631.00,1814.00,56.81
28953,28978,49.28,82.54,1.08,418.90,430.00,70.77
29126,29142,19.97,94.62,2.41,2803.15,3014.50,56.04
29164,29182,86.42,135.07,5.12,1081.95,1125.00,102.83
29387,29434,51.32,82.33,0.61,435.85,461.50,76.36
29508,29520,33.38,64.67,2.17,809.40,844.50,42.94
29535,29550,41.54,53.09,0.59,478.95,525.00,48.51
29594,29607,22.33,77.18,5.19,1750.50,1909.50,37.86
29637,29649,24.85,65.78,3.26,1403.30,1490.00,44.83
29711,29728,51.77,63.41,0.86,274.10,293.00,60.00
29760,29782,70.99,89.25,1.65,496.05,537.00,75.70
29828,29840,20.18,33.09,0.87,510.55,544.00,27.20
29859,29869,37.54,57.88,0.92,713.70,751.50,46.22
29875,29885,53.52,84.15,3.31,1027.25,1083.50,67.31
29914,29926,19.22,33.18,1.46,372.65,378.50,24.67
29936,29955,22.90,51.51,0.98,463.50,474.00,35.59
30151,30172,62.30,130.37,4.39,2001.85,2119.00,94.96
30297,30307,32.12,79.36,4.12,1714.55,1818.50,54.00
30325,30340,58.26,71.62,0.73,405.40,449.50,62.96
30383,30396,27.46,55.13,1.32,673.05,723.00,34.43
30473,30484,21.70,45.11,2.10,622.20,634.50,30.07
30522,30534,44.27,65.03,1.87,541.15,554.50,56.27
30551,30570,57.72,81.63,1.23,422.60,441.50,62.95
30616,30631,22.20,82.70,2.09,2356.75,2570.50,44.92
30647,30678,44.64,107.11,2.74,957.05,1043.00,98.34
30734,30744,22.70,76.94,4.60,2212.25,2397.50,48.88
30775,30788,24.69,80.52,3.94,1663.25,1845.50,42.28
30850,30864,21.99,57.51,0.86,1242.35,1355.00,46.48
30880,30893,23.91,78.72,3.44,2284.85,2487.50,48.94
31002,31029,67.50,92.51,1.38,367.50,400.50,76.04
31135,31145,29.87,64.92,3.05,1218.35,1277.00,47.34
31375,31387,24.69,77.16,3.37,1859.70,2007.00,44.62
31489,31503,20.02,36.80,0.68,318.80,324.50,27.90
31517,31541,20.97,85.02,1.50,944.85,996.00,55.17
31638,31648,19.66,31.86,0.31,462.35,491.00,26.59
31650,31700,31.76,86.21,0.82,696.80,705.50,58.02
31765,31778,50.46,72.63,1.70,717.90,786.00,56.37
